x,y,z,U_0,U_1,U_2
-1.63135,-3,6.13091e-18,3,3.41847e-16,0
-1.63135,-2.99399,2.57468e-18,3,3.41847e-16,0
-1.63135,-2.98799,5.39356e-18,3,3.41847e-16,0
-1.63135,-2.98198,6.52108e-18,3,3.41847e-16,0
-1.63135,-2.97598,6.08736e-18,3,3.41847e-16,0
-1.63135,-2.96997,6.95467e-18,3,3.41847e-16,0
-1.63135,-2.96396,6.26076e-18,3,3.41847e-16,0
-1.63135,-2.95796,6.58334e-18,3,3.41847e-16,0
-1.63135,-2.95195,5.8404e-18,3,3.41847e-16,0
-1.63135,-2.94595,7.43933e-18,3,3.41847e-16,0
-1.63135,-2.93994,6.2627e-18,3,3.41847e-16,0
-1.63135,-2.93393,7.16774e-18,3,3.41847e-16,0
-1.63135,-2.92793,1.82778e-18,3,3.41847e-16,0
-1.63135,-2.92192,4.82987e-18,3,-1.86986e-16,0
-1.63135,-2.91592,2.83489e-18,3,-1.86986e-16,0
-1.63135,-2.90991,3.65884e-18,3,-1.86986e-16,0
-1.63135,-2.9039,3.48532e-18,3,-1.86986e-16,0
-1.63135,-2.8979,4.65621e-18,3,-1.86986e-16,0
-1.63135,-2.89189,3.96228e-18,3,-1.86986e-16,0
-1.63135,-2.88589,3.74541e-18,3,-1.86986e-16,0
-1.63135,-2.87988,4.15585e-18,3,-1.86986e-16,0
-1.63135,-2.87387,3.07024e-18,3,-1.86986e-16,0
-1.63135,-2.86787,3.28568e-18,3,-1.86986e-16,0
-1.63135,-2.86186,3.84807e-18,3,-1.86986e-16,0
-1.63135,-2.85586,2.47117e-19,3,-1.86986e-16,0
-1.63135,-2.84985,-9.25221e-19,3,-1.86986e-16,0
-1.63135,-2.84384,5.39365e-18,3,-2.8621e-16,0
-1.63135,-2.83784,7.04159e-18,3,-2.8621e-16,0
-1.63135,-2.83183,5.95734e-18,3,-2.8621e-16,0
-1.63135,-2.82583,7.95223e-18,3,-2.8621e-16,0
-1.63135,-2.81982,7.21492e-18,3,-2.8621e-16,0
-1.63135,-2.81381,8.21234e-18,3,-2.8621e-16,0
-1.63135,-2.80781,8.48759e-18,3,-2.8621e-16,0
-1.63135,-2.8018,7.85678e-18,3,-2.8621e-16,0
-1.63135,-2.7958,8.16333e-18,3,-2.8621e-16,0
-1.63135,-2.78979,4.74023e-18,3,-2.8621e-16,0
-1.63135,-2.78378,5.30699e-18,3,-2.8621e-16,0
-1.63135,-2.77778,5.87375e-18,3,-2.8621e-16,0
-1.63135,-2.77177,7.48134e-18,3,-2.8621e-16,0
-1.63135,-2.76577,4.3528e-18,3,2.78156e-16,0
-1.63135,-2.75976,7.8222e-18,3,2.78156e-16,0
-1.63135,-2.75375,1.00773e-17,3,2.78156e-16,0
-1.63135,-2.74775,1.05977e-17,3,2.78156e-16,0
-1.63135,-2.74174,1.07711e-17,3,2.78156e-16,0
-1.63135,-2.73574,1.17251e-17,3,2.78156e-16,0
-1.63135,-2.72973,1.1436e-17,3,2.78156e-16,0
-1.63135,-2.72372,1.23976e-17,3,2.78156e-16,0
-1.63135,-2.71772,1.08871e-17,3,2.78156e-16,0
-1.63135,-2.71171,1.18053e-17,3,2.78156e-16,0
-1.63135,-2.70571,1.27235e-17,3,2.78156e-16,0
-1.63135,-2.6997,1.22538e-17,3,2.78156e-16,0
-1.63135,-2.69369,1.52382e-17,3,8.36966e-16,0
-1.63135,-2.68769,1.39371e-17,3,8.36966e-16,0
-1.63135,-2.68168,1.32432e-17,3,8.36966e-16,0
-1.63135,-2.67568,1.23758e-17,3,8.36966e-16,0
-1.63135,-2.66967,1.3113e-17,3,8.36966e-16,0
-1.63135,-2.66366,1.4067e-17,3,8.36966e-16,0
-1.63135,-2.65766,1.36957e-17,3,8.36966e-16,0
-1.63135,-2.65165,1.38221e-17,3,8.36966e-16,0
-1.63135,-2.64565,1.55254e-17,3,8.36966e-16,0
-1.63135,-2.63964,1.62747e-17,3,8.36966e-16,0
-1.63135,-2.63363,1.19932e-17,3,8.36966e-16,0
-1.63135,-2.62763,1.36098e-17,3,8.36966e-16,0
-1.63135,-2.62162,1.03376e-17,3,-5.93577e-16,0
-1.63135,-2.61562,8.99316e-18,3,-5.93577e-16,0
-1.63135,-2.60961,9.90384e-18,3,-5.93577e-16,0
-1.63135,-2.6036,1.02941e-17,3,-5.93577e-16,0
-1.63135,-2.5976,1.17686e-17,3,-5.93577e-16,0
-1.63135,-2.59159,1.15083e-17,3,-5.93577e-16,0
-1.63135,-2.58559,1.17876e-17,3,-5.93577e-16,0
-1.63135,-2.57958,1.16584e-17,3,-5.93577e-16,0
-1.63135,-2.57357,1.01572e-17,3,-5.93577e-16,0
-1.63135,-2.56757,8.65592e-18,3,-5.93577e-16,0
-1.63135,-2.56156,1.06241e-17,3,-5.93577e-16,0
-1.63135,-2.55556,8.77594e-18,3,-5.93577e-16,0
-1.63135,-2.54955,1.20723e-17,3,-1.28946e-16,0
-1.63135,-2.54354,1.6279e-17,3,-1.28946e-16,0
-1.63135,-2.53754,1.6409e-17,3,-1.28946e-16,0
-1.63135,-2.53153,1.33732e-17,3,-1.28946e-16,0
-1.63135,-2.52553,1.46742e-17,3,-1.28946e-16,0
-1.63135,-2.51952,1.40236e-17,3,-1.28946e-16,0
-1.63135,-2.51351,1.38455e-17,3,-1.28946e-16,0
-1.63135,-2.50751,1.50161e-17,3,-1.28946e-16,0
-1.63135,-2.5015,1.54278e-17,3,-1.28946e-16,0
-1.63135,-2.4955,1.6013e-17,3,-1.28946e-16,0
-1.63135,-2.48949,1.83329e-17,3,-1.28946e-16,0
-1.63135,-2.48348,1.64894e-17,3,-1.28946e-16,0
-1.63135,-2.47748,1.46744e-17,3,-6.31554e-17,0
-1.63135,-2.47147,1.37202e-17,3,-6.31554e-17,0
-1.63135,-2.46547,1.50212e-17,3,-6.31554e-17,0
-1.63135,-2.45946,1.61054e-17,3,-6.31554e-17,0
-1.63135,-2.45345,1.56717e-17,3,-6.31554e-17,0
-1.63135,-2.44745,1.62769e-17,3,-6.31554e-17,0
-1.63135,-2.44144,1.59349e-17,3,-6.31554e-17,0
-1.63135,-2.43544,1.72188e-17,3,-6.31554e-17,0
-1.63135,-2.42943,1.45129e-17,3,-6.31554e-17,0
-1.63135,-2.42342,1.26743e-17,3,-6.31554e-17,0
-1.63135,-2.41742,1.4999e-17,3,-6.31554e-17,0
-1.63135,-2.41141,-6.77882e-19,3,5.52905e-17,0
-1.63135,-2.40541,-7.21303e-19,3,5.52905e-17,0
-1.63135,-2.3994,2.92156e-18,3,5.52905e-17,0
-1.63135,-2.39339,1.36026e-18,3,5.52905e-17,0
-1.63135,-2.38739,3.2684e-18,3,5.52905e-17,0
-1.63135,-2.38138,3.78877e-18,3,5.52905e-17,0
-1.63135,-2.37538,4.112e-18,3,5.52905e-17,0
-1.63135,-2.36937,4.49011e-18,3,5.52905e-17,0
-1.63135,-2.36336,3.35032e-18,3,5.52905e-17,0
-1.63135,-2.35736,4.75821e-19,3,5.52905e-17,0
-1.63135,-2.35135,-3.09257e-18,3,5.52905e-17,0
-1.63135,-2.34535,-2.87559e-19,3,8.5585e-17,0
-1.63135,-2.33934,-2.02234e-18,3,8.5585e-17,0
-1.63135,-2.33333,-1.50197e-18,3,8.5585e-17,0
-1.63135,-2.32733,-3.32349e-18,3,8.5585e-17,0
-1.63135,-2.32132,-2.45618e-18,3,8.5585e-17,0
-1.63135,-2.31532,-2.23939e-18,3,8.5585e-17,0
-1.63135,-2.30931,-1.93237e-18,3,8.5585e-17,0
-1.63135,-2.3033,-2.98038e-18,3,8.5585e-17,0
-1.63135,-2.2973,-3.24776e-18,3,8.5585e-17,0
-1.63135,-2.29129,-3.34167e-18,3,8.5585e-17,0
-1.63135,-2.28529,-5.1703e-18,3,8.5585e-17,0
-1.63135,-2.27928,-3.54017e-18,3,4.8845e-17,0
-1.63135,-2.27327,-2.06571e-18,3,4.8845e-17,0
-1.63135,-2.26727,-3.71375e-18,3,4.8845e-17,0
-1.63135,-2.26126,-3.54033e-18,3,4.8845e-17,0
-1.63135,-2.25526,-4.45112e-18,3,4.8845e-17,0
-1.63135,-2.24925,-5.40526e-18,3,4.8845e-17,0
-1.63135,-2.24324,-5.36183e-18,3,4.8845e-17,0
-1.63135,-2.23724,-8.13942e-18,3,4.8845e-17,0
-1.63135,-2.23123,-3.89138e-18,3,4.8845e-17,0
-1.63135,-2.22523,-3.98016e-18,3,4.8845e-17,0
-1.63135,-2.21922,-2.3342e-18,3,4.8845e-17,0
-1.63135,-2.21321,-2.19577e-18,3,1.14205e-16,0
-1.63135,-2.20721,-2.06572e-18,3,1.14205e-16,0
-1.63135,-2.2012,-2.00952e-19,3,1.14205e-16,0
-1.63135,-2.1952,1.53372e-18,3,1.14205e-16,0
-1.63135,-2.18919,1.8806e-18,3,1.14205e-16,0
-1.63135,-2.18318,1.92663e-18,3,1.14205e-16,0
-1.63135,-2.17718,2.02249e-18,3,1.14205e-16,0
-1.63135,-2.17117,-2.29447e-19,3,1.14205e-16,0
-1.63135,-2.16517,1.42175e-18,3,1.14205e-16,0
-1.63135,-2.15916,-1.78428e-18,3,1.14205e-16,0
-1.63135,-2.15315,-1.52086e-18,3,1.14205e-16,0
-1.63135,-2.14715,1.23028e-18,3,-1.1659e-16,0
-1.63135,-2.14114,2.57463e-18,3,-1.1659e-16,0
-1.63135,-2.13514,2.4011e-18,3,-1.1659e-16,0
-1.63135,-2.12913,2.74799e-18,3,-1.1659e-16,0
-1.63135,-2.12312,4.13572e-18,3,-1.1659e-16,0
-1.63135,-2.11712,3.77787e-18,3,-1.1659e-16,0
-1.63135,-2.11111,4.35021e-18,3,-1.1659e-16,0
-1.63135,-2.10511,4.44551e-18,3,-1.1659e-16,0
-1.63135,-2.0991,7.14289e-18,3,-1.1659e-16,0
-1.63135,-2.09309,8.10554e-18,3,-1.1659e-16,0
-1.63135,-2.08709,6.3911e-18,3,7.28759e-17,0
-1.63135,-2.08108,5.43694e-18,3,7.28759e-17,0
-1.63135,-2.07508,6.21751e-18,3,7.28759e-17,0
-1.63135,-2.06907,7.86544e-18,3,7.28759e-17,0
-1.63135,-2.06306,8.64601e-18,3,7.28759e-17,0
-1.63135,-2.05706,8.75149e-18,3,7.28759e-17,0
-1.63135,-2.05105,7.42109e-18,3,7.28759e-17,0
-1.63135,-2.04505,7.52185e-18,3,7.28759e-17,0
-1.63135,-2.03904,6.40829e-18,3,7.28759e-17,0
-1.63135,-2.03303,1.0152e-17,3,7.28759e-17,0
-1.63135,-2.02703,8.2993e-18,3,3.46456e-17,0
-1.63135,-2.02102,9.60029e-18,3,3.46456e-17,0
-1.63135,-2.01502,9.29665e-18,3,3.46456e-17,0
-1.63135,-2.00901,9.29659e-18,3,3.46456e-17,0
-1.63135,-2.003,8.64601e-18,3,3.46456e-17,0
-1.63135,-1.997,8.85736e-18,3,3.46456e-17,0
-1.63135,-1.99099,8.63842e-18,3,3.46456e-17,0
-1.63135,-1.98498,9.26516e-18,3,3.46456e-17,0
-1.63135,-1.97898,6.42245e-18,3,3.46456e-17,0
-1.63135,-1.97297,8.78391e-18,3,3.46456e-17,0
-1.63135,-1.96697,9.12329e-18,3,1.74009e-16,0
-1.63135,-1.96096,1.00773e-17,3,1.74009e-16,0
-1.63135,-1.95495,1.25492e-17,3,1.74009e-16,0
-1.63135,-1.94895,1.2289e-17,3,1.74009e-16,0
-1.63135,-1.94294,1.34599e-17,3,1.74009e-16,0
-1.63135,-1.93694,1.35737e-17,3,1.74009e-16,0
-1.63135,-1.93093,1.25147e-17,3,1.74009e-16,0
-1.63135,-1.92492,9.33075e-18,3,1.74009e-16,0
-1.63135,-1.91892,9.26928e-18,3,1.74009e-16,0
-1.63135,-1.91291,4.69753e-18,3,1.74009e-16,0
-1.63135,-1.90691,1.83743e-18,3,-4.20431e-17,0
-1.63135,-1.9009,3.39862e-18,3,-4.20431e-17,0
-1.63135,-1.89489,5.13329e-18,3,-4.20431e-17,0
-1.63135,-1.88889,5.91385e-18,3,-4.20431e-17,0
-1.63135,-1.88288,6.02805e-18,3,-4.20431e-17,0
-1.63135,-1.87688,6.09754e-18,3,-4.20431e-17,0
-1.63135,-1.87087,6.73576e-18,3,-4.20431e-17,0
-1.63135,-1.86486,4.94537e-18,3,-4.20431e-17,0
-1.63135,-1.85886,3.15497e-18,3,-4.20431e-17,0
-1.63135,-1.85285,4.69976e-18,3,-1.56606e-16,0
-1.63135,-1.84685,4.04918e-18,3,-1.56606e-16,0
-1.63135,-1.84084,4.82974e-18,3,-1.56606e-16,0
-1.63135,-1.83483,5.52356e-18,3,-1.56606e-16,0
-1.63135,-1.82883,6.6077e-18,3,-1.56606e-16,0
-1.63135,-1.82282,6.7991e-18,3,-1.56606e-16,0
-1.63135,-1.81682,4.3641e-18,3,-1.56606e-16,0
-1.63135,-1.81081,3.79393e-18,3,-1.56606e-16,0
-1.63135,-1.8048,3.74418e-18,3,-1.56606e-16,0
-1.63135,-1.7988,-8.15859e-19,3,-1.56606e-16,0
-1.63135,-1.79279,4.93013e-19,3,-4.22137e-17,0
-1.63135,-1.78679,1.23021e-18,3,-4.22137e-17,0
-1.63135,-1.78078,2.32676e-19,3,-4.22137e-17,0
-1.63135,-1.77477,1.83723e-18,3,-4.22137e-17,0
-1.63135,-1.76877,2.01223e-18,3,-4.22137e-17,0
-1.63135,-1.76276,1.87093e-18,3,-4.22137e-17,0
-1.63135,-1.75676,2.00068e-18,3,-4.22137e-17,0
-1.63135,-1.75075,1.61002e-18,3,-4.22137e-17,0
-1.63135,-1.74474,1.21935e-18,3,-4.22137e-17,0
-1.63135,-1.73874,1.02709e-19,3,-1.58261e-16,0
-1.63135,-1.73273,-1.63208e-18,3,-1.58261e-16,0
-1.63135,-1.72673,-1.63215e-18,3,-1.58261e-16,0
-1.63135,-1.72072,-1.63221e-18,3,-1.58261e-16,0
-1.63135,-1.71471,-1.38218e-18,3,-1.58261e-16,0
-1.63135,-1.70871,-2.12938e-18,3,-1.58261e-16,0
-1.63135,-1.7027,-3.20778e-18,3,-1.58261e-16,0
-1.63135,-1.6967,-5.32701e-18,3,-1.58261e-16,0
-1.63135,-1.69069,-3.62984e-18,3,-1.58261e-16,0
-1.63135,-1.68468,-4.45094e-18,3,-1.3382e-16,0
-1.63135,-1.67868,-9.38195e-19,3,-1.3382e-16,0
-1.63135,-1.67267,1.14341e-18,3,-1.3382e-16,0
-1.63135,-1.66667,-2.75997e-20,3,-1.3382e-16,0
-1.63135,-1.66066,-1.39176e-20,3,-1.3382e-16,0
-1.63135,-1.65465,1.55942e-18,3,-1.3382e-16,0
-1.63135,-1.64865,3.13841e-19,3,-1.3382e-16,0
-1.63135,-1.64264,-1.7991e-18,3,-1.3382e-16,0
-1.63135,-1.63664,3.62968e-19,3,-1.29832e-16,0
-1.63135,-1.63063,1.01342e-18,3,-1.29832e-16,0
-1.63135,-1.62462,4.49567e-19,3,-1.29832e-16,0
-1.63135,-1.61862,2.27096e-18,3,-1.29832e-16,0
-1.63135,-1.61261,3.96225e-18,3,-1.29832e-16,0
-1.63135,-1.60661,3.42353e-18,3,-1.29832e-16,0
-1.63135,-1.6006,2.18436e-18,3,-1.29832e-16,0
-1.63135,-1.59459,7.78264e-20,3,-1.29832e-16,0
-1.63135,-1.58859,-5.15121e-18,3,-1.29832e-16,0
-1.63135,-1.58258,-5.66522e-18,3,-2.44569e-16,0
-1.63135,-1.57658,-5.05814e-18,3,-2.44569e-16,0
-1.63135,-1.57057,-2.58623e-18,3,-2.44569e-16,0
-1.63135,-1.56456,-1.02505e-18,3,-2.44569e-16,0
-1.63135,-1.55856,-1.99793e-19,3,-2.44569e-16,0
-1.63135,-1.55255,2.8653e-19,3,-2.44569e-16,0
-1.63135,-1.54655,-1.81346e-18,3,-2.44569e-16,0
-1.63135,-1.54054,-3.21957e-18,3,-2.44569e-16,0
-1.63135,-1.53453,-2.89095e-18,3,-2.44569e-16,0
-1.63135,-1.52853,-3.41012e-18,3,-1.35111e-16,0
-1.63135,-1.52252,-5.49186e-18,3,-1.35111e-16,0
-1.63135,-1.51652,-4.49447e-18,3,-1.35111e-16,0
-1.63135,-1.51051,-4.27769e-18,3,-1.35111e-16,0
-1.63135,-1.5045,-3.72963e-18,3,-1.35111e-16,0
-1.63135,-1.4985,-6.4301e-18,3,-1.35111e-16,0
-1.63135,-1.49249,-4.70703e-18,3,-1.35111e-16,0
-1.63135,-1.48649,-2.98395e-18,3,-1.35111e-16,0
-1.63135,-1.48048,-3.97389e-18,3,1.06147e-16,0
-1.63135,-1.47447,-2.9765e-18,3,1.06147e-16,0
