x,y,z,p
3,0,0,0.583457
3,2.37483e-19,-6.55379e-18,0.59706
2.98498,0.0015015,1.42784e-18,0.583343
2.98198,0.0018018,-9.60932e-19,0.583343
2.97898,0.0021021,-2.57132e-18,0.583194
2.97598,0.0024024,-9.23883e-19,0.583194
2.97297,0.0027027,-8.97032e-19,0.583194
2.96697,0.0033033,-7.0673e-19,0.583034
2.96396,0.0036036,1.96631e-18,0.583034
2.96096,0.0039039,-1.11093e-18,0.583034
2.95796,0.0042042,9.72528e-19,0.582845
2.95495,0.0045045,4.26781e-18,0.582845
2.95195,0.0048048,4.66671e-18,0.582845
2.93994,0.00600601,-8.03876e-18,0.582592
2.93694,0.00630631,-8.99579e-18,0.582592
2.93393,0.00660661,-8.26147e-18,0.582592
2.93093,0.00690691,-5.69048e-18,0.582336
2.92793,0.00720721,-2.99282e-18,0.582336
2.92492,0.00750751,-1.26609e-18,0.582336
2.92192,0.00780781,-4.48417e-18,0.582336
2.91892,0.00810811,-2.37308e-18,0.582155
2.91592,0.00840841,-2.65976e-18,0.582155
2.91291,0.00870871,-4.10764e-18,0.582155
2.8979,0.0102102,-2.42861e-18,0.582071
2.89489,0.0105105,-3.71326e-18,0.582071
2.89189,0.0108108,-3.21981e-18,0.582071
2.88889,0.0111111,-5.79086e-18,0.582026
2.88589,0.0114114,-1.97888e-18,0.582026
2.88288,0.0117117,-2.85066e-18,0.582026
2.87988,0.012012,-1.82868e-18,0.582026
2.87688,0.0123123,-3.03858e-18,0.582026
2.87387,0.0126126,-6.46833e-18,0.582057
2.87087,0.0129129,-3.59667e-18,0.582057
2.86787,0.0132132,-5.19191e-18,0.582057
2.76577,0.0234234,9.99628e-19,0.583061
2.76276,0.0237237,3.93352e-18,0.583061
2.75976,0.024024,3.39797e-18,0.583061
2.75676,0.0243243,6.50533e-18,0.583061
2.75375,0.0246246,7.03481e-18,0.583518
2.75075,0.0249249,4.60058e-18,0.583518
2.74775,0.0252252,5.63579e-18,0.583518
2.74474,0.0255255,5.28322e-18,0.583518
2.71772,0.0282282,-7.46631e-19,0.583942
2.71471,0.0285285,-4.0854e-18,0.583942
2.71171,0.0288288,-9.37711e-19,0.583942
2.70871,0.0291291,4.75259e-19,0.583942
2.70571,0.0294294,3.62295e-18,0.583942
2.7027,0.0297297,1.80659e-18,0.584406
2.6997,0.03003,2.89052e-18,0.584406
2.6967,0.0303303,4.18273e-19,0.584406
2.69369,0.0306306,1.06853e-18,0.584406
2.69069,0.0309309,-1.59462e-20,0.584406
2.68769,0.0312312,3.52903e-18,0.584406
2.68468,0.0315315,4.6135e-18,0.584406
2.68168,0.0318318,2.57547e-18,0.584406
2.67868,0.0321321,2.96605e-18,0.584406
2.67568,0.0324324,1.96078e-20,0.585074
2.67267,0.0327327,2.12699e-18,0.585074
2.66967,0.033033,1.02513e-18,0.585074
2.66667,0.0333333,3.73966e-18,0.585074
2.66366,0.0336336,4.71946e-18,0.585074
2.66066,0.0339339,2.36719e-18,0.585074
2.65766,0.0342342,3.72926e-18,0.585074
2.65465,0.0345345,2.40251e-18,0.585074
2.65165,0.0348348,4.5452e-18,0.585074
2.64865,0.0351351,1.48373e-18,0.585074
2.64565,0.0354354,1.9138e-18,0.585833
2.64264,0.0357357,-1.28612e-18,0.585833
2.63964,0.036036,-2.05743e-18,0.585833
2.63664,0.0363363,-4.56346e-18,0.585833
2.5976,0.0402402,1.158e-18,0.586763
2.59459,0.0405405,1.25087e-18,0.586763
2.59159,0.0408408,-7.37929e-19,0.586763
2.58859,0.0411411,-2.98114e-19,0.586763
2.58559,0.0414414,-5.52188e-19,0.586763
2.58258,0.0417417,-7.00644e-18,0.587893
2.57958,0.042042,-6.76693e-18,0.587893
2.57658,0.0423423,-7.39478e-18,0.587893
2.57357,0.0426426,-4.72666e-18,0.587893
2.57057,0.0429429,-3.2382e-19,0.587893
2.52853,0.0471471,-4.49642e-18,0.588911
2.52553,0.0474474,-3.68137e-18,0.588911
2.52252,0.0477477,-3.73367e-18,0.588911
2.51952,0.048048,-1.87778e-18,0.588911
2.51652,0.0483483,-4.53217e-18,0.588911
2.51351,0.0486486,-5.45183e-18,0.588911
2.51051,0.0489489,-9.76868e-18,0.589812
2.50751,0.0492492,-6.0864e-18,0.589812
2.5045,0.0495495,-6.74093e-18,0.589812
2.5015,0.0498498,-1.67088e-18,0.589812
2.4985,0.0501502,-1.1111e-18,0.589812
2.4955,0.0504505,-5.75549e-18,0.589812
2.49249,0.0507508,-4.71931e-18,0.589812
2.48949,0.0510511,-6.46629e-18,0.589812
2.48649,0.0513514,-5.63829e-18,0.589812
2.48348,0.0516517,-9.32057e-18,0.589812
2.48048,0.051952,-9.88034e-18,0.589812
2.47748,0.0522523,-1.00932e-17,0.589812
2.47447,0.0525526,-1.37755e-17,0.589812
2.47147,0.0528529,-1.07379e-17,0.590738
2.46847,0.0531532,-8.19535e-18,0.590738
2.46547,0.0534535,-5.04569e-18,0.590738
2.46246,0.0537538,-1.02867e-18,0.590738
2.45946,0.0540541,-4.81096e-19,0.590738
2.45646,0.0543544,1.8012e-18,0.590738
2.45345,0.0546547,4.0835e-18,0.590738
2.45045,0.054955,5.25685e-18,0.590738
2.44745,0.0552553,6.444e-18,0.590738
2.44444,0.0555556,6.76379e-18,0.590738
2.44144,0.0558559,7.95093e-18,0.590738
2.43844,0.0561562,7.40336e-18,0.590738
2.43544,0.0564565,8.59051e-18,0.590738
2.43243,0.0567568,9.77766e-18,0.590738
2.42943,0.0570571,1.06246e-17,0.591777
2.42643,0.0573574,1.21148e-17,0.591777
2.42342,0.0576577,1.05692e-17,0.591777
2.42042,0.057958,9.71749e-18,0.591777
2.41742,0.0582583,9.90662e-18,0.591777
2.41441,0.0585586,1.35652e-17,0.591777
2.41141,0.0588589,1.44482e-17,0.591777
2.40841,0.0591592,1.79321e-17,0.591777
2.40541,0.0594595,1.9868e-17,0.591777
2.4024,0.0597598,2.03728e-17,0.591777
2.3994,0.0600601,2.33061e-17,0.591777
2.3964,0.0603604,2.41578e-17,0.591777
2.39339,0.0606607,2.67443e-17,0.591777
2.39039,0.060961,2.93307e-17,0.591777
2.38739,0.0612613,3.46196e-17,0.592786
2.38438,0.0615616,3.06244e-17,0.592786
2.38138,0.0618619,3.27976e-17,0.592786
2.37838,0.0621622,3.24554e-17,0.592786
2.37538,0.0624625,3.26337e-17,0.592786
2.37237,0.0627628,2.93426e-17,0.592786
2.36937,0.0630631,2.95208e-17,0.592786
2.36637,0.0633634,2.62297e-17,0.592786
2.36336,0.0636637,2.81491e-17,0.592786
2.36036,0.063964,3.06596e-17,0.592786
2.35736,0.0642643,2.78793e-17,0.592786
2.35435,0.0645646,2.64867e-17,0.592786
2.35135,0.0648649,2.94309e-17,0.592786
2.32132,0.0678679,4.55198e-18,0.593411
2.31832,0.0681682,3.33227e-18,0.593411
2.31532,0.0684685,4.63119e-18,0.593411
2.31231,0.0687688,3.09703e-18,0.593411
2.30931,0.0690691,3.9698e-18,0.593411
2.30631,0.0693694,1.89354e-18,0.593411
2.3033,0.0696697,2.07242e-18,0.593411
2.3003,0.06997,-8.71199e-19,0.593411
2.2973,0.0702703,-3.45373e-19,0.593411
2.29429,0.0705706,-3.28899e-18,0.593411
2.29129,0.0708709,-2.76317e-18,0.593411
2.28829,0.0711712,-4.71048e-18,0.593631
2.28529,0.0714715,-4.72552e-18,0.593631
