x,y,z,p
0,0.3,0,1.53167
2.39419e-19,0.3,3.46945e-18,1.43923
0.003003,0.2997,2.72108e-18,1.43923
0.00600601,0.299399,2.77556e-18,1.43923
0.00900901,0.299099,1.6591e-18,1.31551
0.012012,0.298799,3.46945e-18,1.31551
0.015015,0.298498,-8.3166e-19,1.19603
0.018018,0.298198,-2.08167e-18,1.19603
0.021021,0.297898,-2.54652e-18,1.08514
0.024024,0.297598,-6.245e-18,1.08514
0.036036,0.296396,-5.91165e-19,0.893862
0.039039,0.296096,-1.38778e-18,0.893862
0.042042,0.295796,1.38778e-18,0.893862
0.045045,0.295495,-8.40398e-19,0.812903
0.048048,0.295195,-6.93889e-19,0.812903
0.0510511,0.294895,-5.15993e-18,0.738082
0.0720721,0.292793,-2.08167e-18,0.62259
0.0750751,0.292492,6.93889e-19,0.62259
0.0780781,0.292192,1.36547e-19,0.572565
0.0810811,0.291892,5.55112e-18,0.572565
0.0840841,0.291592,2.08167e-18,0.572565
0.117117,0.288288,4.5829e-18,0.465066
0.12012,0.287988,5.21088e-18,0.465066
0.123123,0.287688,3.46945e-18,0.465066
0.126126,0.287387,4.16334e-18,0.465066
0.129129,0.287087,-1.21125e-18,0.460254
0.132132,0.286787,2.7418e-18,0.460254
0.144144,0.285586,2.30097e-18,0.452967
0.147147,0.285285,2.08167e-18,0.452967
0.15015,0.284985,2.08167e-18,0.452967
0.153153,0.284685,7.38973e-19,0.451954
0.156156,0.284384,-2.36094e-20,0.451954
0.159159,0.284084,-3.46945e-18,0.451954
0.162162,0.283784,-2.77556e-18,0.451954
0.165165,0.283483,-3.67707e-18,0.45579
0.186186,0.281381,-3.46945e-18,0.472232
0.189189,0.281081,-1.47362e-18,0.491843
0.192192,0.280781,-4.15646e-18,0.491843
0.195195,0.28048,-4.5408e-18,0.491843
0.24024,0.275976,4.16334e-18,0.547136
0.243243,0.275676,2.08167e-18,0.547136
0.246246,0.275375,4.16334e-18,0.547136
0.249249,0.275075,1.10841e-18,0.569734
0.252252,0.274775,2.47181e-19,0.569734
0.255255,0.274474,6.86994e-19,0.569734
0.258258,0.274174,6.93889e-19,0.569734
0.261261,0.273874,6.93889e-19,0.569734
0.264264,0.273574,4.09098e-18,0.590319
0.267267,0.273273,2.2086e-18,0.590319
0.27027,0.272973,4.31608e-18,0.590319
0.303303,0.26967,2.34503e-18,0.611034
0.306306,0.269369,5.86523e-19,0.611034
0.309309,0.269069,2.77556e-18,0.611034
0.312312,0.268769,-1.38778e-18,0.611034
0.315315,0.268468,-2.08167e-18,0.611034
0.318318,0.268168,-7.21706e-18,0.617453
