x,y,z,p
2.99269,0.209269,7.06491e-18,0.876289
2.98674,0.208251,-3.46945e-18,0.442466
2.98377,0.207742,-5.04736e-18,0.44247
2.98079,0.207233,-8.51249e-18,0.442474
2.97782,0.206724,-2.77556e-18,0.442474
2.97484,0.206215,4.85723e-18,0.442479
2.97187,0.205706,4.56368e-18,0.442482
2.96889,0.205197,2.08167e-18,0.442482
2.96592,0.204688,-1.48228e-26,0.442487
2.96294,0.204179,1.09863e-17,0.44249
2.95997,0.20367,9.71445e-18,0.44249
2.957,0.203161,2.08167e-18,0.442492
2.95402,0.202652,4.83243e-18,0.442494
2.95105,0.202143,6.93889e-19,0.442494
2.94212,0.200616,3.46945e-18,0.442496
2.92725,0.19807,-1.38778e-18,0.4425
2.92427,0.197561,-6.47015e-19,0.442502
2.9213,0.197052,-1.47589e-26,0.442502
2.91832,0.196543,-3.7023e-18,0.442503
2.9094,0.195016,1.38778e-18,0.442503
2.90642,0.194507,-1.95677e-18,0.442506
2.89155,0.191962,-1.38778e-18,0.442525
2.88858,0.191453,-6.49855e-19,0.442534
2.87965,0.189926,-6.245e-18,0.442541
2.87668,0.189417,-6.01088e-19,0.442545
2.8737,0.188908,-4.16334e-18,0.442545
2.85585,0.185853,1.24218e-18,0.442554
2.85288,0.185344,2.08167e-18,0.442554
2.8499,0.184835,5.27919e-19,0.442556
2.84693,0.184326,6.93889e-18,0.442556
2.84098,0.183308,-6.245e-18,0.442558
2.83801,0.182799,-2.77556e-18,0.442558
2.83503,0.18229,-3.44301e-18,0.44256
2.83206,0.181781,-1.38778e-18,0.44256
2.78149,0.173127,-1.32604e-19,0.442568
2.77851,0.172618,1.00503e-18,0.442568
2.77554,0.172109,1.38778e-18,0.442568
2.77256,0.1716,-3.65426e-18,0.442572
2.76959,0.171091,4.54108e-19,0.442572
2.76661,0.170582,-1.38778e-18,0.442572
2.73686,0.165491,-2.25631e-27,0.442585
2.73389,0.164982,2.16065e-18,0.442584
2.73092,0.164473,3.46945e-18,0.442584
2.72794,0.163964,2.08167e-18,0.442584
2.69522,0.158365,-4.89347e-18,0.442585
2.69224,0.157856,-4.61837e-18,0.442585
2.68927,0.157347,-1.38778e-18,0.442585
2.68629,0.156838,-5.55112e-18,0.442585
2.68332,0.156328,-1.14184e-17,0.442593
2.68034,0.155819,-1.12992e-17,0.442593
2.67737,0.15531,-1.31839e-17,0.442593
2.67439,0.154801,-1.38778e-17,0.442593
2.67142,0.154292,-1.09293e-17,0.442601
2.66845,0.153783,-1.40021e-17,0.442601
2.66547,0.153274,-1.31839e-17,0.442601
2.6625,0.152765,-1.38778e-17,0.442601
2.65952,0.152256,-9.32732e-18,0.442612
2.65655,0.151747,-9.04399e-18,0.442612
2.65357,0.151238,-1.17961e-17,0.442612
2.6506,0.150729,-1.66734e-17,0.442622
2.64762,0.15022,-1.8065e-17,0.442622
2.64465,0.149711,-1.80411e-17,0.442622
2.63275,0.147675,2.08167e-18,0.44263
2.62977,0.147166,1.38778e-18,0.44263
2.6268,0.146657,1.38778e-18,0.44263
2.62382,0.146148,3.88836e-19,0.442634
2.62085,0.145638,-6.24109e-19,0.442634
2.61787,0.145129,-2.08167e-18,0.442634
2.60003,0.142075,3.46846e-19,0.44263
2.59705,0.141566,-6.35827e-19,0.44263
2.59408,0.141057,-2.08167e-18,0.44263
2.5911,0.140548,1.38778e-18,0.44263
2.58813,0.140039,1.27601e-18,0.442621
2.58515,0.13953,2.38962e-18,0.442621
2.58218,0.139021,1.63885e-19,0.442621
2.5792,0.138512,-6.93889e-19,0.442621
2.52863,0.129858,2.87447e-18,0.44265
2.52566,0.129349,4.85723e-18,0.44265
2.52268,0.12884,4.85723e-18,0.44265
2.51971,0.128331,8.32667e-18,0.44265
2.51673,0.127822,1.48454e-17,0.442654
2.51376,0.127313,1.09965e-17,0.442654
2.51078,0.126804,1.38778e-17,0.442654
2.50781,0.126295,1.17961e-17,0.442654
2.50483,0.125786,9.71445e-18,0.442654
2.50186,0.125277,1.13962e-17,0.442656
2.49889,0.124768,8.42742e-18,0.442656
2.49591,0.124258,5.55112e-18,0.442656
2.49294,0.123749,1.17961e-17,0.442656
2.47806,0.121204,2.08167e-18,0.442658
2.47509,0.120695,4.16334e-18,0.442658
2.47211,0.120186,5.37398e-18,0.442659
2.41559,0.110514,-1.6997e-18,0.442662
2.41262,0.110005,-4.86852e-27,0.442662
2.40964,0.109496,4.16334e-18,0.442662
2.40667,0.108987,1.36832e-18,0.442662
2.40369,0.108478,1.59236e-18,0.442662
