x,y,z,p
-0.0052,0.3,2.05577e-18,1.77989
-0.00219229,0.299752,-5.56248e-18,1.77989
0.000815415,0.299504,-9.72581e-18,1.63217
0.00382312,0.299256,-1.0623e-17,1.48641
0.00683083,0.299009,-1.33937e-17,1.35366
0.00983854,0.298761,-1.80525e-17,1.35366
0.0128462,0.298513,-1.66647e-17,1.22872
0.015854,0.298265,-1.28063e-17,1.11603
0.0188617,0.298017,-1.80525e-17,1.11603
0.0218694,0.297769,-1.66647e-17,1.01582
0.0248771,0.297522,-1.5403e-17,0.921069
0.0278848,0.297274,-1.80525e-17,0.921069
0.0308925,0.297026,-1.73586e-17,0.840471
0.0339002,0.296778,-1.53108e-17,0.770242
0.0369079,0.29653,-1.25013e-17,0.770242
0.0399156,0.296282,-2.0828e-17,0.701713
0.0429233,0.296034,-1.91449e-17,0.643656
0.045931,0.295787,-1.87463e-17,0.643656
0.0489387,0.295539,-2.38864e-17,0.595221
0.0519464,0.295291,-2.36036e-17,0.595221
0.0549542,0.295043,-1.52769e-17,0.544858
0.0579619,0.294795,-1.76534e-17,0.505295
0.0609696,0.294547,-1.87463e-17,0.505295
0.0639773,0.294299,-2.07872e-17,0.480362
0.066985,0.294052,-2.36035e-17,0.480362
0.0699927,0.293804,-2.90461e-17,0.452657
0.0730004,0.293556,-2.84608e-17,0.452657
0.0760081,0.293308,-3.20254e-17,0.419789
0.0790158,0.29306,-2.7073e-17,0.419789
0.0820235,0.292812,-3.13763e-17,0.410258
0.0850312,0.292565,-2.91546e-17,0.410258
0.0880389,0.292317,-3.3347e-17,0.403712
0.0910466,0.292069,-3.05424e-17,0.403712
0.0940544,0.291821,-3.18908e-17,0.38721
0.0970621,0.291573,-3.05424e-17,0.38721
0.10007,0.291325,-2.84201e-17,0.379878
0.103077,0.291077,-2.63791e-17,0.379878
0.106085,0.29083,-2.45642e-17,0.383349
0.109093,0.290582,-2.49913e-17,0.383349
0.112101,0.290334,-3.09726e-17,0.389772
0.115108,0.290086,-3.19302e-17,0.389772
0.118116,0.289838,-3.19489e-17,0.391544
0.121124,0.28959,-2.42974e-17,0.391544
0.124131,0.289343,-2.05568e-17,0.393511
0.127139,0.289095,-1.94401e-17,0.393511
0.130147,0.288847,-1.95236e-17,0.400167
0.133155,0.288599,-1.81127e-17,0.400167
0.136162,0.288351,-1.80524e-17,0.400167
0.13917,0.288103,-1.40561e-17,0.420777
0.142178,0.287855,-1.45829e-17,0.420777
0.145185,0.287608,-7.35344e-18,0.436715
0.148193,0.28736,-4.17456e-18,0.436715
0.151201,0.287112,-9.03179e-18,0.436715
0.154209,0.286864,-6.92411e-18,0.444123
0.157216,0.286616,-6.95011e-18,0.444123
0.160224,0.286368,-8.78815e-18,0.455854
0.163232,0.286121,-5.56233e-18,0.455854
0.166239,0.285873,-4.86844e-18,0.455854
0.169247,0.285625,-8.5532e-18,0.477755
0.172255,0.285377,-1.04195e-17,0.477755
0.175262,0.285129,-1.13618e-17,0.502526
0.17827,0.284881,-1.4653e-17,0.502526
0.181278,0.284633,-1.52768e-17,0.502526
0.184286,0.284386,-1.37625e-17,0.5245
0.187293,0.284138,-1.59706e-17,0.5245
0.190301,0.28389,-1.52768e-17,0.5245
0.193309,0.283642,-1.33104e-17,0.540392
0.196316,0.283394,-1.11134e-17,0.540392
0.199324,0.283146,-8.34895e-18,0.556534
0.202332,0.282898,-1.43459e-17,0.556534
0.20534,0.282651,-1.18073e-17,0.556534
0.208347,0.282403,-6.38706e-18,0.574182
0.211355,0.282155,-5.76982e-18,0.574182
0.214363,0.281907,-6.25617e-18,0.574182
0.21737,0.281659,-5.0512e-18,0.586331
0.220378,0.281411,-7.70823e-18,0.586331
0.223386,0.281164,-8.33783e-18,0.586331
0.226393,0.280916,-8.50776e-18,0.592053
0.229401,0.280668,-1.06232e-17,0.592053
0.232409,0.28042,-1.04195e-17,0.592053
0.235417,0.280172,-1.12086e-17,0.597363
0.238424,0.279924,-1.26094e-17,0.597363
0.241432,0.279676,-8.33782e-18,0.597363
0.24444,0.279429,-9.72559e-18,0.597363
0.247447,0.279181,-6.38386e-18,0.605745
0.250455,0.278933,-2.78669e-18,0.605745
0.253463,0.278685,-2.78669e-18,0.605745
0.256471,0.278437,-5.4802e-18,0.611036
0.259478,0.278189,-6.25613e-18,0.611036
0.262486,0.277942,-4.17446e-18,0.611036
0.265494,0.277694,-3.82951e-18,0.610835
0.268501,0.277446,-2.04848e-18,0.610835
0.271509,0.277198,-1.3989e-18,0.610835
0.274517,0.27695,-4.20991e-18,0.609663
0.277525,0.276702,-9.17542e-18,0.609663
0.280532,0.276454,-1.25011e-17,0.609663
0.28354,0.276207,-1.04194e-17,0.609663
0.286548,0.275959,-1.57343e-17,0.60983
0.289555,0.275711,-1.93803e-17,0.60983
0.292563,0.275463,-1.73583e-17,0.60983
0.295571,0.275215,-1.94722e-17,0.612231
0.298578,0.274967,-1.9891e-17,0.612231
0.301586,0.27472,-1.66644e-17,0.612231
0.304594,0.274472,-1.80522e-17,0.612231
0.307602,0.274224,-1.76703e-17,0.616068
0.310609,0.273976,-1.77245e-17,0.616068
0.313617,0.273728,-1.66644e-17,0.616068
0.316625,0.27348,-1.25011e-17,0.616068
0.319632,0.273232,-1.40584e-17,0.619145
0.32264,0.272985,-1.03657e-17,0.619145
0.325648,0.272737,-1.45827e-17,0.619145
0.328656,0.272489,-1.52766e-17,0.619145
0.331663,0.272241,-1.10684e-17,0.620409
0.334671,0.271993,-1.04273e-17,0.620409
0.337679,0.271745,-1.45827e-17,0.620409
0.340686,0.271497,-1.32101e-17,0.621772
0.343694,0.27125,-1.66834e-17,0.621772
0.346702,0.271002,-1.66644e-17,0.621772
0.34971,0.270754,-1.73583e-17,0.621772
0.352717,0.270506,-1.73877e-17,0.624485
0.355725,0.270258,-1.46e-17,0.624485
0.358733,0.27001,-1.87461e-17,0.624485
0.36174,0.269763,-1.94399e-17,0.624485
0.364748,0.269515,-2.01118e-17,0.624485
0.367756,0.269267,-2.14744e-17,0.626047
0.370763,0.269019,-2.37017e-17,0.626047
0.373771,0.268771,-2.70727e-17,0.626047
0.376779,0.268523,-2.4991e-17,0.626047
0.379787,0.268275,-2.96769e-17,0.62578
0.382794,0.268028,-2.72051e-17,0.62578
0.385802,0.26778,-2.98483e-17,0.62578
0.38881,0.267532,-2.77666e-17,0.62578
0.391817,0.267284,-2.88019e-17,0.624979
0.394825,0.267036,-2.87437e-17,0.624979
0.397833,0.266788,-3.1236e-17,0.624979
0.400841,0.266541,-2.63788e-17,0.624979
0.403848,0.266293,-2.71786e-17,0.623718
0.406856,0.266045,-2.91875e-17,0.623718
0.409864,0.265797,-2.91364e-17,0.623718
0.412871,0.265549,-2.91543e-17,0.623718
0.415879,0.265301,-2.91543e-17,0.623718
0.418887,0.265053,-2.54166e-17,0.622326
0.421894,0.264806,-2.72377e-17,0.622326
0.424902,0.264558,-2.98482e-17,0.622326
0.42791,0.26431,-2.91543e-17,0.622326
0.430918,0.264062,-2.78418e-17,0.620438
0.433925,0.263814,-2.98225e-17,0.620438
0.436933,0.263566,-2.8247e-17,0.620438
0.439941,0.263319,-2.84604e-17,0.620438
0.442948,0.263071,-2.98482e-17,0.620438
0.445956,0.262823,-3.07999e-17,0.61798
0.448964,0.262575,-3.03383e-17,0.61798
0.451972,0.262327,-2.70726e-17,0.61798
0.454979,0.262079,-2.4991e-17,0.61798
0.457987,0.261831,-2.63788e-17,0.61798
0.460995,0.261584,-2.39726e-17,0.616221
0.464002,0.261336,-2.07222e-17,0.616221
