x,y,z,p
0.0104698,-0.299817,-3.46945e-18,1.47213
0.0074582,-0.299622,6.93889e-19,1.56055
-0.0136234,-0.298255,2.77556e-18,1.56052
-0.016635,-0.298059,5.55112e-18,1.56052
-0.0196467,-0.297864,6.47606e-18,1.56052
-0.02567,-0.297473,3.46945e-18,1.56052
-0.0286817,-0.297278,-7.18684e-19,1.5605
-0.0316933,-0.297083,4.16334e-18,1.5605
-0.034705,-0.296888,2.77556e-18,1.56046
-0.0377166,-0.296692,-3.90522e-19,1.56041
-0.0407283,-0.296497,-3.46945e-18,1.56041
-0.0437399,-0.296302,-1.66315e-18,1.56037
-0.0467516,-0.296106,3.46945e-18,1.56037
-0.0497632,-0.295911,8.32667e-18,1.56033
-0.0618098,-0.29513,-2.08167e-18,1.56021
-0.0648215,-0.294934,-3.00841e-18,1.56015
-0.0678332,-0.294739,-4.85723e-18,1.56015
-0.0708448,-0.294544,-4.25342e-18,1.56008
-0.0768681,-0.294153,1.16573e-18,1.56001
-0.0798798,-0.293958,6.93889e-19,1.56001
-0.0828914,-0.293763,-3.92791e-18,1.55995
-0.0859031,-0.293567,1.38778e-18,1.55995
-0.0889147,-0.293372,1.45269e-18,1.55991
-0.0919264,-0.293177,-4.16334e-18,1.55991
-0.094938,-0.292981,-7.76222e-18,1.55988
-0.0979497,-0.292786,-6.245e-18,1.55988
-0.106985,-0.2922,5.99086e-18,1.55984
-0.109996,-0.292005,1.38778e-18,1.55984
-0.113008,-0.291809,-3.13903e-18,1.5598
-0.122043,-0.291223,-3.46945e-18,1.55976
-0.125055,-0.291028,-7.75821e-19,1.55969
-0.128066,-0.290833,-3.44158e-18,1.55969
-0.131078,-0.290637,-3.46945e-18,1.55969
-0.13409,-0.290442,-4.32931e-18,1.55963
-0.137101,-0.290247,-6.245e-18,1.55963
-0.140113,-0.290052,-7.34143e-18,1.55956
-0.143125,-0.289856,-2.77556e-18,1.55956
-0.146136,-0.289661,-5.9427e-27,1.55956
-0.149148,-0.289466,-1.0144e-18,1.55953
-0.152159,-0.28927,-2.08167e-18,1.55953
-0.155171,-0.289075,-5.30738e-18,1.55953
-0.158183,-0.28888,-8.32667e-18,1.55953
-0.161194,-0.288684,-3.46945e-18,1.55953
-0.164206,-0.288489,-6.46055e-18,1.55958
-0.167218,-0.288294,-9.02056e-18,1.55958
-0.170229,-0.288098,-5.10617e-18,1.55964
-0.173241,-0.287903,-5.53509e-18,1.55964
-0.176253,-0.287708,-3.46945e-18,1.55964
-0.179264,-0.287512,-4.0377e-18,1.55967
-0.182276,-0.287317,-5.55112e-18,1.55967
-0.185288,-0.287122,-6.93889e-19,1.55967
-0.188299,-0.286927,-1.50429e-18,1.55969
-0.191311,-0.286731,4.16334e-18,1.55969
-0.194323,-0.286536,2.06914e-18,1.55972
-0.197334,-0.286341,4.74581e-18,1.55972
-0.200346,-0.286145,6.245e-18,1.55972
-0.203358,-0.28595,4.72462e-18,1.55976
-0.206369,-0.285755,4.8461e-19,1.55976
-0.215404,-0.285169,4.09703e-18,1.55982
-0.218416,-0.284973,3.46945e-18,1.55982
-0.221428,-0.284778,6.76669e-18,1.5599
-0.224439,-0.284583,4.47778e-18,1.5599
-0.227451,-0.284387,1.38778e-18,1.5599
-0.230462,-0.284192,1.98394e-18,1.56001
-0.233474,-0.283997,4.05255e-18,1.56001
-0.236486,-0.283801,5.55112e-18,1.56001
-0.239497,-0.283606,3.46945e-18,1.56001
-0.242509,-0.283411,9.103e-19,1.56009
-0.245521,-0.283216,6.93889e-19,1.56009
-0.248532,-0.28302,2.77556e-18,1.56009
-0.251544,-0.282825,1.15282e-17,1.56012
-0.254556,-0.28263,1.17961e-17,1.56012
-0.263591,-0.282044,-8.26383e-19,1.56012
-0.266602,-0.281848,-2.77556e-18,1.56012
-0.269614,-0.281653,-9.75345e-18,1.56011
-0.272626,-0.281458,-1.22904e-17,1.56011
-0.275637,-0.281262,-7.63278e-18,1.56011
-0.296719,-0.279895,4.16334e-18,1.56012
-0.299731,-0.2797,1.38778e-18,1.56012
-0.302742,-0.279505,3.77695e-19,1.56006
-0.305754,-0.279309,1.53776e-18,1.56006
-0.308765,-0.279114,-6.93889e-19,1.56006
-0.311777,-0.278919,-1.11127e-26,1.56006
-0.314789,-0.278723,2.60159e-18,1.55994
-0.3178,-0.278528,3.34517e-18,1.55994
-0.320812,-0.278333,3.46945e-18,1.55994
-0.323824,-0.278137,-8.33878e-27,1.55994
-0.326835,-0.277942,2.12185e-18,1.55988
-0.329847,-0.277747,-1.36784e-18,1.55988
-0.35394,-0.276184,2.77556e-18,1.55985
-0.356952,-0.275989,5.55112e-18,1.55985
-0.359964,-0.275794,8.32667e-18,1.55985
-0.362975,-0.275598,6.2869e-18,1.55987
-0.365987,-0.275403,7.87604e-18,1.55987
-0.368999,-0.275208,4.85723e-18,1.55987
-0.37201,-0.275012,6.93889e-18,1.55987
-0.375022,-0.274817,1.12681e-17,1.55988
-0.378034,-0.274622,1.06174e-17,1.55988
-0.381045,-0.274426,9.71445e-18,1.55988
-0.384057,-0.274231,1.11022e-17,1.55988
-0.387068,-0.274036,7.97963e-18,1.55987
-0.39008,-0.27384,3.70098e-18,1.55987
-0.393092,-0.273645,-3.44691e-28,1.55987
-0.402127,-0.273059,-2.81455e-18,1.55988
-0.405138,-0.272864,-5.45228e-18,1.55988
-0.40815,-0.272669,-7.63278e-18,1.55988
-0.411162,-0.272473,-9.71445e-18,1.55988
-0.414173,-0.272278,-5.28885e-18,1.55994
-0.417185,-0.272083,-9.19166e-18,1.55994
-0.420197,-0.271887,-8.32667e-18,1.55994
-0.423208,-0.271692,-7.63278e-18,1.55994
-0.42622,-0.271497,-4.93871e-18,1.56011
-0.429232,-0.271301,-8.30715e-18,1.56011
-0.513558,-0.265833,1.38778e-18,1.56041
-0.51657,-0.265637,4.68009e-18,1.56047
-0.519581,-0.265442,4.51137e-18,1.56047
-0.522593,-0.265247,3.4753e-18,1.56047
-0.525605,-0.265051,2.08167e-18,1.56047
-0.528616,-0.264856,4.85723e-18,1.56047
-0.531628,-0.264661,4.16334e-18,1.56047
-0.53464,-0.264465,-1.87192e-18,1.56049
-0.537651,-0.26427,-5.49823e-18,1.56049
-0.540663,-0.264075,-7.63278e-18,1.56049
-0.543674,-0.263879,-4.85723e-18,1.56049
-0.546686,-0.263684,-2.08167e-18,1.56049
-0.549698,-0.263489,-2.30404e-18,1.5605
-0.552709,-0.263294,-3.14321e-18,1.5605
-0.555721,-0.263098,-6.84467e-18,1.5605
-0.634024,-0.25802,-6.245e-18,1.5603
-0.637036,-0.257825,-8.32667e-18,1.5603
-0.640047,-0.257629,-7.33288e-18,1.56016
-0.643059,-0.257434,-4.9955e-18,1.56016
-0.646071,-0.257239,-2.65813e-18,1.56016
-0.688234,-0.254504,6.93889e-19,1.55989
-0.691246,-0.254309,6.93889e-19,1.55989
-0.694257,-0.254114,-2.08167e-18,1.55989
-0.697269,-0.253918,5.11733e-19,1.5598
-0.70028,-0.253723,-2.43863e-19,1.5598
-0.703292,-0.253528,-2.21376e-18,1.5598
-0.706304,-0.253332,-1.38778e-18,1.5598
-0.709315,-0.253137,1.38778e-18,1.5598
-0.712327,-0.252942,6.93889e-19,1.5598
-0.715339,-0.252747,2.77556e-18,1.5598
-0.71835,-0.252551,5.98399e-18,1.55976
-0.721362,-0.252356,5.58473e-18,1.55976
-0.724374,-0.252161,7.96104e-18,1.55976
-0.727385,-0.251965,4.16334e-18,1.55976
-0.730397,-0.25177,6.245e-18,1.55976
-0.733409,-0.251575,1.38778e-18,1.55976
-0.73642,-0.251379,-6.12389e-27,1.55976
-0.739432,-0.251184,-1.66159e-18,1.55976
-0.742444,-0.250989,-3.0925e-18,1.55976
-0.745455,-0.250793,-1.40091e-18,1.55976
-0.838817,-0.244739,4.85723e-18,1.56011
-0.841828,-0.244543,5.55112e-18,1.56011
-0.84484,-0.244348,2.77556e-18,1.56011
-0.847852,-0.244153,2.77556e-18,1.56011
-0.850863,-0.243957,-2.91818e-18,1.56022
-0.853875,-0.243762,-3.26543e-18,1.56022
-0.856886,-0.243567,-2.22491e-18,1.56022
-0.859898,-0.243371,1.1666e-19,1.56022
-0.86291,-0.243176,-2.08167e-18,1.56022
-0.865921,-0.242981,-4.16334e-18,1.56022
-0.868933,-0.242786,-2.77556e-18,1.56022
-0.871945,-0.24259,-1.38778e-18,1.56022
-0.874956,-0.242395,1.24603e-18,1.56027
-0.877968,-0.2422,9.06756e-19,1.56027
-0.88098,-0.242004,5.42471e-18,1.56027
-0.883991,-0.241809,4.04461e-18,1.56027
-0.887003,-0.241614,4.85723e-18,1.56027
-0.890015,-0.241418,5.55112e-18,1.56027
-0.893026,-0.241223,7.63278e-18,1.56027
-0.896038,-0.241028,6.245e-18,1.56027
-0.89905,-0.240832,8.94206e-18,1.56031
-0.902061,-0.240637,8.61059e-18,1.56031
-0.905073,-0.240442,8.27912e-18,1.56031
-0.908085,-0.240246,6.90682e-18,1.56031
-0.911096,-0.240051,9.02056e-18,1.56031
-0.914108,-0.239856,5.55112e-18,1.56031
-0.91712,-0.239661,5.55112e-18,1.56031
-0.93519,-0.238489,3.96848e-19,1.56032
-0.938201,-0.238293,-2.08167e-18,1.56032
-0.941213,-0.238098,2.77556e-18,1.56032
-0.944224,-0.237903,6.93889e-19,1.56032
-0.947236,-0.237707,-1.38778e-18,1.56032
-0.950248,-0.237512,-1.48043e-18,1.56037
-0.953259,-0.237317,-1.79683e-18,1.56037
-0.956271,-0.237121,-7.25454e-19,1.56037
-1.02554,-0.232629,6.245e-18,1.56008
-1.02855,-0.232434,5.55112e-18,1.56008
-1.03156,-0.232239,3.36555e-18,1.55984
-1.03457,-0.232043,5.15214e-18,1.55984
-1.03759,-0.231848,3.46928e-18,1.55984
-1.06469,-0.23009,-9.07952e-19,1.55959
-1.0677,-0.229895,-1.54319e-18,1.55959
-1.07071,-0.229699,-1.48454e-18,1.55959
-1.07373,-0.229504,-3.46945e-18,1.55959
-1.07674,-0.229309,-6.93889e-19,1.55959
-1.07975,-0.229114,-1.38778e-18,1.55959
-1.08276,-0.228918,-2.08167e-18,1.55959
-1.08577,-0.228723,-2.77556e-18,1.55959
-1.08878,-0.228528,-7.83591e-19,1.55948
-1.0918,-0.228332,-3.71369e-19,1.55948
-1.09481,-0.228137,-3.42859e-18,1.55948
-1.09782,-0.227942,-3.01637e-18,1.55948
-1.10083,-0.227746,-1.12963e-18,1.55948
-1.10384,-0.227551,-2.77556e-18,1.55948
-1.10685,-0.227356,-2.08167e-18,1.55948
-1.10987,-0.22716,-4.16334e-18,1.55948
-1.11288,-0.226965,-2.77556e-18,1.55948
-1.11589,-0.22677,-4.85723e-18,1.55948
-1.1189,-0.226574,-7.0667e-18,1.55948
-1.1701,-0.223254,1.38778e-18,1.55954
-1.17311,-0.223059,2.08167e-18,1.55954
-1.17612,-0.222864,2.77556e-18,1.55954
-1.17913,-0.222668,8.31214e-18,1.55968
-1.18215,-0.222473,9.43724e-18,1.55968
-1.18516,-0.222278,1.19501e-17,1.55968
-1.18817,-0.222082,1.27283e-17,1.55968
-1.19118,-0.221887,1.0037e-17,1.55968
-1.19419,-0.221692,1.05549e-17,1.55968
-1.1972,-0.221496,1.249e-17,1.55968
-1.20022,-0.221301,1.38778e-17,1.55968
-1.20323,-0.221106,1.11022e-17,1.55968
-1.20624,-0.22091,5.55112e-18,1.55968
-1.20925,-0.220715,3.46945e-18,1.55968
-1.21226,-0.22052,5.42557e-18,1.55989
-1.21527,-0.220324,4.47504e-18,1.55989
-1.21828,-0.220129,5.25923e-18,1.55989
-1.2213,-0.219934,4.3087e-18,1.55989
-1.22431,-0.219738,4.399e-18,1.55989
-1.22732,-0.219543,7.63278e-18,1.55989
-1.23033,-0.219348,6.245e-18,1.55989
-1.23334,-0.219153,9.02056e-18,1.55989
-1.23635,-0.218957,1.17961e-17,1.55989
-1.23937,-0.218762,1.11022e-17,1.55989
-1.24238,-0.218567,1.38778e-17,1.55989
-1.24539,-0.218371,1.1627e-17,1.56009
-1.2484,-0.218176,1.34579e-17,1.56009
