x,y,z,U_0,U_1,U_2
-2.46817,-2.72516,8.65892e-18,3,2.0271e-16,0
-2.46817,-2.54642,1.00467e-17,3,1.4316e-16,0
-2.46817,-2.37476,9.00586e-18,3,-1.35308e-17,0
-2.46817,-2.20992,9.35281e-18,3,1.7878e-17,0
-2.46817,-2.05161,9.35281e-18,3,-1.62314e-16,0
-2.46817,-1.89959,7.96503e-18,3,-1.49988e-16,0
-2.46817,-1.75359,6.43317e-18,3,-6.56224e-17,0
-2.46817,-1.61339,4.78519e-18,3,-1.0974e-16,0
-2.46817,-1.47875,1.14227e-18,3,-1.07532e-16,0
-2.46817,-1.34946,2.26984e-18,3,2.43838e-17,0
-2.46817,-1.22529,4.69845e-18,3,1.37711e-17,0
-2.46817,-1.10605,7.04033e-18,3,-1.75964e-16,0
-2.46817,-0.991539,1.00761e-17,3,-1.46843e-16,0
-2.46817,-0.881573,1.077e-17,3,1.3428e-16,0
-2.46817,-0.775969,1.077e-17,3,4.34863e-17,0
-2.46817,-0.674554,1.2071e-17,3,6.19531e-17,0
-2.46817,-0.577164,1.29384e-17,3,-2.74043e-17,0
-2.46817,-0.483637,1.12037e-17,3,-1.37058e-16,0
-2.46817,-0.393821,1.12037e-17,3,-1.27901e-16,0
-2.46817,-0.307568,1.12037e-17,3,-8.61616e-17,0
-2.46817,-0.224738,7.56075e-18,3,1.64146e-16,0
-2.46817,-0.145193,8.94852e-18,3,1.98812e-16,0
-2.46817,-0.0688046,1.13771e-17,3,3.30732e-16,0
-2.46817,0.00455329,1.14492e-17,3,3.82642e-16,0
-2.46817,0.0750007,2.87699e-18,3,3.05894e-16,0
-2.46817,0.142653,5.56581e-18,3,-1.22015e-16,0
-2.46817,0.207622,6.2597e-18,3,-3.98202e-16,0
-2.46817,0.270013,4.95866e-18,3,-4.04773e-16,0
-2.46817,0.329928,3.65762e-18,3,-3.62888e-16,0
-2.46817,0.387466,4.35151e-18,3,-2.35762e-16,0
-2.46817,0.442722,5.73929e-18,3,-2.05103e-16,0
-2.46817,0.495785,6.43317e-18,3,-3.36232e-16,0
-2.46817,0.546744,5.13213e-18,3,1.7657e-17,0
-2.46817,0.59568,2.79026e-18,3,3.11225e-16,0
-2.46817,0.642675,2.44331e-18,3,4.86392e-16,0
-2.46817,0.687805,3.1372e-18,3,4.73885e-16,0
-2.46817,0.731145,3.83109e-18,3,2.73151e-16,0
-2.46817,0.772765,5.65255e-18,3,1.47683e-17,0
-2.46817,0.812735,6.08623e-18,3,-4.28057e-16,0
-2.46817,0.851118,5.39234e-18,3,-5.38545e-16,0
-2.46817,0.887978,4.69845e-18,3,-2.88319e-16,0
-2.46817,0.923377,5.3056e-18,3,-3.39553e-16,0
-2.46817,0.95737,4.16334e-18,3,-2.70055e-16,0
-2.46817,0.990015,2.53005e-18,3,-3.02965e-16,0
-2.46817,1.02137,1.83616e-18,3,-1.04421e-16,0
-2.46817,1.05147,-8.52664e-19,3,2.144e-15,0
-2.46817,1.08038,-8.52664e-19,3,-4.9038e-10,0
-2.46817,1.10815,-2.06697e-18,3.00017,5.46059e-05,0
-2.46817,1.13481,-3.97517e-18,2.24512,-0.358457,0
-2.46817,1.16042,-2.67412e-18,1.25011,-0.820677,0
-2.46817,1.18501,-3.97517e-18,1.19933,-0.824549,0
-2.46817,1.20862,-5.27621e-18,1.18505,-0.817592,0
-2.46817,1.2313,-3.28128e-18,1.17137,-0.809701,0
-2.46817,1.25307,-3.88843e-18,1.157,-0.802075,0
-2.46817,1.27399,-6.23031e-18,1.14071,-0.793823,0
-2.46817,1.29407,-5.53642e-18,1.12058,-0.78059,0
-2.46817,1.31336,-3.1078e-18,1.09102,-0.761077,0
