x,y,z,U_0,U_1,U_2
-2.46817,-2.72516,1.07406e-17,3,2.24441e-16,0
-2.46817,-2.54642,7.96503e-18,3,1.43172e-16,0
-2.46817,-2.37476,9.69975e-18,3,-1.4559e-17,0
-2.46817,-2.20992,1.14345e-17,3,1.71054e-17,0
-2.46817,-2.05161,1.14345e-17,3,-1.62314e-16,0
-2.46817,-1.89959,1.4557e-17,3,-1.49988e-16,0
-2.46817,-1.75359,1.62917e-17,3,-6.56224e-17,0
-2.46817,-1.61339,1.62917e-17,3,-1.0856e-16,0
-2.46817,-1.47875,1.62917e-17,3,-1.07096e-16,0
-2.46817,-1.34946,1.66386e-17,3,2.46438e-17,0
-2.46817,-1.22529,1.83734e-17,3,1.37711e-17,0
-2.46817,-1.10605,1.94142e-17,3,-1.75962e-16,0
-2.46817,-0.991539,2.0802e-17,3,-1.46038e-16,0
-2.46817,-0.881573,2.25367e-17,3,1.31136e-16,0
-2.46817,-0.775969,2.21898e-17,3,4.35964e-17,0
-2.46817,-0.674554,2.0455e-17,3,6.49412e-17,0
-2.46817,-0.577164,1.76795e-17,3,-4.11376e-17,0
-2.46817,-0.483637,1.76795e-17,3,-1.29232e-16,0
-2.46817,-0.393821,1.90673e-17,3,-1.12883e-16,0
-2.46817,-0.307568,1.90673e-17,3,-7.26743e-17,0
-2.46817,-0.224738,1.90673e-17,3,1.71706e-16,0
-2.46817,-0.145193,1.94142e-17,3,1.98812e-16,0
-2.46817,-0.0688046,2.11489e-17,3,3.30749e-16,0
-2.46817,0.00455329,2.25367e-17,3,3.82466e-16,0
-2.46817,0.0750007,2.25367e-17,3,3.05711e-16,0
-2.46817,0.142653,2.39245e-17,3,-1.21979e-16,0
-2.46817,0.207622,2.39245e-17,3,-3.96195e-16,0
-2.46817,0.270013,2.25367e-17,3,-4.05531e-16,0
-2.46817,0.329928,2.39245e-17,3,-3.67185e-16,0
-2.46817,0.387466,2.42714e-17,3,-2.38156e-16,0
-2.46817,0.442722,2.60062e-17,3,-1.27699e-16,0
-2.46817,0.495785,2.73939e-17,3,-1.53565e-16,0
-2.46817,0.546744,2.60062e-17,3,1.48436e-16,0
-2.46817,0.59568,2.63531e-17,3,3.64603e-16,0
-2.46817,0.642675,2.67e-17,3,4.96545e-16,0
-2.46817,0.687805,2.67e-17,3,4.78158e-16,0
-2.46817,0.731145,2.67e-17,3,2.63087e-16,0
-2.46817,0.772765,2.84348e-17,3,-1.24924e-13,0
-2.46817,0.812735,2.84348e-17,3,-1.56531e-09,0
-2.46817,0.851118,2.53123e-17,3.00013,3.59628e-05,0
-2.46817,0.887978,2.39245e-17,2.35229,-0.280425,0
-2.46817,0.923377,2.11489e-17,1.08913,-0.697697,0
