x,y,z,p
-2.99589,-0.157008,1.38778e-18,1
-2.99291,-0.156551,1.38778e-18,1.04023
-2.98992,-0.156094,5.55112e-18,1.10423
-2.98694,-0.155637,3.9732e-18,1.17353
-2.98396,-0.15518,3.97752e-18,1.24641
-2.98097,-0.154723,-2.04407e-26,1.24641
-2.97799,-0.154266,-1.38778e-18,1.32064
-2.97501,-0.153808,3.1759e-18,1.39709
-2.97202,-0.153351,4.16334e-18,1.39709
-2.96307,-0.15198,2.08167e-18,1.55418
-2.95114,-0.150152,-1.38778e-18,1.79452
-2.94816,-0.149695,-6.63553e-18,1.87782
-2.93921,-0.148324,-3.46945e-18,1.96141
-2.93623,-0.147867,-2.08167e-18,2.0377
-2.93324,-0.14741,-2.883e-19,2.12075
-2.89744,-0.141925,6.70022e-18,2.53815
-2.89446,-0.141468,1.04083e-17,2.53815
-2.89148,-0.141011,9.32481e-18,2.59997
-2.88551,-0.140097,1.17058e-17,2.6322
-2.88253,-0.13964,1.04083e-17,2.6322
-2.87954,-0.139183,1.36236e-17,2.67855
-2.86165,-0.13644,1.99974e-18,2.74713
-2.85866,-0.135983,2.19628e-18,2.74713
-2.84673,-0.134155,-2.4842e-18,2.76188
-2.84375,-0.133698,-6.93889e-19,2.76188
-2.84076,-0.133241,-1.38778e-18,2.76188
-2.83778,-0.132784,-2.74912e-18,2.73759
-2.81093,-0.128671,-1.19041e-26,2.63287
-2.80795,-0.128213,-2.64992e-18,2.5616
-2.80497,-0.127756,-2.08167e-18,2.5616
-2.80198,-0.127299,-4.16334e-18,2.5616
-2.77215,-0.122729,1.66841e-18,2.28543
-2.76917,-0.122272,4.16334e-18,2.28543
-2.76618,-0.121815,5.21688e-19,2.26043
-2.7632,-0.121358,-3.32847e-18,2.26043
-2.74232,-0.118158,-4.16334e-18,2.20546
-2.73934,-0.117701,1.38778e-18,2.20546
-2.73635,-0.117244,-2.00269e-18,2.20258
-2.73337,-0.116787,-3.46945e-18,2.20258
-2.73039,-0.11633,-8.32667e-18,2.20258
-2.71547,-0.114045,-4.31065e-18,2.198
-2.71249,-0.113588,-1.38778e-18,2.198
-2.7095,-0.113131,1.38778e-18,2.198
-2.70652,-0.112674,3.00806e-18,2.19176
-2.70354,-0.112217,4.99986e-18,2.19176
-2.70055,-0.11176,6.245e-18,2.19176
-2.69757,-0.111302,2.73932e-18,2.19296
-2.69459,-0.110845,-8.0198e-19,2.19296
-2.69161,-0.110388,-3.46945e-18,2.19296
-2.66476,-0.106275,6.93889e-19,2.19819
-2.66177,-0.105818,2.12185e-18,2.20207
-2.59913,-0.0962197,-2.88883e-19,2.23501
-2.59614,-0.0957627,-4.16334e-18,2.23501
-2.59316,-0.0953056,-3.46945e-18,2.23501
-2.59018,-0.0948486,-7.05066e-18,2.23638
-2.58719,-0.0943915,-1.01004e-17,2.23638
-2.58421,-0.0939344,-9.68067e-18,2.23638
-2.58123,-0.0934774,-1.38778e-17,2.23638
-2.57824,-0.0930203,-1.11022e-17,2.23638
-2.57526,-0.0925633,-1.01461e-17,2.23554
-2.57228,-0.0921062,-1.12733e-17,2.23554
-2.5693,-0.0916492,-1.73472e-17,2.23554
-2.56631,-0.0911921,-1.38778e-17,2.23554
-2.56333,-0.0907351,-1.95104e-17,2.23484
-2.56035,-0.090278,-2.04502e-17,2.23484
-2.55736,-0.089821,-1.74869e-17,2.23484
-2.55438,-0.0893639,-1.73472e-17,2.23484
-2.5514,-0.0889069,-1.73472e-17,2.23484
-2.54841,-0.0884498,-1.9693e-17,2.23484
-2.54543,-0.0879927,-1.50681e-17,2.23484
-2.54245,-0.0875357,-1.66533e-17,2.23484
-2.53946,-0.0870786,-1.80411e-17,2.23484
-2.53648,-0.0866216,-1.38778e-17,2.23484
-2.5335,-0.0861645,-1.42538e-17,2.23585
-2.53051,-0.0857075,-1.44728e-17,2.23585
-2.52753,-0.0852504,-1.38778e-17,2.23585
-2.52455,-0.0847934,-1.45717e-17,2.23585
-2.50963,-0.0825081,2.77556e-18,2.23803
-2.50665,-0.082051,4.85723e-18,2.23803
-2.46488,-0.0756523,2.77556e-18,2.24842
-2.4619,-0.0751952,1.38778e-18,2.24842
-2.45892,-0.0747382,3.46945e-18,2.24842
-2.45593,-0.0742811,1.59753e-18,2.2521
-2.40522,-0.0665112,-1.87709e-18,2.25485
-2.40224,-0.0660542,-2.65269e-19,2.25485
-2.39925,-0.0655971,-3.42734e-27,2.25485
-2.39627,-0.0651401,-2.08167e-18,2.25485
-2.39329,-0.064683,-2.08167e-18,2.25485
-2.3903,-0.064226,-6.30655e-18,2.25099
