x,y,z,U_0,U_1,U_2
-2.46817,-2.72516,8.65892e-18,3,2.42983e-16,0
-2.46817,-2.54642,1.00467e-17,3,1.44032e-16,0
-2.46817,-2.37476,9.00586e-18,3,-1.63927e-17,0
-2.46817,-2.20992,9.35281e-18,3,1.83586e-17,0
-2.46817,-2.05161,9.35281e-18,3,-1.62314e-16,0
-2.46817,-1.89959,7.96503e-18,3,-1.49903e-16,0
-2.46817,-1.75359,6.43317e-18,3,-6.56224e-17,0
-2.46817,-1.61339,4.78519e-18,3,-1.09e-16,0
-2.46817,-1.47875,1.14227e-18,3,-1.07505e-16,0
-2.46817,-1.34946,2.26984e-18,3,2.45837e-17,0
-2.46817,-1.22529,4.69845e-18,3,1.37711e-17,0
-2.46817,-1.10605,7.04033e-18,3,-1.75963e-16,0
-2.46817,-0.991539,1.00761e-17,3,-1.46105e-16,0
-2.46817,-0.881573,1.077e-17,3,1.31649e-16,0
-2.46817,-0.775969,1.077e-17,3,4.35904e-17,0
-2.46817,-0.674554,1.2071e-17,3,7.03769e-17,0
-2.46817,-0.577164,1.29384e-17,3,-7.08603e-18,0
-2.46817,-0.483637,1.12037e-17,3,-7.13272e-17,0
-2.46817,-0.393821,1.12037e-17,3,-1.00038e-16,0
-2.46817,-0.307568,1.12037e-17,3,-7.97759e-17,0
-2.46817,-0.224738,7.56075e-18,3,1.63045e-16,0
-2.46817,-0.145193,8.94852e-18,3,1.98812e-16,0
-2.46817,-0.0688046,1.13771e-17,3,3.27347e-16,0
-2.46817,0.00455329,1.14492e-17,3,3.82466e-16,0
-2.46817,0.0750007,2.87699e-18,3,3.05711e-16,0
-2.46817,0.142653,5.56581e-18,3,-1.18619e-16,0
-2.46817,0.207622,6.2597e-18,3,-3.99471e-16,0
-2.46817,0.270013,4.95866e-18,3,-4.01582e-16,0
-2.46817,0.329928,3.65762e-18,3,-3.62139e-16,0
-2.46817,0.387466,4.35151e-18,3,-2.39697e-16,0
-2.46817,0.442722,5.73929e-18,3,-1.97137e-16,0
-2.46817,0.495785,6.43317e-18,3,-3.36994e-16,0
-2.46817,0.546744,5.13213e-18,3,2.63655e-17,0
-2.46817,0.59568,2.79026e-18,3,3.16994e-16,0
-2.46817,0.642675,2.44331e-18,3,4.76116e-16,0
-2.46817,0.687805,3.1372e-18,3,4.73497e-16,0
-2.46817,0.731145,3.83109e-18,3,2.73096e-16,0
-2.46817,0.772765,5.65255e-18,3,1.61337e-17,0
-2.46817,0.812735,6.08623e-18,3,-4.3252e-16,0
-2.46817,0.851118,5.39234e-18,3,-6.61387e-14,0
-2.46817,0.887978,4.69845e-18,3,-4.43428e-10,0
-2.46817,0.923377,5.3056e-18,3.00011,3.07824e-05,0
-2.46817,0.95737,4.16334e-18,2.43324,-0.208521,0
-2.46817,0.990015,2.53005e-18,1.0978,-0.684303,0
-2.46817,1.02137,1.83616e-18,1.05973,-0.710638,0
-2.46817,1.05147,-8.52664e-19,1.05105,-0.704375,0
-2.46817,1.08038,-8.52664e-19,1.04026,-0.694428,0
-2.46817,1.10815,-2.06697e-18,1.02899,-0.684354,0
-2.46817,1.13481,-3.97517e-18,1.01517,-0.672977,0
-2.46817,1.16042,-2.67412e-18,0.999027,-0.662366,0
-2.46817,1.18501,-3.97517e-18,0.98246,-0.653338,0
-2.46817,1.20862,-5.27621e-18,0.966948,-0.64323,0
-2.46817,1.2313,-3.28128e-18,0.951778,-0.633152,0
-2.46817,1.25307,-3.88843e-18,0.936504,-0.624121,0
-2.46817,1.27399,-6.23031e-18,0.92059,-0.615422,0
-2.46817,1.29407,-5.53642e-18,0.902092,-0.603622,0
-2.46817,1.31336,-3.1078e-18,0.874941,-0.586526,0
-2.46817,1.33188,-1.37308e-18,0.838071,-0.561427,0
-2.46817,1.34966,-9.394e-19,0.797277,-0.541144,0
-2.46817,1.36675,-8.52664e-19,0.773025,-0.525844,0
-2.46817,1.38315,-1.58774e-19,0.759447,-0.534302,0
-2.46817,1.3989,4.33681e-19,0.761149,-0.532167,0
-2.46817,1.44612,-3.46945e-18,2.34531,-1.06434,0
-2.46817,1.45582,-1.73472e-18,2.46734,-1.06017,0
-2.46817,1.46592,0,2.71328,-1.29922,0
-2.46817,1.47643,0,2.84155,-1.47475,0
-2.46817,1.48738,0,2.87173,-1.12793,0
-2.46817,1.49878,0,2.87861,-0.983325,0
-2.46817,1.51065,0,2.86782,-0.710404,0
-2.46817,1.52301,0,2.84725,-0.483959,0
-2.46817,1.53588,0,2.83251,-0.281531,0
-2.46817,1.54928,-1.73472e-18,2.7916,-0.0506894,0
-2.46817,1.56324,-4.85723e-18,2.76313,0.116471,0
-2.46817,1.57777,-7.63278e-18,2.70604,0.345222,0
-2.46817,1.59291,-1.07553e-17,2.68473,0.481706,0
-2.46817,1.60867,-1.11022e-17,2.71347,0.474654,0
-2.46817,1.62508,-1.11022e-17,2.7852,0.383979,0
-2.46817,1.64217,-1.42247e-17,2.92219,0.171276,0
-2.46817,1.65996,-1.45717e-17,2.99171,0.0233039,0
-2.46817,1.67849,-1.21206e-17,2.99974,0.000848345,0
-2.46817,1.69779,-3.81639e-18,3,8.63182e-06,0
-2.46817,1.71788,-2.08167e-18,3,4.0543e-08,0
-2.46817,1.7388,-5.20417e-18,3,1.34539e-10,0
-2.46817,1.76059,-8.32667e-18,3,3.93147e-13,0
-2.46817,1.78327,-8.67362e-18,3,-1.64168e-15,0
