x,y,z,p
-2.99817,-0.104698,-1.38778e-18,1
-2.99219,-0.103889,-4.85723e-18,1.09625
-2.97724,-0.101864,7.47285e-19,1.35471
-2.97425,-0.101459,1.38778e-18,1.35471
-2.97126,-0.101054,-4.85723e-18,1.41828
-2.96827,-0.100649,-4.97312e-18,1.48189
-2.96527,-0.100244,-6.93889e-18,1.48189
-2.96228,-0.0998394,-5.55112e-18,1.54792
-2.95929,-0.0994345,-6.2698e-18,1.60772
-2.9563,-0.0990296,-9.71445e-18,1.60772
-2.93537,-0.0961952,-4.45164e-18,1.88348
-2.93238,-0.0957902,-3.99989e-27,1.88348
-2.92939,-0.0953853,-3.42257e-18,1.92775
-2.90247,-0.091741,-4.16334e-18,2.03047
-2.88453,-0.0893115,-3.46945e-18,2.0428
-2.88154,-0.0889066,-8.23387e-18,2.01977
-2.87256,-0.0876918,-7.29772e-27,1.99187
-2.86957,-0.0872869,-9.44144e-18,1.96526
-2.86658,-0.086882,-1.11022e-17,1.96526
-2.86359,-0.0864771,-1.04903e-17,1.92906
-2.8606,-0.0860721,-9.86005e-18,1.92906
-2.84565,-0.0840475,-4.85723e-18,1.84644
-2.84266,-0.0836426,-2.08167e-18,1.84644
-2.83967,-0.0832377,-5.00426e-18,1.81259
-2.83668,-0.0828328,-7.63278e-18,1.81259
-2.7978,-0.0775688,1.38778e-18,1.74183
-2.79481,-0.0771639,-2.78809e-18,1.73714
-2.77985,-0.0751393,6.93889e-19,1.73106
-2.77686,-0.0747344,2.59075e-18,1.72869
-2.73499,-0.0690655,2.08167e-18,1.7341
-2.732,-0.0686606,2.08167e-18,1.7341
-2.72901,-0.0682556,-5.20948e-18,1.73749
-2.72602,-0.0678507,1.25529e-18,1.73749
-2.72303,-0.0674458,6.93889e-19,1.73749
-2.72004,-0.0670409,7.59378e-18,1.74205
-2.68415,-0.0621818,-1.93169e-18,1.75476
-2.68116,-0.0617769,-2.77556e-18,1.75476
-2.67817,-0.061372,-6.93889e-18,1.75476
-2.67518,-0.0609671,-8.50064e-18,1.75618
-2.67219,-0.0605621,-9.83873e-18,1.75618
-2.65723,-0.0585375,-6.93889e-19,1.75642
-2.65424,-0.0581326,-2.00662e-20,1.75735
-2.65125,-0.0577277,6.70001e-19,1.75735
-2.62733,-0.0544883,-4.81533e-18,1.76169
-2.62434,-0.0540834,-2.87925e-18,1.76169
-2.62135,-0.0536785,-4.16334e-18,1.76169
-2.61835,-0.0532736,-4.16334e-18,1.76169
-2.61536,-0.0528686,-1.91579e-18,1.76179
-2.61237,-0.0524637,-2.04606e-18,1.76179
-2.59144,-0.0496293,-4.27511e-18,1.76102
-2.58845,-0.0492244,-2.81455e-18,1.76102
-2.58546,-0.0488194,-1.354e-18,1.76102
-2.58247,-0.0484145,-6.93889e-19,1.76102
-2.57948,-0.0480096,-3.46945e-18,1.76102
-2.57648,-0.0476047,-1.12551e-18,1.76055
-2.55854,-0.0451752,2.07264e-19,1.75952
-2.55555,-0.0447702,-2.08167e-18,1.75952
-2.55256,-0.0443653,-1.38778e-18,1.75952
-2.54957,-0.0439604,-9.58016e-19,1.75798
-2.54658,-0.0435555,-4.96434e-19,1.75798
-2.54359,-0.0431505,1.38778e-18,1.75798
-2.5406,-0.0427456,3.46945e-18,1.75798
-2.53761,-0.0423407,2.08167e-18,1.75798
-2.53462,-0.0419358,5.86902e-18,1.75649
-2.53162,-0.0415309,4.6092e-18,1.75649
-2.51368,-0.0391013,-1.38778e-18,1.75534
-2.51069,-0.0386964,-4.87662e-27,1.75534
-2.5077,-0.0382915,-2.77556e-18,1.75534
-2.50471,-0.0378866,-5.2571e-18,1.75542
-2.50172,-0.0374817,-3.3687e-18,1.75542
-2.49873,-0.0370767,-2.08167e-18,1.75542
-2.49574,-0.0366718,-3.46945e-18,1.75542
-2.44788,-0.0301931,-2.08167e-18,1.75907
-2.44489,-0.0297882,6.93889e-19,1.75907
-2.4419,-0.0293832,-1.61015e-18,1.76034
-2.43891,-0.0289783,-2.10237e-18,1.76034
-2.43592,-0.0285734,-2.5946e-18,1.76034
-2.43293,-0.0281685,-2.77556e-18,1.76034
-2.40003,-0.0237144,1.38778e-18,1.76168
-2.39704,-0.0233094,6.245e-18,1.76168
-2.39405,-0.0229045,7.63278e-18,1.76168
-2.39106,-0.0224996,4.10179e-18,1.76131
-2.38807,-0.0220947,2.25496e-18,1.76131
-2.38508,-0.0216898,6.47967e-18,1.76131
-2.36115,-0.0184504,-2.08167e-18,1.76042
-2.35816,-0.0180455,-4.16334e-18,1.76042
-2.35517,-0.0176405,-7.63278e-18,1.76042
-2.35218,-0.0172356,-8.02677e-18,1.75959
-2.34919,-0.0168307,-1.01997e-17,1.75959
-2.3462,-0.0164258,-1.23726e-17,1.75959
-2.34321,-0.0160209,-1.31839e-17,1.75959
-2.34022,-0.0156159,-1.38778e-17,1.75959
-2.33723,-0.015211,-1.31839e-17,1.75959
-2.33424,-0.0148061,-1.2038e-17,1.75931
-2.33125,-0.0144012,-1.21191e-17,1.75931
-2.32826,-0.0139963,-1.16799e-17,1.75931
-2.32527,-0.0135913,-1.04083e-17,1.75931
-2.2834,-0.00792245,-3.46945e-18,1.75969
-2.28041,-0.00751753,-2.08167e-18,1.75969
-2.27742,-0.00711261,-4.16334e-18,1.75969
-2.27442,-0.00670769,-5.11824e-18,1.76012
-2.27143,-0.00630277,-7.59916e-18,1.76012
-2.26844,-0.00589785,-7.13106e-18,1.76012
-2.26545,-0.00549293,-4.16334e-18,1.76012
-2.19069,0.00463009,2.08167e-18,1.76057
-2.18769,0.00503501,-3.09031e-19,1.75996
-2.1847,0.00543993,-6.72819e-19,1.75996
-2.18171,0.00584485,-6.89661e-19,1.75996
-2.17872,0.00624977,-3.46945e-18,1.75996
-2.17573,0.00665469,-4.85723e-18,1.75996
-2.17274,0.00705961,-6.245e-18,1.75996
-2.16975,0.00746453,-7.63278e-18,1.75996
-2.16676,0.00786945,-1.11804e-17,1.75941
-2.16377,0.00827437,-9.45413e-18,1.75941
-2.16078,0.00867929,-1.11973e-17,1.75941
-2.15779,0.00908422,-1.12058e-17,1.75941
-2.1548,0.00948914,-1.17961e-17,1.75941
-2.15181,0.00989406,-1.249e-17,1.75941
-2.14882,0.010299,-9.71445e-18,1.75941
-2.14582,0.0107039,-1.04083e-17,1.75941
-2.14283,0.0111088,-9.16319e-18,1.75913
-2.13984,0.0115137,-1.50616e-17,1.75913
-2.13685,0.0119187,-1.4021e-17,1.75913
-2.13386,0.0123236,-1.64499e-17,1.75913
-2.13087,0.0127285,-1.52656e-17,1.75913
-2.12788,0.0131334,-1.45717e-17,1.75913
-2.12489,0.0135383,-1.38778e-17,1.75913
-2.1219,0.0139433,-9.71445e-18,1.75913
-2.06508,0.0216368,1.13128e-18,1.75995
-2.06209,0.0220417,1.50132e-18,1.75995
-2.05909,0.0224466,-1.59808e-18,1.75995
-2.0561,0.0228515,-6.15247e-27,1.75995
-2.05311,0.0232564,3.46945e-18,1.75995
-2.05012,0.0236614,1.38778e-18,1.75995
-2.04713,0.0240663,-6.93889e-19,1.75995
-2.04414,0.0244712,6.01242e-19,1.76026
-2.04115,0.0248761,2.84839e-19,1.76026
-2.03816,0.025281,3.09094e-18,1.76026
-2.03517,0.025686,1.90717e-18,1.76026
-2.03218,0.0260909,4.25791e-18,1.76026
-2.02919,0.0264958,2.08167e-18,1.76026
-2.0262,0.0269007,-5.15399e-27,1.76026
