x,y,z,p
-0.0261467,0.298858,2.77556e-18,2.1517
-0.011058,0.298671,-2.08167e-18,1.52248
-0.00804023,0.298634,-6.93889e-18,1.39296
-0.00502248,0.298596,-8.27328e-18,1.2722
0.00101301,0.298522,4.16334e-18,1.16344
0.00403076,0.298484,-1.50367e-18,1.0772
0.0221373,0.29826,2.38504e-18,0.835456
0.025155,0.298222,-2.08167e-18,0.835456
0.0281728,0.298185,-7.95787e-19,0.78425
0.0311905,0.298147,-2.08167e-18,0.78425
0.0342082,0.29811,-3.46945e-18,0.743791
0.037226,0.298072,-3.06386e-18,0.741699
0.0402437,0.298035,-2.77556e-18,0.741699
0.0432615,0.297998,-6.19813e-18,0.731207
0.0553325,0.297848,-1.65134e-18,0.710584
0.0583502,0.29781,-4.16334e-18,0.710584
0.061368,0.297773,1.25247e-18,0.719824
0.097581,0.297324,3.79987e-18,0.820921
0.100599,0.297286,4.16334e-18,0.820921
0.103616,0.297249,-4.20875e-19,0.837313
0.121723,0.297024,-2.33937e-28,0.873403
0.124741,0.296987,4.45469e-18,0.890978
0.136812,0.296837,2.77556e-18,0.907519
0.139829,0.2968,5.79485e-18,0.918088
0.142847,0.296762,5.55112e-18,0.918088
0.145865,0.296725,5.55112e-18,0.918088
0.148883,0.296688,2.21306e-18,0.924087
0.1519,0.29665,-1.38778e-18,0.924087
0.154918,0.296613,4.44948e-19,0.930103
0.170007,0.296426,-6.93889e-19,0.93789
0.173025,0.296388,-8.10404e-19,0.943639
0.194149,0.296126,1.38778e-18,0.954161
0.197167,0.296089,1.20297e-18,0.961608
0.200184,0.296051,-5.86726e-19,0.961608
0.242433,0.295527,2.08167e-18,0.981421
0.245451,0.29549,-3.12781e-18,0.981113
0.248468,0.295452,1.51549e-18,0.981113
0.251486,0.295415,-2.31053e-27,0.981113
0.254504,0.295378,-1.42678e-18,0.97926
0.27261,0.295153,-2.08167e-18,0.977542
0.275628,0.295116,-3.62422e-20,0.974767
0.278646,0.295078,-8.0198e-19,0.974767
0.281664,0.295041,6.93889e-19,0.974767
0.284681,0.295003,1.38778e-18,0.974767
0.287699,0.294966,3.77695e-19,0.969522
0.290717,0.294928,5.0072e-18,0.969522
0.293735,0.294891,4.16334e-18,0.969522
0.296752,0.294854,3.46945e-18,0.969522
0.29977,0.294816,1.72977e-19,0.963088
0.302788,0.294779,-3.7672e-18,0.963088
0.305806,0.294741,-2.08167e-18,0.963088
0.308823,0.294704,-3.46945e-18,0.963088
0.311841,0.294666,-3.42927e-18,0.956425
0.405391,0.293506,-4.16334e-18,0.950252
0.408409,0.293469,-3.46945e-18,0.950252
0.411427,0.293431,-1.46926e-18,0.950343
0.414445,0.293394,-1.7152e-18,0.950343
0.417462,0.293356,-1.52746e-18,0.950343
0.438587,0.293094,6.93889e-18,0.95036
0.441604,0.293057,9.33847e-18,0.950213
