x,y,z,p
0,0.3,5.55112e-18,1.48995
1.97376e-19,0.3,5.55112e-18,1.39875
0.015015,0.298498,7.63278e-18,1.27718
0.018018,0.298198,6.245e-18,1.27718
0.021021,0.297898,7.25508e-18,1.15641
0.024024,0.297598,1.44547e-17,1.15641
0.027027,0.297297,9.71445e-18,1.15641
0.033033,0.296697,-3.80355e-18,1.04115
0.036036,0.296396,-4.85723e-18,1.04115
0.039039,0.296096,-2.77556e-18,1.04115
0.042042,0.295796,1.28261e-18,0.939769
0.045045,0.295495,4.75275e-18,0.939769
0.048048,0.295195,-1.23812e-28,0.939769
0.0600601,0.293994,-1.38778e-18,0.843219
0.0630631,0.293694,-4.85723e-18,0.843219
0.0660661,0.293393,-4.85723e-18,0.843219
0.0690691,0.293093,-7.49342e-18,0.761112
0.0720721,0.292793,-9.32372e-18,0.761112
0.0750751,0.292492,-8.32667e-18,0.761112
0.0780781,0.292192,-6.93889e-18,0.761112
0.0810811,0.291892,-7.1679e-18,0.686135
0.0840841,0.291592,-1.1218e-17,0.686135
0.0870871,0.291291,-7.63278e-18,0.686135
0.102102,0.28979,-1.38778e-18,0.619174
0.105105,0.289489,-6.93889e-19,0.619174
0.108108,0.289189,-3.11135e-27,0.619174
0.111111,0.288889,-1.66845e-18,0.564101
0.114114,0.288589,-1.02788e-19,0.564101
0.117117,0.288288,-2.09331e-18,0.564101
0.12012,0.287988,-1.38778e-18,0.564101
0.123123,0.287688,-2.08167e-18,0.564101
0.126126,0.287387,-1.46803e-18,0.521236
0.129129,0.287087,-9.13615e-19,0.521236
0.132132,0.286787,1.37552e-18,0.521236
0.234234,0.276577,-3.46945e-18,0.424151
0.237237,0.276276,-5.55112e-18,0.424151
0.24024,0.275976,-3.46945e-18,0.424151
0.243243,0.275676,-2.08167e-18,0.424151
0.246246,0.275375,3.37353e-18,0.431963
0.249249,0.275075,2.33832e-18,0.431963
0.252252,0.274775,-4.31619e-19,0.431963
0.255255,0.274474,-5.99469e-19,0.431963
0.282282,0.271772,1.09358e-18,0.44986
0.285285,0.271471,6.93889e-19,0.44986
0.288288,0.271171,-1.38778e-18,0.44986
0.291291,0.270871,2.08167e-18,0.44986
0.294294,0.270571,2.08167e-18,0.44986
0.297297,0.27027,5.35286e-19,0.47152
0.3003,0.26997,-1.84969e-18,0.47152
0.303303,0.26967,-1.11216e-18,0.47152
0.306306,0.269369,-8.95053e-19,0.47152
0.309309,0.269069,-6.99627e-19,0.47152
0.312312,0.268769,1.38778e-18,0.47152
0.315315,0.268468,2.08167e-18,0.47152
0.318318,0.268168,2.08167e-18,0.47152
0.321321,0.267868,4.16334e-18,0.47152
0.324324,0.267568,6.83255e-18,0.495111
0.327327,0.267267,5.85274e-18,0.495111
0.33033,0.266967,2.09738e-18,0.495111
0.333333,0.266667,-1.65799e-18,0.495111
0.336336,0.266366,-4.11231e-18,0.495111
0.339339,0.266066,-4.16334e-18,0.495111
0.342342,0.265766,-6.93889e-19,0.495111
0.345345,0.265465,-6.93889e-19,0.495111
0.348348,0.265165,-6.93889e-19,0.495111
0.351351,0.264865,-6.93889e-19,0.495111
0.354354,0.264565,-8.72967e-19,0.522507
0.357357,0.264264,-4.48604e-19,0.522507
0.36036,0.263964,-2.42406e-20,0.522507
0.363363,0.263664,4.00123e-19,0.522507
0.402402,0.25976,-4.6739e-28,0.557255
0.405405,0.259459,-6.93889e-19,0.557255
0.408408,0.259159,-1.38778e-18,0.557255
0.411411,0.258859,1.38778e-18,0.557255
0.414414,0.258559,-6.93889e-19,0.557255
0.417417,0.258258,-2.88149e-18,0.578692
0.42042,0.257958,-3.12099e-18,0.578692
0.423423,0.257658,-1.27883e-18,0.578692
0.426426,0.257357,5.63327e-19,0.578692
0.429429,0.257057,-2.31247e-20,0.578692
0.471471,0.252853,6.93889e-18,0.588456
0.474474,0.252553,6.245e-18,0.588456
0.477477,0.252252,5.55112e-18,0.588456
0.48048,0.251952,4.85723e-18,0.588456
0.483483,0.251652,4.16334e-18,0.588456
0.486486,0.251351,3.46945e-18,0.588456
0.489489,0.251051,6.81965e-18,0.595377
0.492492,0.250751,3.83126e-18,0.595377
0.495495,0.25045,3.61843e-18,0.595377
0.498498,0.25015,1.32393e-18,0.595377
0.501502,0.24985,5.79485e-18,0.595377
0.504505,0.24955,4.28098e-18,0.595377
0.507508,0.249249,2.77556e-18,0.595377
0.510511,0.248949,2.08167e-18,0.595377
0.513514,0.248649,-6.93889e-19,0.595377
0.516517,0.248348,1.38778e-18,0.595377
0.51952,0.248048,4.16334e-18,0.595377
0.522523,0.247748,3.46945e-18,0.595377
0.525526,0.247447,6.245e-18,0.595377
0.528529,0.247147,8.9164e-18,0.596669
0.531532,0.246847,8.02188e-18,0.596669
0.534535,0.246547,7.82125e-18,0.596669
0.537538,0.246246,6.57979e-18,0.596669
0.540541,0.245946,3.6036e-18,0.596669
0.543544,0.245646,3.74991e-18,0.596669
0.546547,0.245345,4.1998e-18,0.596669
0.54955,0.245045,6.93889e-18,0.596669
0.552553,0.244745,6.245e-18,0.596669
0.555556,0.244444,9.02056e-18,0.596669
0.558559,0.244144,8.32667e-18,0.596669
0.561562,0.243844,7.63278e-18,0.596669
0.564565,0.243544,1.17961e-17,0.596669
0.567568,0.243243,1.11022e-17,0.596669
0.570571,0.242943,1.30544e-17,0.59651
0.573574,0.242643,1.70286e-17,0.59651
0.576577,0.242342,1.47578e-17,0.59651
0.57958,0.242042,1.76911e-17,0.59651
0.582583,0.241742,1.71551e-17,0.59651
0.585586,0.241441,1.97415e-17,0.59651
0.588589,0.241141,1.85983e-17,0.59651
0.591592,0.240841,2.15106e-17,0.59651
0.594595,0.240541,1.66533e-17,0.59651
0.597598,0.24024,1.52656e-17,0.59651
0.600601,0.23994,1.38778e-17,0.59651
0.603604,0.23964,9.02056e-18,0.59651
0.606607,0.239339,7.63278e-18,0.59651
0.60961,0.239039,6.245e-18,0.59651
0.612613,0.238739,1.04067e-17,0.597951
0.615616,0.238438,8.14672e-18,0.597951
0.618619,0.238138,1.35195e-17,0.597951
0.621622,0.237838,1.57699e-17,0.597951
0.624625,0.237538,1.87141e-17,0.597951
0.627628,0.237237,1.85358e-17,0.597951
0.630631,0.236937,1.80106e-17,0.597951
0.633634,0.236637,1.75721e-17,0.597951
0.636637,0.236336,1.73472e-17,0.597951
0.63964,0.236036,1.80411e-17,0.597951
0.642643,0.235736,1.8735e-17,0.597951
0.645646,0.235435,1.59595e-17,0.597951
0.648649,0.235135,1.66533e-17,0.597951
0.678679,0.232132,1.51955e-18,0.600484
0.681682,0.231832,2.21885e-18,0.600484
0.684685,0.231532,2.77556e-18,0.600484
0.687688,0.231231,2.77556e-18,0.600484
0.690691,0.230931,6.245e-18,0.600484
0.693694,0.230631,6.245e-18,0.600484
0.696697,0.23033,6.245e-18,0.600484
0.6997,0.23003,6.245e-18,0.600484
0.702703,0.22973,6.245e-18,0.600484
0.705706,0.229429,6.245e-18,0.600484
0.708709,0.229129,6.245e-18,0.600484
0.711712,0.228829,7.48604e-18,0.604004
0.714715,0.228529,2.47038e-18,0.604004
0.717718,0.228228,3.00584e-18,0.604004
0.720721,0.227928,3.5413e-18,0.604004
0.723724,0.227628,9.54264e-19,0.604004
0.726727,0.227327,1.01946e-19,0.604004
0.72973,0.227027,-2.48509e-18,0.604004
0.894895,0.210511,-2.19823e-18,0.604617
0.897898,0.21021,7.91563e-19,0.604617
0.900901,0.20991,-2.63712e-18,0.604617
0.903904,0.20961,-2.6831e-18,0.604617
0.906907,0.209309,-2.12192e-18,0.604617
0.90991,0.209009,-6.93889e-19,0.604617
0.912913,0.208709,-2.77556e-18,0.604617
0.915916,0.208408,-3.46945e-18,0.604617
0.918919,0.208108,-6.245e-18,0.604617
0.921922,0.207808,-8.32667e-18,0.604617
0.924925,0.207508,-6.93889e-18,0.604617
0.927928,0.207207,-5.55112e-18,0.604617
0.930931,0.206907,-4.16334e-18,0.604617
0.933934,0.206607,-2.77556e-18,0.604617
0.936937,0.206306,-1.38778e-18,0.604617
0.93994,0.206006,1.36368e-18,0.599143
0.942943,0.205706,-1.49202e-19,0.599143
0.945946,0.205405,-1.66208e-18,0.599143
0.948949,0.205105,2.94482e-19,0.599143
0.951952,0.204805,5.16324e-19,0.599143
0.954955,0.204505,7.38165e-19,0.599143
0.957958,0.204204,6.13063e-19,0.599143
0.960961,0.203904,2.22268e-18,0.599143
0.963964,0.203604,4.52619e-18,0.599143
0.966967,0.203303,5.26845e-18,0.599143
0.96997,0.203003,6.18418e-18,0.599143
0.972973,0.202703,1.17961e-17,0.599143
0.975976,0.202402,1.17961e-17,0.599143
0.978979,0.202102,1.11022e-17,0.599143
0.981982,0.201802,1.11022e-17,0.599143
0.984985,0.201502,1.11022e-17,0.599143
0.987988,0.201201,1.11022e-17,0.599143
0.990991,0.200901,1.11022e-17,0.599143
0.993994,0.200601,7.63278e-18,0.599143
0.996997,0.2003,7.63278e-18,0.599143
1,0.2,7.63278e-18,0.599143
1.003,0.1997,5.55112e-18,0.599143
1.00601,0.199399,4.85647e-18,0.592037
1.00901,0.199099,6.12631e-18,0.592037
1.01201,0.198799,7.39616e-18,0.592037
1.01502,0.198498,8.66601e-18,0.592037
1.01802,0.198198,1.06297e-17,0.592037
1.02102,0.197898,1.18996e-17,0.592037
1.02402,0.197598,1.31694e-17,0.592037
1.02703,0.197297,1.27046e-17,0.592037
1.03003,0.196997,1.22397e-17,0.592037
1.03303,0.196697,1.19483e-17,0.592037
1.03604,0.196396,1.12232e-17,0.592037
1.03904,0.196096,1.04981e-17,0.592037
1.04204,0.195796,9.02056e-18,0.592037
1.04505,0.195495,1.04083e-17,0.592037
1.04805,0.195195,6.93889e-18,0.592037
1.05105,0.194895,6.93889e-18,0.592037
1.05405,0.194595,6.93889e-18,0.592037
1.05706,0.194294,6.93889e-18,0.592037
1.06006,0.193994,6.93889e-18,0.592037
1.06306,0.193694,3.46945e-18,0.592037
1.06607,0.193393,6.93889e-18,0.592037
1.06907,0.193093,6.93889e-18,0.592037
