x,y,z,U_0,U_1,U_2
-2.46817,-2.72516,8.65892e-18,3,2.21349e-16,0
-2.46817,-2.54642,1.00467e-17,3,1.4517e-16,0
-2.46817,-2.37476,9.00586e-18,3,-1.33108e-17,0
-2.46817,-2.20992,9.35281e-18,3,1.69624e-17,0
-2.46817,-2.05161,9.35281e-18,3,-1.62314e-16,0
-2.46817,-1.89959,7.96503e-18,3,-1.49903e-16,0
-2.46817,-1.75359,6.43317e-18,3,-6.56224e-17,0
-2.46817,-1.61339,4.78519e-18,3,-1.08934e-16,0
-2.46817,-1.47875,1.14227e-18,3,-1.06844e-16,0
-2.46817,-1.34946,2.26984e-18,3,2.47622e-17,0
-2.46817,-1.22529,4.69845e-18,3,1.37711e-17,0
-2.46817,-1.10605,7.04033e-18,3,-1.75963e-16,0
-2.46817,-0.991539,1.00761e-17,3,-1.46683e-16,0
-2.46817,-0.881573,1.077e-17,3,1.32965e-16,0
-2.46817,-0.775969,1.077e-17,3,4.35942e-17,0
-2.46817,-0.674554,1.2071e-17,3,7.01727e-17,0
-2.46817,-0.577164,1.29384e-17,3,-2.65377e-17,0
-2.46817,-0.483637,1.12037e-17,3,-1.24834e-16,0
-2.46817,-0.393821,1.12037e-17,3,-1.16191e-16,0
-2.46817,-0.307568,1.12037e-17,3,-8.27401e-17,0
-2.46817,-0.224738,7.56075e-18,3,1.61572e-16,0
-2.46817,-0.145193,8.94852e-18,3,1.98812e-16,0
-2.46817,-0.0688046,1.13771e-17,3,3.27342e-16,0
-2.46817,0.00455329,1.14492e-17,3,3.82466e-16,0
-2.46817,0.0750007,2.87699e-18,3,3.05711e-16,0
-2.46817,0.142653,5.56581e-18,3,-1.21993e-16,0
-2.46817,0.207622,6.2597e-18,3,-3.99462e-16,0
-2.46817,0.270013,4.95866e-18,3,-4.01626e-16,0
-2.46817,0.329928,3.65762e-18,3,-3.62233e-16,0
-2.46817,0.387466,4.35151e-18,3,-2.44495e-16,0
-2.46817,0.442722,5.73929e-18,3,-1.54558e-16,0
-2.46817,0.495785,6.43317e-18,3,-2.42706e-16,0
-2.46817,0.546744,5.13213e-18,3,9.46233e-17,0
-2.46817,0.59568,2.79026e-18,3,3.48025e-16,0
-2.46817,0.642675,2.44331e-18,3,4.92748e-16,0
-2.46817,0.687805,3.1372e-18,3,4.80342e-16,0
-2.46817,0.731145,3.83109e-18,3,2.7367e-16,0
-2.46817,0.772765,5.65255e-18,3,9.42085e-18,0
-2.46817,0.812735,6.08623e-18,3,-4.2817e-16,0
-2.46817,0.851118,5.39234e-18,3,-5.37778e-16,0
-2.46817,0.887978,4.69845e-18,3,-2.68043e-16,0
-2.46817,0.923377,5.3056e-18,3,2.54331e-14,0
-2.46817,0.95737,4.16334e-18,3,1.26951e-09,0
-2.46817,0.990015,2.53005e-18,2.5146,-0.186552,0
-2.46817,1.02137,1.83616e-18,1.14348,-0.673698,0
