x,y,z,p
-3.67733e-19,0.3,-7.40294e-19,1.9539
0,0.3,5.55112e-18,1.84255
-0.003003,0.2997,-4.46125e-19,1.9539
-0.018018,0.298198,4.84436e-18,1.95397
-0.021021,0.297898,8.27328e-18,1.9541
-0.024024,0.297598,6.43864e-18,1.9541
-0.027027,0.297297,2.71203e-20,1.95424
-0.03003,0.296997,-4.04744e-18,1.95431
-0.042042,0.295796,-3.18153e-18,1.95432
-0.0600601,0.293994,1.92387e-18,1.95428
-0.0630631,0.293694,6.35983e-18,1.95417
-0.0660661,0.293393,1.6064e-18,1.95417
-0.0690691,0.293093,-1.7816e-18,1.95411
-0.0720721,0.292793,1.28389e-18,1.95411
-0.0750751,0.292492,-1.15493e-18,1.95407
-0.0810811,0.291892,3.90648e-18,1.95402
-0.0840841,0.291592,8.50269e-18,1.95402
-0.0870871,0.291291,8.20177e-18,1.95396
-0.0960961,0.29039,7.41754e-19,1.95389
-0.0990991,0.29009,-2.14658e-18,1.95382
-0.102102,0.28979,-9.6314e-18,1.95382
-0.117117,0.288288,2.33581e-18,1.95357
-0.12012,0.287988,2.63187e-18,1.95357
-0.123123,0.287688,2.79208e-18,1.95346
-0.126126,0.287387,8.44997e-18,1.95346
-0.129129,0.287087,1.36048e-17,1.95335
-0.132132,0.286787,9.46208e-18,1.95335
-0.135135,0.286486,9.2326e-18,1.95321
-0.138138,0.286186,9.59984e-18,1.95321
-0.147147,0.285285,-4.79927e-18,1.95302
-0.15015,0.284985,-2.37302e-18,1.95279
-0.153153,0.284685,-3.70804e-18,1.95279
-0.156156,0.284384,-1.28895e-18,1.95279
-0.159159,0.284084,-6.61839e-18,1.95256
-0.168168,0.283183,-2.05599e-18,1.95235
-0.171171,0.282883,-4.70265e-18,1.95235
-0.174174,0.282583,-4.64168e-18,1.95218
-0.177177,0.282282,-5.78629e-18,1.95218
-0.18018,0.281982,-6.16954e-18,1.952
-0.183183,0.281682,-2.18443e-18,1.952
-0.186186,0.281381,-9.33322e-19,1.952
-0.189189,0.281081,-6.37064e-18,1.95175
-0.192192,0.280781,-1.21623e-17,1.95175
-0.21021,0.278979,-4.0267e-18,1.95112
-0.213213,0.278679,-3.25011e-18,1.95087
-0.216216,0.278378,-1.69892e-18,1.95087
-0.264264,0.273574,-4.14413e-18,1.95012
-0.267267,0.273273,-7.15293e-18,1.95012
-0.27027,0.272973,-6.06622e-18,1.95002
-0.273273,0.272673,-4.37779e-18,1.95002
-0.276276,0.272372,-1.30051e-18,1.95002
-0.279279,0.272072,2.51098e-18,1.94994
-0.282282,0.271772,2.92287e-18,1.94994
-0.285285,0.271471,2.86688e-18,1.94994
-0.288288,0.271171,3.10552e-18,1.94994
-0.291291,0.270871,2.89e-18,1.94993
-0.294294,0.270571,1.24514e-18,1.94993
-0.297297,0.27027,-6.41118e-19,1.94993
-0.3003,0.26997,-1.2648e-18,1.95004
-0.303303,0.26967,1.84281e-18,1.95004
-0.306306,0.269369,-1.39425e-18,1.95004
-0.309309,0.269069,-1.63957e-18,1.95004
-0.339339,0.266066,2.06173e-18,1.95053
-0.342342,0.265766,-3.47243e-19,1.95053
-0.345345,0.265465,2.221e-18,1.95079
-0.348348,0.265165,1.06472e-18,1.95079
-0.351351,0.264865,3.37668e-18,1.95079
-0.423423,0.257658,-2.69088e-18,1.95311
-0.426426,0.257357,-5.20655e-18,1.95311
-0.429429,0.257057,-4.42085e-18,1.95311
-0.432432,0.256757,-3.6399e-18,1.95311
-0.435435,0.256456,-2.21702e-18,1.95353
