x,y,z,p
-2.8681e-19,0.3,3.69872e-18,1.5294
2.64927e-19,0.3,0,1.43719
0.003003,0.2997,-1.38778e-18,1.43719
0.00600601,0.299399,2.77263e-18,1.31543
0.00900901,0.299099,-1.38778e-18,1.31543
0.018018,0.298198,1.38778e-18,1.08782
0.021021,0.297898,2.22299e-18,0.989572
0.024024,0.297598,4.16334e-18,0.989572
0.027027,0.297297,6.42568e-18,0.903219
0.036036,0.296396,6.93889e-19,0.823685
0.039039,0.296096,5.48481e-18,0.754457
0.045045,0.295495,2.93308e-18,0.6957
0.048048,0.295195,2.08167e-18,0.6957
0.0510511,0.294895,1.50271e-18,0.639316
0.0600601,0.293994,-4.16334e-18,0.591449
0.0630631,0.293694,-2.95614e-18,0.557965
0.0660661,0.293393,-1.38778e-18,0.557965
0.0690691,0.293093,-1.65642e-18,0.524955
0.0720721,0.292793,-1.38778e-18,0.524955
0.0750751,0.292492,-9.87292e-19,0.493481
0.0780781,0.292192,1.38778e-18,0.493481
0.0930931,0.290691,1.38778e-18,0.470819
0.0960961,0.29039,2.00132e-18,0.453482
0.0990991,0.29009,5.67625e-18,0.453482
0.117117,0.288288,-6.93889e-19,0.453719
0.12012,0.287988,-1.63465e-18,0.465072
0.123123,0.287688,-6.10793e-18,0.465072
0.126126,0.287387,-2.08167e-18,0.465072
0.129129,0.287087,6.46996e-18,0.471135
0.132132,0.286787,8.32667e-18,0.471135
0.135135,0.286486,9.71445e-18,0.471135
0.138138,0.286186,1.39711e-17,0.475469
0.141141,0.285886,1.04083e-17,0.475469
0.144144,0.285586,1.249e-17,0.475469
0.147147,0.285285,1.46187e-17,0.486012
0.15015,0.284985,1.66533e-17,0.486012
0.153153,0.284685,1.45717e-17,0.486012
0.156156,0.284384,1.11836e-17,0.509103
0.159159,0.284084,1.249e-17,0.509103
0.162162,0.283784,1.52656e-17,0.509103
0.165165,0.283483,7.82446e-18,0.532244
0.168168,0.283183,9.72148e-18,0.532244
0.171171,0.282883,7.63278e-18,0.532244
0.174174,0.282583,1.0782e-17,0.54522
0.177177,0.282282,1.20208e-17,0.54522
