x,y,z,U_0,U_1,U_2
-1.79315,-3,2.70782e-18,4,-3.04815e-16,0
-1.79315,-2.99399,6.52423e-18,4,-3.04815e-16,0
-1.79315,-2.98799,8.60592e-18,4,-3.04815e-16,0
-1.79315,-2.98198,1.06876e-17,4,-3.04815e-16,0
-1.79315,-2.97598,1.24597e-17,4,-2.87442e-16,0
-1.79315,-2.96997,1.64964e-17,4,-2.87442e-16,0
-1.79315,-2.96396,1.70636e-17,4,-2.87442e-16,0
-1.79315,-2.95796,1.76309e-17,4,-2.87442e-16,0
-1.79315,-2.95195,1.99329e-17,4,-2.87442e-16,0
-1.79315,-2.94595,2.11332e-17,4,-2.87442e-16,0
-1.79315,-2.93994,2.12599e-17,4,-2.87442e-16,0
-1.79315,-2.93393,2.13866e-17,4,-2.87442e-16,0
-1.79315,-2.92793,2.0646e-17,4,-2.87442e-16,0
-1.79315,-2.92192,1.99053e-17,4,-2.87442e-16,0
-1.79315,-2.91592,2.12463e-17,4,-2.87442e-16,0
-1.79315,-2.90991,2.32772e-17,4,-2.87442e-16,0
-1.79315,-2.9039,2.31505e-17,4,-2.87442e-16,0
-1.79315,-2.8979,2.30238e-17,4,-2.87442e-16,0
-1.79315,-2.89189,2.37645e-17,4,-2.87442e-16,0
-1.79315,-2.88589,2.36378e-17,4,-2.87442e-16,0
-1.79315,-2.87988,2.39448e-17,4,-2.87442e-16,0
-1.79315,-2.87387,2.52592e-17,4,-2.87442e-16,0
-1.79315,-2.86787,2.69939e-17,4,-2.87442e-16,0
-1.79315,-2.86186,2.76879e-17,4,-2.87442e-16,0
-1.79315,-2.85586,2.83818e-17,4,-2.87442e-16,0
-1.79315,-2.84985,3.08104e-17,4,-2.87442e-16,0
-1.79315,-2.84384,2.97941e-17,4,-1.16448e-16,0
-1.79315,-2.83784,3.03562e-17,4,-1.16448e-16,0
-1.79315,-2.83183,2.6061e-17,4,-1.16448e-16,0
-1.79315,-2.82583,2.45413e-17,4,-1.16448e-16,0
-1.79315,-2.81982,2.54503e-17,4,-1.16448e-16,0
-1.79315,-2.81381,2.60294e-17,4,-1.16448e-16,0
-1.79315,-2.80781,2.44266e-17,4,-1.16448e-16,0
-1.79315,-2.8018,2.45586e-17,4,-1.16448e-16,0
-1.79315,-2.7958,2.46905e-17,4,-1.16448e-16,0
-1.79315,-2.78979,2.51694e-17,4,-1.16448e-16,0
-1.79315,-2.78378,2.57024e-17,4,-1.16448e-16,0
-1.79315,-2.77778,2.45946e-17,4,-1.16448e-16,0
-1.79315,-2.77177,2.41157e-17,4,-1.16448e-16,0
-1.79315,-2.76577,2.39838e-17,4,-1.16448e-16,0
-1.79315,-2.75976,2.50662e-17,4,-1.16448e-16,0
-1.79315,-2.75375,2.41536e-17,4,-1.16448e-16,0
-1.79315,-2.74775,2.49122e-17,4,-1.16448e-16,0
-1.79315,-2.74174,2.52592e-17,4,-1.16448e-16,0
-1.79315,-2.73574,2.28306e-17,4,-1.16448e-16,0
-1.79315,-2.72973,2.31776e-17,4,-1.16448e-16,0
-1.79315,-2.72372,2.35246e-17,4,-1.16448e-16,0
-1.79315,-2.71772,1.73083e-17,4,-2.32902e-16,0
-1.79315,-2.71171,1.78649e-17,4,-2.32902e-16,0
-1.79315,-2.70571,1.4952e-17,4,-2.32902e-16,0
-1.79315,-2.6997,1.55086e-17,4,-2.32902e-16,0
-1.79315,-2.69369,1.43304e-17,4,-2.32902e-16,0
-1.79315,-2.68769,1.42564e-17,4,-2.32902e-16,0
-1.79315,-2.68168,1.23121e-17,4,-2.32902e-16,0
-1.79315,-2.67568,1.29699e-17,4,-2.32902e-16,0
-1.79315,-2.66967,1.25869e-17,4,-2.32902e-16,0
-1.79315,-2.66366,1.36783e-17,4,-2.32902e-16,0
-1.79315,-2.65766,1.42678e-17,4,-2.32902e-16,0
-1.79315,-2.65165,1.44774e-17,4,-2.32902e-16,0
