x,y,z,p
-3,-2.44743e-20,1.92645e-18,1.02805
-3,0,5.55112e-18,1.02801
-2.997,0.0003003,6.97115e-18,1.02801
-2.99399,0.000600601,1.249e-17,1.02801
-2.99099,0.000900901,1.50165e-17,1.07278
-2.98799,0.0012012,1.52656e-17,1.07278
-2.98498,0.0015015,1.58217e-17,1.12007
-2.98198,0.0018018,1.52656e-17,1.12007
-2.97898,0.0021021,1.82702e-17,1.16924
-2.97598,0.0024024,1.8735e-17,1.16924
-2.96396,0.0036036,7.04162e-18,1.26763
-2.96096,0.0039039,4.16334e-18,1.26763
-2.95796,0.0042042,1.38778e-18,1.26763
-2.95495,0.0045045,-2.92207e-18,1.31665
-2.95195,0.0048048,-4.85723e-18,1.31665
-2.94895,0.00510511,-1.69048e-18,1.36536
-2.92793,0.00720721,1.38778e-18,1.46061
-2.92492,0.00750751,-6.93889e-19,1.46061
-2.92192,0.00780781,-1.25123e-18,1.50313
-2.91892,0.00810811,3.46945e-18,1.50313
-2.91592,0.00840841,-1.38778e-18,1.50313
-2.88288,0.0117117,-7.90711e-18,1.65498
-2.87988,0.012012,-6.75871e-18,1.65498
-2.87688,0.0123123,-6.93889e-18,1.65498
-2.87387,0.0126126,-6.245e-18,1.65498
-2.87087,0.0129129,-2.59902e-18,1.68213
-2.86787,0.0132132,-8.2737e-18,1.68213
-2.85586,0.0144144,9.13188e-19,1.69855
-2.85285,0.0147147,2.08167e-18,1.69855
-2.84985,0.015015,-6.93889e-19,1.69855
-2.84685,0.0153153,-1.34269e-18,1.71396
-2.84384,0.0156156,-1.28128e-18,1.71396
-2.84084,0.0159159,6.93889e-19,1.71396
-2.83784,0.0162162,2.77556e-18,1.71396
-2.83483,0.0165165,-3.33012e-18,1.72188
-2.81381,0.0186186,2.77556e-18,1.71782
-2.81081,0.0189189,1.30194e-18,1.70568
-2.80781,0.0192192,-6.87018e-19,1.70568
-2.8048,0.0195195,2.09452e-18,1.70568
-2.75976,0.024024,-1.63236e-27,1.62062
-2.75676,0.0243243,-3.46945e-18,1.62062
-2.75375,0.0246246,-3.46945e-18,1.62062
-2.75075,0.0249249,-7.21826e-18,1.58684
-2.74775,0.0252252,-4.95699e-18,1.58684
-2.74474,0.0255255,-4.0835e-18,1.58684
-2.74174,0.0258258,-3.46945e-18,1.58684
-2.73874,0.0261261,-8.32667e-18,1.58684
-2.73574,0.0264264,-6.31736e-18,1.55775
-2.73273,0.0267267,-8.19974e-18,1.55775
-2.72973,0.027027,-1.19903e-17,1.55775
-2.6967,0.0303303,-2.16525e-18,1.53074
-2.69369,0.0306306,-8.01256e-19,1.53074
-2.69069,0.0309309,-6.93889e-18,1.53074
-2.68769,0.0312312,-4.85723e-18,1.53074
-2.68468,0.0315315,-2.77556e-18,1.53074
-2.68168,0.0318318,-6.52317e-18,1.52415
-2.67868,0.0321321,-1.41201e-18,1.52415
-2.67568,0.0324324,-2.37238e-18,1.52415
-2.64865,0.0351351,6.245e-18,1.51576
-2.64565,0.0354354,6.245e-18,1.51576
-2.64264,0.0357357,-7.24965e-18,1.51361
-2.63964,0.036036,-9.3913e-18,1.51361
-2.63664,0.0363363,-1.24003e-17,1.51361
-2.61862,0.0381381,3.05609e-18,1.51363
-2.61562,0.0384384,1.10349e-18,1.51363
-2.61261,0.0387387,6.93889e-19,1.51363
-2.60961,0.039039,6.93889e-19,1.51363
-2.60661,0.0393393,-2.77556e-18,1.51363
-2.6036,0.0396396,-2.77556e-18,1.51363
-2.6006,0.0399399,-3.09564e-18,1.51237
