x,y,z,U_0,U_1,U_2
-2.46817,-2.72516,8.65892e-18,3,2.3319e-16,0
-2.46817,-2.54642,1.00467e-17,3,1.45089e-16,0
-2.46817,-2.37476,9.00586e-18,3,-1.53929e-17,0
-2.46817,-2.20992,9.35281e-18,3,1.7272e-17,0
-2.46817,-2.05161,9.35281e-18,3,-1.62314e-16,0
-2.46817,-1.89959,7.96503e-18,3,-1.49988e-16,0
-2.46817,-1.75359,6.43317e-18,3,-6.56224e-17,0
-2.46817,-1.61339,4.78519e-18,3,-1.09851e-16,0
-2.46817,-1.47875,1.14227e-18,3,-1.07096e-16,0
-2.46817,-1.34946,2.26984e-18,3,2.42871e-17,0
-2.46817,-1.22529,4.69845e-18,3,1.37711e-17,0
-2.46817,-1.10605,7.04033e-18,3,-1.75964e-16,0
-2.46817,-0.991539,1.00761e-17,3,-1.4676e-16,0
-2.46817,-0.881573,1.077e-17,3,1.33579e-16,0
-2.46817,-0.775969,1.077e-17,3,4.35937e-17,0
-2.46817,-0.674554,1.2071e-17,3,7.25988e-17,0
-2.46817,-0.577164,1.29384e-17,3,-9.29551e-18,0
-2.46817,-0.483637,1.12037e-17,3,-5.81418e-17,0
-2.46817,-0.393821,1.12037e-17,3,-8.71004e-17,0
-2.46817,-0.307568,1.12037e-17,3,-4.67987e-17,0
-2.46817,-0.224738,7.56075e-18,3,1.75759e-16,0
-2.46817,-0.145193,8.94852e-18,3,2.0872e-16,0
-2.46817,-0.0688046,1.13771e-17,3,3.3075e-16,0
-2.46817,0.00455329,1.14492e-17,3,3.82466e-16,0
-2.46817,0.0750007,2.87699e-18,3,3.06078e-16,0
-2.46817,0.142653,5.56581e-18,3,-1.21993e-16,0
-2.46817,0.207622,6.2597e-18,3,-3.99642e-16,0
-2.46817,0.270013,4.95866e-18,3,-4.05845e-16,0
-2.46817,0.329928,3.65762e-18,3,-3.6595e-16,0
-2.46817,0.387466,4.35151e-18,3,-2.35917e-16,0
-2.46817,0.442722,5.73929e-18,3,-2.05096e-16,0
-2.46817,0.495785,6.43317e-18,3,-3.40746e-16,0
-2.46817,0.546744,5.13213e-18,3,1.37851e-17,0
-2.46817,0.59568,2.79026e-18,3,3.08875e-16,0
-2.46817,0.642675,2.44331e-18,3,4.80587e-16,0
-2.46817,0.687805,3.1372e-18,3,4.7341e-16,0
-2.46817,0.731145,3.83109e-18,3,2.73581e-16,0
-2.46817,0.772765,5.65255e-18,3,1.08009e-17,0
-2.46817,0.812735,6.08623e-18,3,-4.49904e-16,0
-2.46817,0.851118,5.39234e-18,3,4.15217e-14,0
-2.46817,0.887978,4.69845e-18,3,5.66245e-09,0
-2.46817,0.923377,5.3056e-18,2.89296,-0.0330465,0
-2.46817,0.95737,4.16334e-18,1.41816,-0.527084,0
-2.46817,0.990015,2.53005e-18,1.05447,-0.715161,0
-2.46817,1.02137,1.83616e-18,1.05085,-0.697209,0
-2.46817,1.05147,-8.52664e-19,1.04303,-0.684474,0
-2.46817,1.08038,-8.52664e-19,1.02577,-0.679255,0
-2.46817,1.10815,-2.06697e-18,1.01012,-0.670892,0
-2.46817,1.13481,-3.97517e-18,0.997576,-0.662019,0
-2.46817,1.16042,-2.67412e-18,0.983707,-0.65027,0
-2.46817,1.18501,-3.97517e-18,0.96541,-0.639179,0
-2.46817,1.20862,-5.27621e-18,0.949528,-0.626843,0
-2.46817,1.2313,-3.28128e-18,0.935149,-0.619634,0
-2.46817,1.25307,-3.88843e-18,0.923953,-0.613132,0
-2.46817,1.27399,-6.23031e-18,0.911766,-0.605734,0
-2.46817,1.29407,-5.53642e-18,0.894431,-0.591829,0
-2.46817,1.31336,-3.1078e-18,0.86181,-0.573265,0
-2.46817,1.33188,-1.37308e-18,0.820167,-0.54471,0
-2.46817,1.34966,-9.394e-19,0.777778,-0.526042,0
-2.46817,1.36675,-8.52664e-19,0.755065,-0.513637,0
-2.46817,1.38315,-1.58774e-19,0.743616,-0.523062,0
-2.46817,1.3989,4.33681e-19,0.745472,-0.52129,0
-2.46817,1.44612,-3.46945e-18,2.32025,-1.07426,0
-2.46817,1.45582,-1.73472e-18,2.4381,-1.06782,0
-2.46817,1.46592,0,2.7119,-1.30755,0
-2.46817,1.47643,0,2.86037,-1.49689,0
-2.46817,1.48738,0,2.87779,-1.13845,0
-2.46817,1.49878,0,2.8793,-1.02192,0
-2.46817,1.51065,0,2.87419,-0.734877,0
-2.46817,1.52301,0,2.84266,-0.502322,0
-2.46817,1.53588,0,2.80769,-0.280576,0
-2.46817,1.54928,-1.73472e-18,2.79164,-0.12552,0
-2.46817,1.56324,-4.85723e-18,2.75308,0.0947284,0
-2.46817,1.57777,-7.63278e-18,2.70693,0.304114,0
-2.46817,1.59291,-1.07553e-17,2.65585,0.486269,0
-2.46817,1.60867,-1.11022e-17,2.67886,0.507914,0
-2.46817,1.62508,-1.11022e-17,2.73534,0.456445,0
-2.46817,1.64217,-1.42247e-17,2.87295,0.266637,0
-2.46817,1.65996,-1.45717e-17,2.9801,0.054375,0
-2.46817,1.67849,-1.21206e-17,2.99923,0.00260519,0
-2.46817,1.69779,-3.81639e-18,2.99999,3.33392e-05,0
-2.46817,1.71788,-2.08167e-18,3,1.94094e-07,0
-2.46817,1.7388,-5.20417e-18,3,8.2773e-10,0
-2.46817,1.76059,-8.32667e-18,3,2.97427e-12,0
-2.46817,1.78327,-8.67362e-18,3,4.84558e-15,0
-2.46817,1.8069,-9.02056e-18,3,-2.67015e-15,0
-2.46817,1.8315,-9.02056e-18,3,-1.17423e-16,0
-2.46817,1.85712,-9.02056e-18,3,3.45702e-16,0
-2.46817,1.88379,-7.63278e-18,3,2.27648e-16,0
-2.46817,1.91157,-6.245e-18,3,2.92595e-16,0
-2.46817,1.94049,-6.245e-18,3,3.6387e-16,0
-2.46817,1.97061,-4.51028e-18,3,2.5435e-16,0
-2.46817,2.00197,-1.04083e-18,3,9.3421e-17,0
-2.46817,2.03463,6.93889e-19,3,-1.54519e-16,0
-2.46817,2.06864,6.93889e-19,3,-1.54306e-16,0
-2.46817,2.10406,6.93889e-19,3,-1.87057e-16,0
-2.46817,2.14093,6.93889e-19,3,1.43563e-17,0
-2.46817,2.17933,6.93889e-19,3,4.81736e-16,0
-2.46817,2.21932,7.16313e-19,3,-2.05312e-16,0
-2.46817,2.26096,-1.38778e-18,3,-1.53636e-17,0
-2.46817,2.30432,-1.38778e-18,3,1.52004e-16,0
-2.46817,2.34947,-3.1225e-18,3,2.08625e-17,0
-2.46817,2.39648,-3.1225e-18,3,-2.15873e-16,0
-2.46817,2.44544,-3.1225e-18,3,1.49876e-16,0
-2.46817,2.49642,-3.1225e-18,3,-3.64843e-16,0
-2.46817,2.54951,-3.1225e-18,3,-4.88144e-17,0
-2.46817,2.60479,-3.1225e-18,3,9.99545e-17,0
-2.46817,2.66235,-4.16334e-18,3,1.40224e-16,0
-2.46817,2.7223,-6.93889e-18,3,5.48734e-17,0
-2.46817,2.78471,-6.93889e-18,3,-3.01193e-16,0
-2.46817,2.84971,-5.20417e-18,3,-4.54013e-16,0
-2.46817,2.91739,-3.1225e-18,3,-1.15134e-15,0
