x,y,z,U_0,U_1,U_2
-1.79315,-3,-2.58325e-21,3,1.66174e-15,0
-1.79315,-2.99399,7.57182e-19,3,1.66174e-15,0
-1.79315,-2.98799,1.51695e-18,3,1.66174e-15,0
-1.79315,-2.98198,-1.53968e-18,3,1.66174e-15,0
-1.79315,-2.97598,7.37969e-19,3,1.66174e-15,0
-1.79315,-2.96997,4.0269e-19,3,1.66174e-15,0
-1.79315,-2.96396,-9.71115e-19,3,1.66174e-15,0
-1.79315,-2.95796,-1.73088e-18,3,1.66174e-15,0
-1.79315,-2.95195,-2.49065e-18,3,1.66174e-15,0
-1.79315,-2.94595,-3.25041e-18,3,1.66174e-15,0
-1.79315,-2.93994,-2.27545e-18,3,1.66174e-15,0
-1.79315,-2.93393,-3.03522e-18,3,1.66174e-15,0
-1.79315,-2.92793,-3.79498e-18,3,1.66174e-15,0
-1.79315,-2.92192,-2.82003e-18,3,1.66174e-15,0
-1.79315,-2.91592,-3.57979e-18,3,1.66174e-15,0
-1.79315,-2.90991,-2.60483e-18,3,1.66174e-15,0
-1.79315,-2.9039,-5.09932e-18,3,1.66174e-15,0
-1.79315,-2.8979,-4.12436e-18,3,1.66174e-15,0
-1.79315,-2.89189,-4.01677e-18,3,1.66174e-15,0
-1.79315,-2.88589,-4.77653e-18,3,1.66174e-15,0
-1.79315,-2.87988,-4.23525e-18,3,1.66174e-15,0
-1.79315,-2.87387,-4.56134e-18,3,1.66174e-15,0
-1.79315,-2.86787,-4.28027e-18,3,1.66174e-15,0
-1.79315,-2.86186,2.31501e-19,3,1.66174e-15,0
-1.79315,-2.85586,-1.85015e-18,3,1.66174e-15,0
-1.79315,-2.84985,-3.93179e-18,3,1.66174e-15,0
-1.79315,-2.84384,-2.54399e-18,3,1.66174e-15,0
-1.79315,-2.83784,-5.59547e-18,3,-4.09835e-16,0
-1.79315,-2.83183,-2.19709e-18,3,-4.09835e-16,0
-1.79315,-2.82583,-4.34983e-18,3,-4.09835e-16,0
-1.79315,-2.81982,-4.36309e-19,3,-4.09835e-16,0
-1.79315,-2.81381,-1.75295e-18,3,-4.09835e-16,0
-1.79315,-2.80781,3.99851e-19,3,-4.09835e-16,0
-1.79315,-2.8018,2.55265e-18,3,-4.09835e-16,0
-1.79315,-2.7958,1.23601e-18,3,-4.09835e-16,0
-1.79315,-2.78979,1.65409e-18,3,-4.09835e-16,0
-1.79315,-2.78378,3.37449e-19,3,-4.09835e-16,0
-1.79315,-2.77778,-9.79195e-19,3,-4.09835e-16,0
-1.79315,-2.77177,-5.61115e-19,3,-4.09835e-16,0
-1.79315,-2.76577,-1.43034e-19,3,-4.09835e-16,0
-1.79315,-2.75976,2.75046e-19,3,-4.09835e-16,0
-1.79315,-2.75375,6.93126e-19,3,-4.09835e-16,0
-1.79315,-2.74775,-6.23517e-19,3,-4.09835e-16,0
-1.79315,-2.74174,1.52929e-18,3,-4.09835e-16,0
-1.79315,-2.73574,-1.34301e-19,3,-4.09835e-16,0
-1.79315,-2.72973,-1.58105e-18,3,-4.09835e-16,0
-1.79315,-2.72372,-4.4028e-18,3,-4.09835e-16,0
-1.79315,-2.71772,-3.08616e-18,3,-4.09835e-16,0
-1.79315,-2.71171,-5.23896e-18,3,-4.09835e-16,0
-1.79315,-2.70571,-3.92232e-18,3,-4.09835e-16,0
-1.79315,-2.6997,-1.56484e-18,3,-4.09835e-16,0
-1.79315,-2.69369,-1.98292e-18,3,-4.09835e-16,0
-1.79315,-2.68769,-1.70712e-18,3,-4.09835e-16,0
-1.79315,-2.68168,-1.08436e-18,3,-4.09835e-16,0
-1.79315,-2.67568,-4.278e-18,3,-4.09835e-16,0
-1.79315,-2.66967,-3.3083e-18,3,-4.09835e-16,0
-1.79315,-2.66366,-3.37944e-18,3,-4.09835e-16,0
-1.79315,-2.65766,-3.2771e-18,3,-4.09835e-16,0
-1.79315,-2.65165,-3.34823e-18,3,-4.09835e-16,0
-1.79315,-2.64565,-3.93979e-18,3,-4.09835e-16,0
-1.79315,-2.63964,-3.40377e-18,3,-4.09835e-16,0
-1.79315,-2.63363,-5.25875e-19,3,-4.09835e-16,0
-1.79315,-2.62763,-2.348e-18,3,-4.09835e-16,0
-1.79315,-2.62162,-1.85015e-18,3,-4.09835e-16,0
-1.79315,-2.61562,-2.54402e-18,3,-4.09835e-16,0
-1.79315,-2.60961,-4.62325e-19,3,-4.09835e-16,0
-1.79315,-2.6036,-1.43382e-18,3,-2.23453e-16,0
-1.79315,-2.5976,-2.89833e-18,3,-2.23453e-16,0
-1.79315,-2.59159,-4.36285e-18,3,-2.23453e-16,0
-1.79315,-2.58559,-3.88704e-18,3,-2.23453e-16,0
-1.79315,-2.57958,-1.72855e-18,3,-2.23453e-16,0
-1.79315,-2.57357,-3.03952e-18,3,-2.23453e-16,0
-1.79315,-2.56757,-8.81033e-19,3,-2.23453e-16,0
-1.79315,-2.56156,-2.192e-18,3,-2.23453e-16,0
-1.79315,-2.55556,-1.76824e-18,3,-2.23453e-16,0
-1.79315,-2.54955,-9.97532e-19,3,-2.23453e-16,0
-1.79315,-2.54354,-2.3085e-18,3,-2.23453e-16,0
-1.79315,-2.53754,-2.23168e-18,3,-2.23453e-16,0
-1.79315,-2.53153,-1.80792e-18,3,-2.23453e-16,0
-1.79315,-2.52553,-3.6393e-18,3,-2.23453e-16,0
-1.79315,-2.51952,-3.90943e-18,3,-2.23453e-16,0
-1.79315,-2.51351,-5.91429e-18,3,-2.23453e-16,0
-1.79315,-2.50751,-7.91914e-18,3,-2.23453e-16,0
-1.79315,-2.5015,-8.276e-18,3,-2.23453e-16,0
-1.79315,-2.4955,-5.82336e-18,3,-2.23453e-16,0
-1.79315,-2.48949,-7.98184e-18,3,-2.23453e-16,0
-1.79315,-2.48348,-6.67088e-18,3,-2.23453e-16,0
-1.79315,-2.47748,-8.82936e-18,3,-2.23453e-16,0
-1.79315,-2.47147,-9.25312e-18,3,-2.23453e-16,0
-1.79315,-2.46547,-7.94216e-18,3,-2.23453e-16,0
-1.79315,-2.45946,-8.36592e-18,3,-2.23453e-16,0
-1.79315,-2.45345,-8.78968e-18,3,-2.23453e-16,0
-1.79315,-2.44745,-9.21344e-18,3,-2.23453e-16,0
-1.79315,-2.44144,-9.6372e-18,3,-2.23453e-16,0
-1.79315,-2.43544,-1.0061e-17,3,-2.23453e-16,0
-1.79315,-2.42943,-5.62749e-18,3,-2.23453e-16,0
-1.79315,-2.42342,-4.92368e-18,3,-2.23453e-16,0
-1.79315,-2.41742,-4.13313e-18,3,-2.23453e-16,0
-1.79315,-2.41141,-4.16658e-18,3,-2.23453e-16,0
-1.79315,-2.40541,-1.15627e-18,3,-2.23453e-16,0
-1.79315,-2.3994,-1.85013e-18,3,-2.23453e-16,0
-1.79315,-2.39339,9.2545e-19,3,-2.23453e-16,0
-1.79315,-2.38739,-2.11987e-18,3,9.61291e-16,0
-1.79315,-2.38138,-1.50885e-18,3,9.61291e-16,0
-1.79315,-2.37538,-8.97827e-19,3,9.61291e-16,0
-1.79315,-2.36937,-1.10092e-18,3,9.61291e-16,0
-1.79315,-2.36336,-2.40575e-18,3,9.61291e-16,0
-1.79315,-2.35736,-2.41135e-19,3,9.61291e-16,0
-1.79315,-2.35135,1.88758e-19,3,9.61291e-16,0
-1.79315,-2.34535,6.1865e-19,3,9.61291e-16,0
-1.79315,-2.33934,1.04854e-18,3,9.61291e-16,0
-1.79315,-2.33333,1.47844e-18,3,9.61291e-16,0
-1.79315,-2.32733,1.90833e-18,3,9.61291e-16,0
-1.79315,-2.32132,2.33822e-18,3,9.61291e-16,0
-1.79315,-2.31532,2.76811e-18,3,9.61291e-16,0
-1.79315,-2.30931,4.22449e-19,3,9.61291e-16,0
-1.79315,-2.3033,3.31925e-19,3,9.61291e-16,0
-1.79315,-2.2973,-1.6668e-18,3,9.61291e-16,0
-1.79315,-2.29129,-3.54625e-18,3,9.61291e-16,0
-1.79315,-2.28529,-1.67963e-18,3,9.61291e-16,0
-1.79315,-2.27928,-8.00758e-18,3,9.61291e-16,0
-1.79315,-2.27327,-6.70275e-18,3,9.61291e-16,0
-1.79315,-2.26727,-7.13264e-18,3,9.61291e-16,0
-1.79315,-2.26126,-9.29726e-18,3,9.61291e-16,0
-1.79315,-2.25526,-7.99243e-18,3,9.61291e-16,0
-1.79315,-2.24925,-8.42232e-18,3,9.61291e-16,0
-1.79315,-2.24324,-8.85221e-18,3,9.61291e-16,0
-1.79315,-2.23724,-1.01495e-17,3,9.61291e-16,0
-1.79315,-2.23123,-9.712e-18,3,9.61291e-16,0
-1.79315,-2.22523,-9.448e-18,3,9.61291e-16,0
-1.79315,-2.21922,-8.75033e-18,3,9.61291e-16,0
-1.79315,-2.21321,-7.83581e-18,3,9.61291e-16,0
-1.79315,-2.20721,-7.36581e-18,3,9.61291e-16,0
-1.79315,-2.2012,-7.40126e-18,3,9.61291e-16,0
-1.79315,-2.1952,-5.31957e-18,3,9.61291e-16,0
-1.79315,-2.18919,-6.70732e-18,3,9.61291e-16,0
-1.79315,-2.18318,-6.33396e-18,3,1.18731e-15,0
-1.79315,-2.17718,-5.72956e-18,3,1.18731e-15,0
-1.79315,-2.17117,-5.97704e-18,3,1.18731e-15,0
-1.79315,-2.16517,-7.27525e-18,3,1.18731e-15,0
-1.79315,-2.15916,-8.57346e-18,3,1.18731e-15,0
-1.79315,-2.15315,-8.83083e-18,3,1.18731e-15,0
-1.79315,-2.14715,-8.39432e-18,3,1.18731e-15,0
-1.79315,-2.14114,-9.34558e-18,3,1.18731e-15,0
-1.79315,-2.13514,-8.90907e-18,3,1.18731e-15,0
-1.79315,-2.12913,-8.47255e-18,3,1.18731e-15,0
-1.79315,-2.12312,-8.9034e-18,3,1.18731e-15,0
-1.79315,-2.11712,-8.46688e-18,3,1.18731e-15,0
-1.79315,-2.11111,-9.76509e-18,3,1.18731e-15,0
-1.79315,-2.10511,-1.26245e-17,3,1.18731e-15,0
-1.79315,-2.0991,-9.99795e-18,3,1.18731e-15,0
-1.79315,-2.09309,-1.06844e-17,3,1.18731e-15,0
-1.79315,-2.08709,-9.38623e-18,3,1.18731e-15,0
-1.79315,-2.08108,-8.08802e-18,3,1.18731e-15,0
-1.79315,-2.07508,-8.52454e-18,3,1.18731e-15,0
-1.79315,-2.06907,-8.96105e-18,3,1.18731e-15,0
-1.79315,-2.06306,-9.39757e-18,3,1.18731e-15,0
-1.79315,-2.05706,-8.09936e-18,3,1.18731e-15,0
-1.79315,-2.05105,-8.53588e-18,3,1.18731e-15,0
-1.79315,-2.04505,-7.23767e-18,3,1.18731e-15,0
-1.79315,-2.03904,-6.80682e-18,3,1.18731e-15,0
-1.79315,-2.03303,-7.06987e-18,3,1.18731e-15,0
-1.79315,-2.02703,-7.41964e-18,3,1.18731e-15,0
-1.79315,-2.02102,-8.44163e-18,3,1.18731e-15,0
-1.79315,-2.01502,-5.3196e-18,3,1.18731e-15,0
-1.79315,-2.00901,-3.93179e-18,3,1.18731e-15,0
-1.79315,-2.003,-2.77573e-18,3,-9.90357e-16,0
-1.79315,-1.997,-4.26013e-18,3,-9.90357e-16,0
-1.79315,-1.99099,-4.35676e-18,3,-9.90357e-16,0
-1.79315,-1.98498,-2.48545e-18,3,-9.90357e-16,0
-1.79315,-1.97898,-4.4704e-18,3,-9.90357e-16,0
-1.79315,-1.97297,-5.76145e-18,3,-9.90357e-16,0
-1.79315,-1.96697,-6.35862e-18,3,-9.90357e-16,0
-1.79315,-1.96096,-7.64968e-18,3,-9.90357e-16,0
-1.79315,-1.95495,-7.8999e-18,3,-9.90357e-16,0
-1.79315,-1.94895,-5.37456e-18,3,-9.90357e-16,0
-1.79315,-1.94294,-4.06354e-18,3,-9.90357e-16,0
-1.79315,-1.93694,-3.61987e-18,3,-9.90357e-16,0
-1.79315,-1.93093,-3.00273e-18,3,-9.90357e-16,0
-1.79315,-1.92492,-5.7683e-18,3,-9.90357e-16,0
-1.79315,-1.91892,-7.16778e-18,3,-9.90357e-16,0
-1.79315,-1.91291,-7.92728e-18,3,-9.90357e-16,0
-1.79315,-1.90691,-6.63622e-18,3,-9.90357e-16,0
-1.79315,-1.9009,-5.34516e-18,3,-9.90357e-16,0
-1.79315,-1.89489,-5.78883e-18,3,-9.90357e-16,0
-1.79315,-1.88889,-6.2325e-18,3,-9.90357e-16,0
-1.79315,-1.88288,-4.94144e-18,3,-9.90357e-16,0
-1.79315,-1.87688,-5.38511e-18,3,-9.90357e-16,0
-1.79315,-1.87087,-5.82877e-18,3,-9.90357e-16,0
-1.79315,-1.86486,-5.40508e-18,3,-9.90357e-16,0
-1.79315,-1.85886,-5.84874e-18,3,-9.90357e-16,0
-1.79315,-1.85285,-6.29241e-18,3,-9.90357e-16,0
-1.79315,-1.84685,-6.86618e-18,3,-9.90357e-16,0
-1.79315,-1.84084,-6.01348e-18,3,-9.90357e-16,0
-1.79315,-1.83483,-3.2379e-18,3,-9.90357e-16,0
-1.79315,-1.82883,-1.41917e-18,3,-9.29232e-16,0
-1.79315,-1.82282,-8.29622e-19,3,-9.29232e-16,0
-1.79315,-1.81682,9.33973e-19,3,-9.29232e-16,0
-1.79315,-1.81081,1.73231e-18,3,-9.29232e-16,0
-1.79315,-1.8048,-9.38807e-19,3,-9.29232e-16,0
-1.79315,-1.7988,-1.40473e-19,3,-9.29232e-16,0
-1.79315,-1.79279,-1.07686e-18,3,-9.29232e-16,0
-1.79315,-1.78679,-2.78529e-19,3,-9.29232e-16,0
-1.79315,-1.78078,-1.21492e-18,3,-9.29232e-16,0
-1.79315,-1.77477,4.50777e-19,3,-9.29232e-16,0
-1.79315,-1.76877,-4.85613e-19,3,-9.29232e-16,0
-1.79315,-1.76276,3.12721e-19,3,-9.29232e-16,0
-1.79315,-1.75676,1.11105e-18,3,-9.29232e-16,0
-1.79315,-1.75075,-2.32691e-19,3,-9.29232e-16,0
-1.79315,-1.74474,-1.03103e-18,3,-9.29232e-16,0
-1.79315,-1.73874,-1.82936e-18,3,-9.29232e-16,0
-1.79315,-1.73273,8.41754e-19,3,-9.29232e-16,0
-1.79315,-1.72673,4.34206e-20,3,-9.29232e-16,0
-1.79315,-1.72072,9.7981e-19,3,-9.29232e-16,0
-1.79315,-1.71471,1.81476e-19,3,-9.29232e-16,0
-1.79315,-1.70871,1.98523e-18,3,-9.29232e-16,0
-1.79315,-1.7027,2.05426e-18,3,-9.29232e-16,0
-1.79315,-1.6967,1.6896e-18,3,-9.29232e-16,0
-1.79315,-1.69069,1.41169e-18,3,-9.29232e-16,0
-1.79315,-1.68468,1.16087e-18,3,-9.29232e-16,0
-1.79315,-1.67868,3.00709e-18,3,-9.29232e-16,0
-1.79315,-1.67267,3.70101e-18,3,-9.29232e-16,0
-1.79315,-1.66667,4.77587e-18,3,-9.01108e-16,0
-1.79315,-1.66066,3.96931e-18,3,-9.01108e-16,0
-1.79315,-1.65465,5.85789e-18,3,-9.01108e-16,0
-1.79315,-1.64865,5.27678e-18,3,-9.01108e-16,0
-1.79315,-1.64264,7.47123e-18,3,-9.01108e-16,0
-1.79315,-1.63664,9.66568e-18,3,-9.01108e-16,0
