x,y,z,U_0,U_1,U_2
-1.79315,-3,9.02742e-19,3,2.1609e-16,0
-1.79315,-2.99399,-9.32831e-19,3,2.1609e-16,0
-1.79315,-2.98799,-3.17475e-18,3,2.17816e-16,0
-1.79315,-2.98198,-3.12056e-18,3,2.17816e-16,0
-1.79315,-2.97598,9.66861e-19,3,2.17816e-16,0
-1.79315,-2.96997,-2.04098e-19,3,2.17816e-16,0
-1.79315,-2.96396,4.13877e-19,3,2.17816e-16,0
-1.79315,-2.95796,1.68237e-18,3,2.17816e-16,0
-1.79315,-2.95195,1.34108e-18,3,2.17816e-16,0
-1.79315,-2.94595,1.76565e-18,3,2.17816e-16,0
-1.79315,-2.93994,-1.10576e-18,3,2.17816e-16,0
-1.79315,-2.93393,-4.67106e-18,3,2.17816e-16,0
-1.79315,-2.92793,-4.41997e-18,3,2.17816e-16,0
-1.79315,-2.92192,-5.29978e-18,3,-6.34969e-17,0
-1.79315,-2.91592,-6.94779e-18,3,-6.34969e-17,0
-1.79315,-2.90991,-7.97781e-18,3,-6.34969e-17,0
-1.79315,-2.9039,-7.65257e-18,3,-6.34969e-17,0
-1.79315,-2.8979,-7.27312e-18,3,-6.34969e-17,0
-1.79315,-2.89189,-7.81524e-18,3,-6.34969e-17,0
-1.79315,-2.88589,-7.22815e-18,3,-6.34969e-17,0
-1.79315,-2.87988,-7.05869e-18,3,-6.34969e-17,0
-1.79315,-2.87387,-9.75153e-18,3,-6.34969e-17,0
-1.79315,-2.86787,-7.41367e-18,3,-6.34969e-17,0
-1.79315,-2.86186,-7.85137e-18,3,-6.34969e-17,0
-1.79315,-2.85586,-3.96622e-18,3,-1.79908e-16,0
-1.79315,-2.84985,-7.57003e-19,3,-1.79908e-16,0
-1.79315,-2.84384,9.94953e-20,3,-1.79908e-16,0
-1.79315,-2.83784,-3.99259e-19,3,-1.79908e-16,0
-1.79315,-2.83183,-1.02812e-18,3,-1.79908e-16,0
-1.79315,-2.82583,-1.07151e-18,3,-1.79908e-16,0
-1.79315,-2.81982,3.93139e-19,3,-1.79908e-16,0
-1.79315,-2.81381,-9.06716e-19,3,-1.79908e-16,0
-1.79315,-2.80781,-2.38004e-18,3,-1.79908e-16,0
-1.79315,-2.8018,-3.85337e-18,3,-1.79908e-16,0
-1.79315,-2.7958,-8.16418e-19,3,-1.79908e-16,0
-1.79315,-2.78979,-2.14477e-18,3,-1.40467e-16,0
-1.79315,-2.78378,-3.97709e-18,3,-1.40467e-16,0
-1.79315,-2.77778,-2.10144e-18,3,-1.40467e-16,0
-1.79315,-2.77177,-1.66779e-18,3,-1.40467e-16,0
-1.79315,-2.76577,-1.47265e-18,3,-1.40467e-16,0
-1.79315,-2.75976,-1.25628e-18,3,-1.40467e-16,0
-1.79315,-2.75375,-2.07378e-18,3,-1.40467e-16,0
-1.79315,-2.74775,-1.80708e-18,3,-1.40467e-16,0
-1.79315,-2.74174,-1.88732e-18,3,-1.40467e-16,0
-1.79315,-2.73574,1.84883e-18,3,-1.40467e-16,0
-1.79315,-2.72973,4.1653e-18,3,-8.00559e-17,0
-1.79315,-2.72372,2.19203e-18,3,-8.00559e-17,0
-1.79315,-2.71772,5.36872e-18,3,-8.00559e-17,0
-1.79315,-2.71171,5.36869e-18,3,-8.00559e-17,0
-1.79315,-2.70571,7.0275e-18,3,-8.00559e-17,0
-1.79315,-2.6997,6.91987e-18,3,-8.00559e-17,0
-1.79315,-2.69369,6.69868e-18,3,-8.00559e-17,0
-1.79315,-2.68769,5.75649e-18,3,-8.00559e-17,0
-1.79315,-2.68168,3.6e-18,3,-8.00559e-17,0
-1.79315,-2.67568,4.02676e-19,3,-8.00559e-17,0
-1.79315,-2.66967,5.71571e-18,3,-1.2478e-16,0
-1.79315,-2.66366,2.25708e-18,3,-1.2478e-16,0
-1.79315,-2.65766,2.74495e-18,3,-1.2478e-16,0
-1.79315,-2.65165,1.25957e-18,3,-1.2478e-16,0
-1.79315,-2.64565,6.41553e-19,3,-1.2478e-16,0
-1.79315,-2.63964,6.06948e-19,3,-1.2478e-16,0
-1.79315,-2.63363,4.32795e-19,3,-1.2478e-16,0
-1.79315,-2.62763,8.83915e-19,3,-1.2478e-16,0
-1.79315,-2.62162,3.93712e-18,3,-1.2478e-16,0
-1.79315,-2.61562,3.98376e-19,3,-1.2478e-16,0
-1.79315,-2.60961,8.8599e-18,3,-1.17156e-16,0
-1.79315,-2.6036,8.46956e-18,3,-1.17156e-16,0
-1.79315,-2.5976,6.87576e-18,3,-1.17156e-16,0
-1.79315,-2.59159,6.53963e-18,3,-1.17156e-16,0
-1.79315,-2.58559,6.31193e-18,3,-1.17156e-16,0
-1.79315,-2.57958,5.78992e-18,3,-1.17156e-16,0
-1.79315,-2.57357,5.84552e-18,3,-1.17156e-16,0
-1.79315,-2.56757,6.47575e-18,3,-1.17156e-16,0
-1.79315,-2.56156,8.49376e-18,3,-1.17156e-16,0
-1.79315,-2.55556,8.08316e-18,3,-1.17156e-16,0
