x,y,z,p
3,0,0,0.642723
3,0,0,0.628292
2.997,0.0003003,-1.17675e-20,0.628292
2.99399,0.000600601,-7.28291e-18,0.628305
2.99099,0.000900901,-8.63814e-18,0.628305
2.98198,0.0018018,-3.30545e-18,0.628324
2.97898,0.0021021,2.0562e-19,0.628336
2.97598,0.0024024,-2.10686e-18,0.628336
2.97297,0.0027027,-6.77263e-18,0.628349
2.96396,0.0036036,-2.53846e-18,0.628362
2.96096,0.0039039,-6.43891e-18,0.628374
2.95495,0.0045045,-2.23919e-18,0.628388
2.95195,0.0048048,-4.00128e-18,0.628388
2.94895,0.00510511,-7.83445e-18,0.628405
2.93994,0.00600601,2.48625e-18,0.628426
2.93694,0.00630631,-1.20719e-18,0.628451
2.93393,0.00660661,-1.04686e-17,0.628451
2.93093,0.00690691,-1.25683e-17,0.628479
2.92793,0.00720721,-1.08672e-17,0.628479
2.92492,0.00750751,-1.53191e-17,0.628509
2.92192,0.00780781,-1.31985e-17,0.628509
2.90691,0.00930931,-3.46505e-18,0.628585
2.9039,0.00960961,-6.72844e-18,0.628632
2.9009,0.00990991,-1.2008e-17,0.628632
2.88288,0.0117117,3.20796e-18,0.628739
2.87988,0.012012,1.46118e-18,0.628795
2.87688,0.0123123,6.80182e-18,0.628795
2.87387,0.0126126,9.54159e-18,0.628795
2.87087,0.0129129,1.39998e-17,0.628852
2.86787,0.0132132,1.61635e-17,0.628852
2.86486,0.0135135,1.63161e-17,0.628852
2.86186,0.0138138,2.10703e-17,0.628909
2.85886,0.0141141,2.00497e-17,0.628909
2.85586,0.0144144,1.83221e-17,0.628909
2.85285,0.0147147,1.90349e-17,0.628967
2.84985,0.015015,1.93368e-17,0.628967
2.84685,0.0153153,1.76364e-17,0.628967
2.84384,0.0156156,1.72659e-17,0.629024
2.84084,0.0159159,2.19996e-17,0.629024
2.83784,0.0162162,2.67441e-17,0.629024
2.83483,0.0165165,2.58292e-17,0.629076
2.83183,0.0168168,2.84316e-17,0.629076
2.82883,0.0171171,2.69057e-17,0.629076
2.82583,0.0174174,2.80759e-17,0.629122
2.82282,0.0177177,2.82247e-17,0.629122
2.81982,0.018018,2.81784e-17,0.629122
2.81682,0.0183183,3.8006e-18,0.629167
2.81381,0.0186186,5.74673e-18,0.629167
2.81081,0.0189189,1.0435e-17,0.629167
2.80781,0.0192192,1.2045e-17,0.629167
2.8048,0.0195195,8.87995e-18,0.629213
2.8018,0.0198198,1.31444e-17,0.629213
2.7988,0.0201201,1.06936e-17,0.629213
2.7958,0.0204204,7.96444e-18,0.629264
2.79279,0.0207207,1.13387e-17,0.629264
2.78979,0.021021,9.57309e-18,0.629264
2.78679,0.0213213,1.00152e-17,0.629264
2.78378,0.0216216,1.32949e-17,0.629316
2.78078,0.0219219,1.43919e-17,0.629316
2.76577,0.0234234,5.51293e-18,0.629369
2.76276,0.0237237,1.03489e-17,0.629419
2.75976,0.024024,7.02325e-18,0.629419
2.75676,0.0243243,4.45563e-18,0.629419
2.75375,0.0246246,3.01082e-18,0.629419
2.75075,0.0249249,1.33606e-18,0.629464
2.74775,0.0252252,2.19676e-18,0.629464
2.74474,0.0255255,2.32018e-18,0.629464
2.74174,0.0258258,3.02072e-18,0.629464
2.73874,0.0261261,9.23888e-20,0.629499
2.73574,0.0264264,2.84155e-18,0.629499
2.73273,0.0267267,4.34059e-18,0.629499
2.72973,0.027027,1.02764e-18,0.629499
2.72673,0.0273273,-6.80681e-19,0.629499
2.72372,0.0276276,-6.30341e-18,0.629523
2.72072,0.0279279,-5.65509e-18,0.629523
2.71772,0.0282282,-2.27906e-18,0.629523
2.71471,0.0285285,-6.04988e-18,0.629523
2.71171,0.0288288,-5.80483e-18,0.629536
2.70871,0.0291291,-3.78736e-18,0.629536
2.70571,0.0294294,-4.99553e-18,0.629536
2.7027,0.0297297,-7.18648e-18,0.629536
2.6997,0.03003,-8.14855e-18,0.629544
2.6967,0.0303303,-4.0675e-18,0.629544
2.64865,0.0351351,2.49106e-19,0.629558
2.64565,0.0354354,-2.39296e-18,0.629558
2.64264,0.0357357,-1.64877e-18,0.629564
2.63964,0.036036,3.70044e-19,0.629564
2.63664,0.0363363,-3.59594e-18,0.629564
2.63363,0.0366366,-4.40767e-18,0.629564
2.63063,0.0369369,-1.656e-18,0.629564
2.62763,0.0372372,-5.60937e-18,0.629571
2.62462,0.0375375,-1.09084e-18,0.629571
2.62162,0.0378378,4.78655e-19,0.629571
2.61862,0.0381381,2.28866e-18,0.629571
2.61562,0.0384384,2.9743e-18,0.629571
2.61261,0.0387387,3.48647e-18,0.629571
2.60961,0.039039,3.61944e-18,0.629577
2.57357,0.0426426,4.43684e-18,0.629618
2.57057,0.0429429,2.97175e-18,0.629618
2.56757,0.0432432,3.61492e-18,0.629618
2.56456,0.0435435,3.54966e-19,0.629618
2.56156,0.0438438,6.19725e-18,0.629644
2.55856,0.0441441,1.63704e-18,0.629644
2.55556,0.0444444,1.76058e-18,0.629644
2.51652,0.0483483,1.22679e-18,0.629656
2.51351,0.0486486,-1.90588e-18,0.629656
2.51051,0.0489489,-3.7375e-18,0.629656
2.50751,0.0492492,-4.23258e-18,0.629663
2.5045,0.0495495,-5.44948e-18,0.629663
2.5015,0.0498498,-1.89588e-18,0.629663
2.4985,0.0501502,6.16879e-19,0.629663
2.46547,0.0534535,3.95832e-19,0.629674
2.46246,0.0537538,-5.85264e-19,0.629674
2.45946,0.0540541,1.90309e-18,0.629674
2.45646,0.0543544,2.20051e-18,0.629674
2.45345,0.0546547,2.83467e-18,0.629674
2.45045,0.054955,1.73409e-18,0.629674
2.44745,0.0552553,5.00259e-18,0.629668
2.44444,0.0555556,3.92308e-18,0.629668
2.44144,0.0558559,5.01197e-18,0.629668
2.41141,0.0588589,-1.96496e-18,0.629654
2.40841,0.0591592,-4.43028e-18,0.629654
2.40541,0.0594595,-5.50782e-18,0.629654
2.4024,0.0597598,-1.09451e-17,0.629581
2.3994,0.0600601,-1.00521e-17,0.629581
2.3964,0.0603604,-1.41897e-17,0.629581
2.39339,0.0606607,-1.42421e-17,0.629581
2.39039,0.060961,-1.24029e-17,0.629581
2.38739,0.0612613,-1.3296e-17,0.629581
2.38438,0.0615616,-1.50564e-17,0.629581
2.38138,0.0618619,-1.05098e-17,0.629488
2.37838,0.0621622,-1.09285e-17,0.629488
2.37538,0.0624625,-4.66851e-18,0.629488
2.37237,0.0627628,-7.77603e-18,0.629488
2.36937,0.0630631,-6.29022e-18,0.629488
2.36637,0.0633634,-4.74395e-18,0.629488
2.36336,0.0636637,-6.49366e-18,0.629488
2.36036,0.063964,-4.08003e-18,0.629488
2.35736,0.0642643,-5.2805e-18,0.629403
2.35435,0.0645646,-4.58202e-18,0.629403
2.35135,0.0648649,-5.96522e-18,0.629403
2.34835,0.0651652,-7.00146e-18,0.629403
2.34535,0.0654655,-4.79924e-18,0.629403
2.34234,0.0657658,-7.23244e-18,0.629403
2.33934,0.0660661,-1.07065e-17,0.629403
2.33634,0.0663664,-1.31397e-17,0.629403
2.33333,0.0666667,-1.08038e-17,0.629302
2.33033,0.066967,-7.68676e-18,0.629302
2.32733,0.0672673,-6.65144e-18,0.629302
2.32432,0.0675676,-9.77945e-18,0.629302
2.32132,0.0678679,-6.86838e-18,0.629302
2.31832,0.0681682,-7.55676e-18,0.629302
2.31532,0.0684685,-1.13676e-17,0.629302
2.31231,0.0687688,-1.51785e-17,0.629302
2.30931,0.0690691,-1.06817e-17,0.629187
2.30631,0.0693694,-1.29521e-17,0.629187
2.3033,0.0696697,-1.85186e-17,0.629187
2.3003,0.06997,-1.88808e-17,0.629187
2.2973,0.0702703,-1.74463e-17,0.629187
2.29429,0.0705706,-1.71708e-17,0.629187
2.29129,0.0708709,-1.75024e-17,0.629187
2.28829,0.0711712,-1.57524e-17,0.629187
2.28529,0.0714715,-1.90477e-17,0.629084
2.28228,0.0717718,-1.55164e-17,0.629084
2.27928,0.0720721,-1.31126e-17,0.629084
2.27628,0.0723724,-1.48722e-17,0.629084
2.27327,0.0726727,-8.23981e-18,0.629084
2.27027,0.072973,-1.17928e-17,0.629084
2.26727,0.0732733,-1.31558e-17,0.629084
2.26426,0.0735736,-1.2784e-17,0.629084
2.26126,0.0738739,-1.72694e-17,0.629084
2.25826,0.0741742,-1.41609e-17,0.629027
2.25526,0.0744745,-1.40216e-17,0.629027
2.25225,0.0747748,-1.02393e-17,0.629027
2.24925,0.0750751,-1.2702e-17,0.629027
2.24625,0.0753754,-1.32848e-17,0.629027
2.24324,0.0756757,-1.79344e-17,0.629027
2.24024,0.075976,-1.87677e-17,0.629027
2.23724,0.0762763,-1.6305e-17,0.629027
2.23423,0.0765766,-1.80056e-17,0.629027
2.23123,0.0768769,-1.89861e-17,0.629016
2.22823,0.0771772,-1.98965e-17,0.629016
2.22523,0.0774775,-2.34091e-17,0.629016
2.22222,0.0777778,-2.03296e-17,0.629016
2.21922,0.0780781,-2.19979e-17,0.629016
2.21622,0.0783784,-2.22584e-17,0.629016
2.21321,0.0786787,-2.18684e-17,0.629016
2.21021,0.078979,-2.18253e-17,0.629016
2.20721,0.0792793,-2.00475e-17,0.629016
2.2042,0.0795796,-1.62579e-17,0.629047
2.2012,0.0798799,-1.47485e-17,0.629047
2.1982,0.0801802,-1.27186e-17,0.629047
2.1952,0.0804805,-1.62399e-17,0.629047
2.19219,0.0807808,-1.7427e-17,0.629047
2.18919,0.0810811,-2.04326e-17,0.629047
2.18619,0.0813814,-1.86461e-17,0.629047
2.18318,0.0816817,-1.96351e-17,0.629047
2.18018,0.081982,-2.06241e-17,0.629047
2.17718,0.0822823,-1.66838e-17,0.629091
2.17417,0.0825826,-1.50527e-17,0.629091
2.17117,0.0828829,-1.59804e-17,0.629091
2.16817,0.0831832,-1.4306e-17,0.629091
2.16517,0.0834835,-1.40193e-17,0.629091
2.16216,0.0837838,-1.21147e-17,0.629091
2.15916,0.0840841,-1.32687e-17,0.629091
2.15616,0.0843844,-1.66779e-17,0.629091
2.13814,0.0861862,3.26498e-19,0.629178
2.13514,0.0864865,1.29881e-18,0.629178
2.13213,0.0867868,3.45347e-18,0.629178
2.12913,0.0870871,9.19915e-19,0.629178
2.12613,0.0873874,2.37622e-18,0.629178
2.12312,0.0876877,3.83253e-18,0.629178
2.12012,0.087988,3.55411e-18,0.629178
2.11712,0.0882883,2.00965e-18,0.629293
2.11411,0.0885886,4.58614e-19,0.629293
2.11111,0.0888889,-1.35263e-18,0.629293
2.10811,0.0891892,1.69334e-18,0.629293
2.10511,0.0894895,1.26988e-18,0.629293
2.1021,0.0897898,-1.88724e-18,0.629293
2.0991,0.0900901,9.74793e-20,0.629293
2.0961,0.0903904,-2.42808e-18,0.629293
2.09309,0.0906907,-4.43323e-18,0.629293
2.09009,0.090991,-1.2342e-18,0.629293
2.08709,0.0912913,4.62377e-18,0.629398
2.08408,0.0915916,3.32517e-18,0.629398
2.08108,0.0918919,2.72046e-18,0.629398
2.07808,0.0921922,6.45256e-18,0.629398
2.07508,0.0924925,1.85798e-18,0.629398
2.07207,0.0927928,2.43301e-18,0.629398
2.06907,0.0930931,5.76991e-18,0.629398
2.06607,0.0933934,7.06851e-18,0.629398
2.06306,0.0936937,2.98947e-18,0.629398
2.06006,0.093994,5.15543e-18,0.629398
2.05706,0.0942943,5.58666e-18,0.629398
2.05405,0.0945946,-2.3815e-18,0.629499
2.05105,0.0948949,-9.1209e-19,0.629499
2.04805,0.0951952,2.11858e-18,0.629499
