x,y,z,U_0,U_1,U_2
-1.77265,-3,-1.62657e-18,3,-9.58243e-16,0
-1.77265,-2.99399,-3.01436e-18,3,-9.58243e-16,0
-1.77265,-2.98799,-9.32687e-19,3,-9.58243e-16,0
-1.77265,-2.98198,2.53676e-18,3,-9.58243e-16,0
-1.77265,-2.97598,2.53676e-18,3,-9.58243e-16,0
-1.77265,-2.96997,2.53676e-18,3,-9.58243e-16,0
-1.77265,-2.96396,2.53676e-18,3,-9.58243e-16,0
-1.77265,-2.95796,2.53676e-18,3,-9.58243e-16,0
-1.77265,-2.95195,2.53676e-18,3,-9.58243e-16,0
-1.77265,-2.94595,2.53676e-18,3,-9.58243e-16,0
-1.77265,-2.93994,2.53676e-18,3,-9.58243e-16,0
-1.77265,-2.93393,2.53676e-18,3,-9.58243e-16,0
-1.77265,-2.92793,2.53676e-18,3,-9.58243e-16,0
-1.77265,-2.92192,2.53676e-18,3,-9.58243e-16,0
-1.77265,-2.91592,2.53676e-18,3,-9.58243e-16,0
-1.77265,-2.90991,-9.32687e-19,3,-9.58243e-16,0
-1.77265,-2.9039,-9.32687e-19,3,-9.58243e-16,0
-1.77265,-2.8979,-9.32687e-19,3,-9.58243e-16,0
-1.77265,-2.89189,-9.32687e-19,3,-9.58243e-16,0
-1.77265,-2.88589,1.4011e-18,3,-9.58243e-16,0
-1.77265,-2.87988,8.14802e-19,3,-9.58243e-16,0
-1.77265,-2.87387,3.58604e-19,3,-9.58243e-16,0
-1.77265,-2.86787,3.37185e-18,3,-9.58243e-16,0
-1.77265,-2.86186,2.56871e-18,3,-9.58243e-16,0
-1.77265,-2.85586,2.63293e-18,3,-9.58243e-16,0
-1.77265,-2.84985,1.82979e-18,3,-9.58243e-16,0
-1.77265,-2.84384,1.89401e-18,3,-9.58243e-16,0
-1.77265,-2.83784,1.95822e-18,3,-9.58243e-16,0
-1.77265,-2.83183,2.02244e-18,3,-9.58243e-16,0
-1.77265,-2.82583,2.08666e-18,3,-9.58243e-16,0
-1.77265,-2.81982,2.15088e-18,3,-9.58243e-16,0
-1.77265,-2.81381,3.94982e-18,3,-9.58243e-16,0
-1.77265,-2.80781,2.27932e-18,3,-9.58243e-16,0
-1.77265,-2.8018,5.81298e-18,3,-9.58243e-16,0
-1.77265,-2.7958,5.8772e-18,3,-9.58243e-16,0
-1.77265,-2.78979,5.94142e-18,3,-9.58243e-16,0
-1.77265,-2.78378,6.00564e-18,3,-9.58243e-16,0
-1.77265,-2.77778,3.66327e-18,3,-9.58243e-16,0
-1.77265,-2.77177,6.80668e-18,3,-9.58243e-16,0
-1.77265,-2.76577,6.35055e-18,3,-9.58243e-16,0
-1.77265,-2.75976,1.84298e-18,3,-9.29771e-16,0
-1.77265,-2.75375,6.70017e-18,3,-9.29771e-16,0
-1.77265,-2.74775,8.08791e-18,3,-9.29771e-16,0
-1.77265,-2.74174,9.47566e-18,3,-9.29771e-16,0
-1.77265,-2.73574,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.72973,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.72372,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.71772,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.71171,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.70571,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.6997,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.69369,1.29451e-17,3,-9.29771e-16,0
-1.77265,-2.68769,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.68168,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.67568,1.29451e-17,3,-9.29771e-16,0
-1.77265,-2.66967,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.66366,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.65766,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.65165,9.47565e-18,3,-9.29771e-16,0
-1.77265,-2.64565,7.39399e-18,3,-9.29771e-16,0
-1.77265,-2.63964,8.32377e-18,3,-9.29771e-16,0
-1.77265,-2.63363,7.67754e-18,3,-9.29771e-16,0
-1.77265,-2.62763,7.00963e-18,3,-9.29771e-16,0
-1.77265,-2.62162,6.47182e-18,3,-9.29771e-16,0
-1.77265,-2.61562,5.84728e-18,3,-9.29771e-16,0
-1.77265,-2.60961,5.56968e-18,3,-9.29771e-16,0
-1.77265,-2.6036,3.55736e-18,3,-9.29771e-16,0
-1.77265,-2.5976,4.66754e-18,3,-9.29771e-16,0
-1.77265,-2.59159,7.1655e-18,3,-9.29771e-16,0
-1.77265,-2.58559,6.8879e-18,3,-9.29771e-16,0
-1.77265,-2.57958,6.26336e-18,3,-9.29771e-16,0
-1.77265,-2.57357,7.37354e-18,3,-9.29771e-16,0
-1.77265,-2.56757,6.74899e-18,3,-9.29771e-16,0
-1.77265,-2.56156,7.85917e-18,3,-9.29771e-16,0
