x,y,z,p
0,0.3,5.55112e-18,1.54845
2.08556e-18,0.3,-1.38778e-18,1.45327
-0.003003,0.2997,7.03568e-18,1.54845
-0.00600601,0.299399,2.96913e-18,1.54845
-0.00900901,0.299099,6.37298e-19,1.54845
-0.012012,0.298799,1.00064e-18,1.54845
-0.015015,0.298498,9.03856e-19,1.54845
-0.018018,0.298198,4.27652e-18,1.54845
-0.123123,0.287688,2.5639e-18,1.5415
-0.126126,0.287387,4.36723e-18,1.5415
-0.129129,0.287087,3.39501e-18,1.5415
-0.132132,0.286787,5.02487e-18,1.5415
-0.135135,0.286486,8.0425e-18,1.5415
-0.138138,0.286186,8.28458e-18,1.5415
-0.141141,0.285886,5.35112e-18,1.5415
-0.144144,0.285586,5.80293e-18,1.5415
-0.147147,0.285285,6.25474e-18,1.5415
-0.15015,0.284985,6.70655e-18,1.5415
-0.153153,0.284685,7.15836e-18,1.5415
-0.156156,0.284384,6.13494e-18,1.53867
-0.159159,0.284084,6.65296e-18,1.53867
-0.162162,0.283784,1.05103e-17,1.53867
-0.165165,0.283483,1.00309e-17,1.53867
-0.168168,0.283183,1.12862e-17,1.53867
-0.171171,0.282883,9.41896e-18,1.53867
-0.174174,0.282583,7.55175e-18,1.53867
-0.177177,0.282282,1.00147e-17,1.53867
-0.18018,0.281982,1.09278e-17,1.53867
-0.183183,0.281682,9.15213e-18,1.53867
-0.186186,0.281381,5.12129e-18,1.53867
-0.189189,0.281081,3.866e-18,1.53867
-0.192192,0.280781,7.81489e-18,1.53867
-0.195195,0.28048,5.21114e-18,1.53545
-0.198198,0.28018,1.08004e-17,1.53545
-0.201201,0.27988,1.22047e-17,1.53545
-0.204204,0.27958,1.34355e-17,1.53545
-0.207207,0.279279,1.64011e-17,1.53545
-0.21021,0.278979,2.38769e-17,1.53545
-0.213213,0.278679,2.3373e-17,1.53545
-0.216216,0.278378,2.63385e-17,1.53545
-0.219219,0.278078,2.74214e-17,1.53545
-0.222222,0.277778,2.84458e-17,1.53545
-0.225225,0.277477,3.06844e-17,1.53545
-0.228228,0.277177,3.22291e-17,1.53545
-0.231231,0.276877,3.58556e-17,1.53545
-0.234234,0.276577,3.49717e-17,1.53545
-0.237237,0.276276,3.75573e-17,1.53545
-0.24024,0.275976,3.80814e-17,1.53209
-0.243243,0.275676,4.05049e-17,1.53209
-0.246246,0.275375,4.27548e-17,1.53209
-0.249249,0.275075,4.50048e-17,1.53209
-0.252252,0.274775,4.89895e-17,1.53209
-0.255255,0.274474,5.29742e-17,1.53209
-0.258258,0.274174,5.52241e-17,1.53209
-0.261261,0.273874,5.74741e-17,1.53209
-0.264264,0.273574,5.48978e-17,1.53209
-0.267267,0.273273,5.7028e-17,1.53209
-0.27027,0.272973,5.72067e-17,1.53209
-0.273273,0.272673,6.12017e-17,1.53209
-0.276276,0.272372,6.3462e-17,1.53209
-0.279279,0.272072,6.57224e-17,1.53209
-0.282282,0.271772,6.97174e-17,1.53209
-0.285285,0.271471,7.0243e-17,1.53209
-0.288288,0.271171,7.30282e-17,1.5288
-0.291291,0.270871,7.33616e-17,1.5288
-0.294294,0.270571,7.33372e-17,1.5288
-0.297297,0.27027,7.36598e-17,1.5288
-0.3003,0.26997,7.65844e-17,1.5288
-0.303303,0.26967,7.95091e-17,1.5288
