x,y,z,U_0,U_1,U_2
-1.77265,-3,-7.14141e-19,3,3.93127e-17,0
-1.77265,-2.99399,-1.43389e-18,3,3.93127e-17,0
-1.77265,-2.98799,-1.31246e-18,3,3.93127e-17,0
-1.77265,-2.98198,-1.94455e-18,3,3.93127e-17,0
-1.77265,-2.97598,1.58925e-18,3,3.04078e-16,0
-1.77265,-2.96997,4.36478e-18,3,3.04078e-16,0
-1.77265,-2.96396,2.28311e-18,3,3.04078e-16,0
-1.77265,-2.95796,5.75256e-18,3,3.04078e-16,0
-1.77265,-2.95195,2.28311e-18,3,3.04078e-16,0
-1.77265,-2.94595,3.47442e-19,3,3.04078e-16,0
-1.77265,-2.93994,-2.36559e-19,3,3.04078e-16,0
-1.77265,-2.93393,-1.70039e-19,3,3.04078e-16,0
-1.77265,-2.92793,1.80468e-18,3,3.04078e-16,0
-1.77265,-2.92192,2.53714e-18,3,3.04078e-16,0
-1.77265,-2.91592,3.48577e-19,3,3.04078e-16,0
-1.77265,-2.90991,1.58927e-18,3,4.17401e-16,0
-1.77265,-2.9039,1.58924e-18,3,4.17401e-16,0
-1.77265,-2.8979,3.67089e-18,3,4.17401e-16,0
-1.77265,-2.89189,3.67089e-18,3,4.17401e-16,0
-1.77265,-2.88589,3.67089e-18,3,4.17401e-16,0
-1.77265,-2.87988,8.95335e-19,3,4.17401e-16,0
-1.77265,-2.87387,5.12373e-18,3,4.17401e-16,0
-1.77265,-2.86787,4.06755e-18,3,4.17401e-16,0
-1.77265,-2.86186,5.87367e-18,3,4.17401e-16,0
-1.77265,-2.85586,1.93808e-18,3,4.17401e-16,0
-1.77265,-2.84985,1.99869e-18,3,4.17401e-16,0
-1.77265,-2.84384,3.67095e-18,3,3.17296e-16,0
-1.77265,-2.83784,1.58925e-18,3,3.17296e-16,0
-1.77265,-2.83183,3.67089e-18,3,3.17296e-16,0
-1.77265,-2.82583,3.67089e-18,3,3.17296e-16,0
-1.77265,-2.81982,3.67089e-18,3,3.17296e-16,0
-1.77265,-2.81381,7.14034e-18,3,3.17296e-16,0
-1.77265,-2.80781,6.63348e-18,3,3.17296e-16,0
-1.77265,-2.8018,6.97006e-18,3,3.17296e-16,0
-1.77265,-2.7958,6.52601e-18,3,3.17296e-16,0
-1.77265,-2.78979,9.20446e-18,3,3.17296e-16,0
-1.77265,-2.78378,5.78346e-18,3,3.17296e-16,0
-1.77265,-2.77778,8.46198e-18,3,3.17296e-16,0
-1.77265,-2.77177,6.44648e-18,3,4.42429e-16,0
-1.77265,-2.76577,9.9159e-18,3,4.42429e-16,0
-1.77265,-2.75976,9.22201e-18,3,4.42429e-16,0
-1.77265,-2.75375,9.22201e-18,3,4.42429e-16,0
-1.77265,-2.74775,9.22201e-18,3,4.42429e-16,0
-1.77265,-2.74174,1.00195e-17,3,4.42429e-16,0
-1.77265,-2.73574,1.16622e-17,3,4.42429e-16,0
-1.77265,-2.72973,1.13967e-17,3,4.42429e-16,0
-1.77265,-2.72372,8.82567e-18,3,4.42429e-16,0
-1.77265,-2.71772,6.84787e-18,3,4.42429e-16,0
-1.77265,-2.71171,1.58928e-18,3,-4.71585e-16,0
-1.77265,-2.70571,5.75259e-18,3,-4.71585e-16,0
