x,y,z,U_0,U_1,U_2
-1.73867,-3,2.65423e-18,3,-1.88363e-16,0
-1.73867,-2.99399,3.29645e-18,3,-1.88363e-16,0
-1.73867,-2.98799,2.38198e-18,3,-1.88363e-16,0
-1.73867,-2.98198,5.85146e-18,3,-1.88363e-16,0
-1.73867,-2.97598,4.88866e-19,3,5.54913e-16,0
-1.73867,-2.96997,1.12858e-18,3,5.54913e-16,0
-1.73867,-2.96396,1.35829e-18,3,5.54913e-16,0
-1.73867,-2.95796,3.32273e-18,3,5.54913e-16,0
-1.73867,-2.95195,2.85855e-18,3,5.54913e-16,0
-1.73867,-2.94595,2.39437e-18,3,5.54913e-16,0
-1.73867,-2.93994,-3.96522e-18,3,5.54913e-16,0
-1.73867,-2.93393,-2.46021e-18,3,5.54913e-16,0
-1.73867,-2.92793,-2.68992e-18,3,5.54913e-16,0
-1.73867,-2.92192,-1.61859e-18,3,5.54913e-16,0
-1.73867,-2.91592,-1.08747e-18,3,5.54913e-16,0
-1.73867,-2.90991,-3.16911e-18,3,5.54913e-16,0
-1.73867,-2.9039,-1.89519e-19,3,5.35685e-16,0
-1.73867,-2.8979,4.23846e-19,3,5.35685e-16,0
-1.73867,-2.89189,1.69906e-18,3,5.35685e-16,0
-1.73867,-2.88589,1.23955e-18,3,5.35685e-16,0
-1.73867,-2.87988,2.51476e-18,3,5.35685e-16,0
-1.73867,-2.87387,3.84418e-18,3,5.35685e-16,0
-1.73867,-2.86787,2.96119e-18,3,5.35685e-16,0
-1.73867,-2.86186,1.68598e-18,3,5.35685e-16,0
-1.73867,-2.85586,2.14549e-18,3,5.35685e-16,0
-1.73867,-2.84985,2.43153e-18,3,5.35685e-16,0
-1.73867,-2.84384,2.38198e-18,3,5.35685e-16,0
-1.73867,-2.83784,3.0759e-18,3,5.35685e-16,0
-1.73867,-2.83183,4.63096e-19,3,9.81351e-16,0
-1.73867,-2.82583,2.55157e-18,3,9.81351e-16,0
-1.73867,-2.81982,3.48459e-18,3,9.81351e-16,0
-1.73867,-2.81381,2.6829e-18,3,9.81351e-16,0
-1.73867,-2.80781,3.18224e-18,3,9.81351e-16,0
-1.73867,-2.8018,1.7427e-18,3,9.81351e-16,0
-1.73867,-2.7958,8.09671e-19,3,9.81351e-16,0
-1.73867,-2.78979,1.61137e-18,3,9.81351e-16,0
-1.73867,-2.78378,6.78342e-19,3,9.81351e-16,0
-1.73867,-2.77778,1.04636e-18,3,9.81351e-16,0
-1.73867,-2.77177,9.94213e-19,3,9.81351e-16,0
-1.73867,-2.76577,-8.72766e-20,3,1.25956e-15,0
-1.73867,-2.75976,4.49451e-18,3,1.25956e-15,0
-1.73867,-2.75375,1.616e-18,3,1.25956e-15,0
-1.73867,-2.74775,-5.68617e-19,3,1.25956e-15,0
-1.73867,-2.74174,-1.01851e-18,3,1.25956e-15,0
-1.73867,-2.73574,-2.50924e-18,3,1.25956e-15,0
-1.73867,-2.72973,-1.85144e-18,3,1.25956e-15,0
-1.73867,-2.72372,-3.83016e-18,3,1.25956e-15,0
-1.73867,-2.71772,-2.33943e-18,3,1.25956e-15,0
-1.73867,-2.71171,-3.19058e-18,3,1.25956e-15,0
-1.73867,-2.70571,-3.16914e-18,3,1.25956e-15,0
-1.73867,-2.6997,-2.47521e-18,3,1.25956e-15,0
-1.73867,-2.69369,-3.71361e-18,3,8.11139e-16,0
-1.73867,-2.68769,-7.83358e-18,3,8.11139e-16,0
-1.73867,-2.68168,-7.93158e-18,3,8.11139e-16,0
-1.73867,-2.67568,-8.89694e-18,3,8.11139e-16,0
-1.73867,-2.66967,-6.56632e-18,3,8.11139e-16,0
-1.73867,-2.66366,-9.42197e-18,3,8.11139e-16,0
-1.73867,-2.65766,-7.58925e-18,3,8.11139e-16,0
-1.73867,-2.65165,-7.49126e-18,3,8.11139e-16,0
-1.73867,-2.64565,-8.95451e-18,3,8.11139e-16,0
-1.73867,-2.63964,-9.41415e-18,3,8.11139e-16,0
-1.73867,-2.63363,-8.72022e-18,3,8.11139e-16,0
-1.73867,-2.62763,-1.06193e-17,3,2.42556e-16,0
-1.73867,-2.62162,-1.06373e-17,3,2.42556e-16,0
-1.73867,-2.61562,-1.28119e-17,3,2.42556e-16,0
-1.73867,-2.60961,-1.23844e-17,3,2.42556e-16,0
-1.73867,-2.6036,-9.35484e-18,3,2.42556e-16,0
-1.73867,-2.5976,-1.35774e-17,3,2.42556e-16,0
-1.73867,-2.59159,-1.14028e-17,3,2.42556e-16,0
-1.73867,-2.58559,-1.26976e-17,3,2.42556e-16,0
-1.73867,-2.57958,-1.22577e-17,3,2.42556e-16,0
-1.73867,-2.57357,-1.14958e-17,3,2.42556e-16,0
-1.73867,-2.56757,-1.42713e-17,3,2.42556e-16,0
-1.73867,-2.56156,5.31725e-18,3,-3.08956e-16,0
-1.73867,-2.55556,4.65634e-18,3,-3.08956e-16,0
-1.73867,-2.54955,2.48689e-18,3,-3.08956e-16,0
-1.73867,-2.54354,2.05216e-18,3,-3.08956e-16,0
-1.73867,-2.53754,4.47973e-18,3,-3.08956e-16,0
-1.73867,-2.53153,1.63949e-18,3,-3.08956e-16,0
-1.73867,-2.52553,3.80894e-18,3,-3.08956e-16,0
-1.73867,-2.51952,4.24367e-18,3,-3.08956e-16,0
-1.73867,-2.51351,3.11714e-18,3,-3.08956e-16,0
-1.73867,-2.50751,2.38198e-18,3,-3.08956e-16,0
-1.73867,-2.5015,6.43121e-19,3,-9.9e-16,0
-1.73867,-2.4955,1.00897e-18,3,-9.9e-16,0
-1.73867,-2.48949,1.62034e-18,3,-9.9e-16,0
-1.73867,-2.48348,2.23172e-18,3,-9.9e-16,0
-1.73867,-2.47748,3.01656e-18,3,-9.9e-16,0
-1.73867,-2.47147,1.0909e-18,3,-9.9e-16,0
-1.73867,-2.46547,-1.59057e-18,3,-9.9e-16,0
-1.73867,-2.45946,-2.20195e-18,3,-9.9e-16,0
-1.73867,-2.45345,-1.07859e-18,3,-9.9e-16,0
-1.73867,-2.44745,-1.03944e-18,3,-9.9e-16,0
-1.73867,-2.44144,2.382e-18,3,-9.9e-16,0
-1.73867,-2.43544,-1.57508e-18,3,-9.94347e-16,0
-1.73867,-2.42943,-2.36838e-19,3,-9.94347e-16,0
-1.73867,-2.42342,-1.00788e-18,3,-9.94347e-16,0
-1.73867,-2.41742,8.23173e-19,3,-9.94347e-16,0
-1.73867,-2.41141,2.48075e-18,3,-9.94347e-16,0
-1.73867,-2.40541,-4.48762e-19,3,-9.94347e-16,0
-1.73867,-2.3994,-1.41245e-18,3,-9.94347e-16,0
-1.73867,-2.39339,-6.41412e-19,3,-9.94347e-16,0
-1.73867,-2.38739,-1.86531e-18,3,-9.94347e-16,0
-1.73867,-2.38138,1.6881e-18,3,-9.94347e-16,0
-1.73867,-2.37538,-2.88726e-18,3,-9.62087e-16,0
-1.73867,-2.36937,-3.06991e-19,3,-9.62087e-16,0
-1.73867,-2.36336,-7.25603e-19,3,-9.62087e-16,0
-1.73867,-2.35736,-1.14422e-18,3,-9.62087e-16,0
-1.73867,-2.35135,-1.12915e-18,3,-9.62087e-16,0
-1.73867,-2.34535,-1.09442e-18,3,-9.62087e-16,0
-1.73867,-2.33934,1.05892e-18,3,-9.62087e-16,0
-1.73867,-2.33333,-2.57191e-19,3,-9.62087e-16,0
-1.73867,-2.32733,5.95102e-19,3,-9.62087e-16,0
-1.73867,-2.32132,3.00318e-19,3,-9.62087e-16,0
-1.73867,-2.31532,-2.17212e-18,3,-6.42149e-16,0
-1.73867,-2.30931,-3.79211e-18,3,-6.42149e-16,0
-1.73867,-2.3033,-2.47041e-18,3,-6.42149e-16,0
-1.73867,-2.2973,-2.88343e-18,3,-6.42149e-16,0
-1.73867,-2.29129,-4.34158e-19,3,-6.42149e-16,0
-1.73867,-2.28529,3.06223e-18,3,-6.42149e-16,0
-1.73867,-2.27928,-6.88086e-19,3,-6.42149e-16,0
-1.73867,-2.27327,2.67397e-18,3,-6.42149e-16,0
-1.73867,-2.26727,1.439e-18,3,-6.42149e-16,0
-1.73867,-2.26126,3.07588e-18,3,-6.42149e-16,0
-1.73867,-2.25526,-1.51357e-18,3,-3.46172e-16,0
