x,y,z,U_0,U_1,U_2
-1.77265,-3,-1.01776e-18,4,-2.3702e-16,0
-1.77265,-2.99399,-1.01776e-18,4,-2.3702e-16,0
-1.77265,-2.98799,-4.48721e-18,4,-2.3702e-16,0
-1.77265,-2.98198,-4.48721e-18,4,-2.3702e-16,0
-1.77265,-2.97598,-4.48721e-18,4,-2.3702e-16,0
-1.77265,-2.96997,-5.3688e-18,4,-2.3702e-16,0
-1.77265,-2.96396,-6.01998e-18,4,-2.3702e-16,0
-1.77265,-2.95796,-6.68199e-18,4,-2.3702e-16,0
-1.77265,-2.95195,-7.25727e-18,4,-2.3702e-16,0
-1.77265,-2.94595,-7.13866e-18,4,-2.3702e-16,0
-1.77265,-2.93994,-7.02006e-18,4,-2.3702e-16,0
-1.77265,-2.93393,-6.90145e-18,4,-2.3702e-16,0
-1.77265,-2.92793,-6.78284e-18,4,-2.3702e-16,0
-1.77265,-2.92192,-6.66423e-18,4,-2.3702e-16,0
-1.77265,-2.91592,-4.05333e-18,4,-2.3702e-16,0
-1.77265,-2.90991,-1.07237e-18,4,-2.3702e-16,0
-1.77265,-2.9039,-5.11704e-18,4,-2.3702e-16,0
-1.77265,-2.8979,-3.79326e-18,4,-1.78843e-16,0
-1.77265,-2.89189,-4.48718e-18,4,-1.78843e-16,0
-1.77265,-2.88589,-1.71165e-18,4,-1.78843e-16,0
-1.77265,-2.87988,-5.87499e-18,4,-1.78843e-16,0
-1.77265,-2.87387,-3.79332e-18,4,-1.78843e-16,0
-1.77265,-2.86787,-2.40554e-18,4,-1.78843e-16,0
-1.77265,-2.86186,-3.79332e-18,4,-1.78843e-16,0
-1.77265,-2.85586,-5.87499e-18,4,-1.78843e-16,0
-1.77265,-2.84985,-2.40554e-18,4,-1.78843e-16,0
-1.77265,-2.84384,-3.23875e-19,4,-1.78843e-16,0
-1.77265,-2.83784,-5.87499e-18,4,-1.78843e-16,0
-1.77265,-2.83183,-5.58738e-18,4,-1.78843e-16,0
-1.77265,-2.82583,-6.00597e-18,4,-1.78843e-16,0
-1.77265,-2.81982,-5.62225e-18,4,-1.78843e-16,0
-1.77265,-2.81381,-6.88652e-18,4,-1.78843e-16,0
-1.77265,-2.80781,-6.06912e-18,4,-1.78843e-16,0
-1.77265,-2.8018,-4.55784e-18,4,-1.78843e-16,0
-1.77265,-2.7958,-7.55683e-18,4,-1.78843e-16,0
-1.77265,-2.78979,-6.73943e-18,4,-1.78843e-16,0
-1.77265,-2.78378,-5.92203e-18,4,-1.78843e-16,0
-1.77265,-2.77778,-6.29861e-18,4,-1.78843e-16,0
-1.77265,-2.77177,-4.22347e-18,4,-1.78843e-16,0
-1.77265,-2.76577,-5.054e-18,4,-1.78843e-16,0
-1.77265,-2.75976,-6.56883e-18,4,1.64571e-16,0
-1.77265,-2.75375,-1.212e-17,4,1.64571e-16,0
-1.77265,-2.74775,-7.95666e-18,4,1.64571e-16,0
-1.77265,-2.74174,-7.95666e-18,4,1.64571e-16,0
-1.77265,-2.73574,-7.95666e-18,4,1.64571e-16,0
-1.77265,-2.72973,-7.95666e-18,4,1.64571e-16,0
-1.77265,-2.72372,-7.95666e-18,4,1.64571e-16,0
-1.77265,-2.71772,-1.14261e-17,4,1.64571e-16,0
-1.77265,-2.71171,-1.14261e-17,4,1.64571e-16,0
-1.77265,-2.70571,-1.48956e-17,4,1.64571e-16,0
-1.77265,-2.6997,-6.39146e-18,4,1.64571e-16,0
-1.77265,-2.69369,-1.06864e-17,4,1.64571e-16,0
-1.77265,-2.68769,-1.11649e-17,4,1.64571e-16,0
-1.77265,-2.68168,-8.95465e-18,4,1.64571e-16,0
-1.77265,-2.67568,-9.51993e-18,4,1.64571e-16,0
-1.77265,-2.66967,-9.39132e-18,4,1.64571e-16,0
-1.77265,-2.66366,-5.44632e-18,4,1.64571e-16,0
-1.77265,-2.65766,-8.09326e-18,4,1.64571e-16,0
-1.77265,-2.65165,-5.18909e-18,4,1.64571e-16,0
-1.77265,-2.64565,-5.95085e-18,4,1.64571e-16,0
-1.77265,-2.63964,-4.78135e-18,4,1.64571e-16,0
-1.77265,-2.63363,-2.40548e-18,4,6.70577e-17,0
-1.77265,-2.62763,-1.71162e-18,4,6.70577e-17,0
-1.77265,-2.62162,-3.79332e-18,4,6.70577e-17,0
-1.77265,-2.61562,-3.79332e-18,4,6.70577e-17,0
-1.77265,-2.60961,-3.79332e-18,4,6.70577e-17,0
-1.77265,-2.6036,-3.23875e-19,4,6.70577e-17,0
-1.77265,-2.5976,-3.79332e-18,4,6.70577e-17,0
-1.77265,-2.59159,-3.79332e-18,4,6.70577e-17,0
-1.77265,-2.58559,-3.79332e-18,4,6.70577e-17,0
-1.77265,-2.57958,-3.79332e-18,4,6.70577e-17,0
-1.77265,-2.57357,-4.14977e-18,4,6.70577e-17,0
-1.77265,-2.56757,-4.97537e-18,4,6.70577e-17,0
-1.77265,-2.56156,-6.14248e-18,4,6.70577e-17,0
-1.77265,-2.55556,-7.22286e-18,4,6.70577e-17,0
-1.77265,-2.54955,-7.78283e-18,4,6.70577e-17,0
-1.77265,-2.54354,-6.60807e-18,4,6.70577e-17,0
-1.77265,-2.53754,-7.16803e-18,4,6.70577e-17,0
-1.77265,-2.53153,-5.99327e-18,4,6.70577e-17,0
-1.77265,-2.52553,-5.05842e-18,4,6.70577e-17,0
-1.77265,-2.51952,-5.228e-18,4,6.70577e-17,0
-1.77265,-2.51351,-5.96138e-18,4,6.70577e-17,0
-1.77265,-2.50751,-9.34438e-18,4,-7.86954e-17,0
-1.77265,-2.5015,-1.42016e-17,4,-7.86954e-17,0
-1.77265,-2.4955,-1.14261e-17,4,-7.86954e-17,0
-1.77265,-2.48949,-1.14261e-17,4,-7.86954e-17,0
-1.77265,-2.48348,-1.14261e-17,4,-7.86954e-17,0
-1.77265,-2.47748,-1.14261e-17,4,-7.86954e-17,0
-1.77265,-2.47147,-1.14261e-17,4,-7.86954e-17,0
-1.77265,-2.46547,-1.14261e-17,4,-7.86954e-17,0
-1.77265,-2.45946,-1.48956e-17,4,-7.86954e-17,0
-1.77265,-2.45345,-1.14261e-17,4,-7.86954e-17,0
-1.77265,-2.44745,-1.42935e-17,4,-7.86954e-17,0
-1.77265,-2.44144,-1.03377e-17,4,-7.86954e-17,0
-1.77265,-2.43544,-9.15738e-18,4,-7.86954e-17,0
-1.77265,-2.42943,-9.53834e-18,4,-7.86954e-17,0
-1.77265,-2.42342,-9.05194e-18,4,-7.86954e-17,0
-1.77265,-2.41742,-7.17776e-18,4,-7.86954e-17,0
-1.77265,-2.41141,-6.69135e-18,4,-7.86954e-17,0
-1.77265,-2.40541,-7.62663e-18,4,-7.86954e-17,0
-1.77265,-2.3994,-5.91502e-18,4,-7.86954e-17,0
-1.77265,-2.39339,-7.33674e-18,4,-7.86954e-17,0
-1.77265,-2.38739,-1.7116e-18,4,1.75656e-16,0
-1.77265,-2.38138,-5.18109e-18,4,1.75656e-16,0
-1.77265,-2.37538,-6.56888e-18,4,1.75656e-16,0
-1.77265,-2.36937,-3.09943e-18,4,1.75656e-16,0
-1.77265,-2.36336,-3.09943e-18,4,1.75656e-16,0
-1.77265,-2.35736,-3.09943e-18,4,1.75656e-16,0
-1.77265,-2.35135,-6.56888e-18,4,1.75656e-16,0
-1.77265,-2.34535,-6.56888e-18,4,1.75656e-16,0
-1.77265,-2.33934,-6.56888e-18,4,1.75656e-16,0
-1.77265,-2.33333,-5.66714e-18,4,1.75656e-16,0
-1.77265,-2.32733,-7.27833e-18,4,1.75656e-16,0
-1.77265,-2.32132,-5.57186e-18,4,1.75656e-16,0
-1.77265,-2.31532,-5.77359e-18,4,1.75656e-16,0
-1.77265,-2.30931,-2.50586e-18,4,1.75656e-16,0
-1.77265,-2.3033,-5.83009e-18,4,1.75656e-16,0
-1.77265,-2.2973,-5.33793e-18,4,1.75656e-16,0
-1.77265,-2.29129,-5.8866e-18,4,1.75656e-16,0
-1.77265,-2.28529,-6.11133e-18,4,1.75656e-16,0
-1.77265,-2.27928,2.78965e-19,4,1.75656e-16,0
-1.77265,-2.27327,-5.18105e-18,4,2.11054e-17,0
-1.77265,-2.26727,-1.01775e-18,4,2.11054e-17,0
-1.77265,-2.26126,-2.40554e-18,4,2.11054e-17,0
-1.77265,-2.25526,-2.40554e-18,4,2.11054e-17,0
-1.77265,-2.24925,-2.40554e-18,4,2.11054e-17,0
-1.77265,-2.24324,-2.40554e-18,4,2.11054e-17,0
-1.77265,-2.23724,-2.40554e-18,4,2.11054e-17,0
-1.77265,-2.23123,-2.40554e-18,4,2.11054e-17,0
-1.77265,-2.22523,-2.40554e-18,4,2.11054e-17,0
-1.77265,-2.21922,-1.87358e-18,4,2.11054e-17,0
-1.77265,-2.21321,-2.71983e-18,4,2.11054e-17,0
-1.77265,-2.20721,-2.39514e-18,4,2.11054e-17,0
-1.77265,-2.2012,-1.89697e-18,4,2.11054e-17,0
-1.77265,-2.1952,-3.13353e-18,4,2.11054e-17,0
-1.77265,-2.18919,-2.63537e-18,4,2.11054e-17,0
-1.77265,-2.18318,-2.48415e-18,4,2.11054e-17,0
-1.77265,-2.17718,-3.61035e-19,4,2.11054e-17,0
-1.77265,-2.17117,-1.51079e-18,4,2.11054e-17,0
-1.77265,-2.16517,-8.65048e-18,4,3.53647e-16,0
-1.77265,-2.15916,-7.26274e-18,4,3.53647e-16,0
-1.77265,-2.15315,-6.56888e-18,4,3.53647e-16,0
-1.77265,-2.14715,-6.56888e-18,4,3.53647e-16,0
-1.77265,-2.14114,-6.56888e-18,4,3.53647e-16,0
-1.77265,-2.13514,-6.56888e-18,4,3.53647e-16,0
-1.77265,-2.12913,-6.56888e-18,4,3.53647e-16,0
-1.77265,-2.12312,-6.56888e-18,4,3.53647e-16,0
-1.77265,-2.11712,-6.56888e-18,4,3.53647e-16,0
-1.77265,-2.11111,-1.01083e-17,4,3.53647e-16,0
-1.77265,-2.10511,-9.64728e-18,4,3.53647e-16,0
-1.77265,-2.0991,-9.83675e-18,4,3.53647e-16,0
-1.77265,-2.09309,-1.08936e-17,4,3.53647e-16,0
-1.77265,-2.08709,-9.34835e-18,4,3.53647e-16,0
-1.77265,-2.08108,-9.53783e-18,4,3.53647e-16,0
-1.77265,-2.07508,-1.1462e-17,4,3.53647e-16,0
-1.77265,-2.06907,-7.51118e-18,4,3.53647e-16,0
-1.77265,-2.06306,-5.27197e-18,4,3.53647e-16,0
-1.77265,-2.05706,-2.40549e-18,4,7.52647e-16,0
-1.77265,-2.05105,2.45169e-18,4,7.52647e-16,0
-1.77265,-2.04505,1.75779e-18,4,7.52647e-16,0
-1.77265,-2.03904,1.75779e-18,4,7.52647e-16,0
-1.77265,-2.03303,1.75779e-18,4,7.52647e-16,0
-1.77265,-2.02703,1.75779e-18,4,7.52647e-16,0
-1.77265,-2.02102,1.75779e-18,4,7.52647e-16,0
-1.77265,-2.01502,1.75779e-18,4,7.52647e-16,0
-1.77265,-2.00901,2.47034e-18,4,7.52647e-16,0
-1.77265,-2.003,1.76695e-18,4,7.52647e-16,0
-1.77265,-1.997,4.18606e-18,4,7.52647e-16,0
-1.77265,-1.99099,4.35003e-18,4,7.52647e-16,0
-1.77265,-1.98498,2.43233e-18,4,7.52647e-16,0
-1.77265,-1.97898,2.59631e-18,4,7.52647e-16,0
-1.77265,-1.97297,4.495e-18,4,7.52647e-16,0
-1.77265,-1.96697,3.33492e-18,4,7.52647e-16,0
-1.77265,-1.96096,4.10612e-18,4,7.52647e-16,0
-1.77265,-1.95495,4.5334e-18,4,5.00446e-16,0
-1.77265,-1.94895,7.30891e-18,4,5.00446e-16,0
-1.77265,-1.94294,8.0028e-18,4,5.00446e-16,0
-1.77265,-1.93694,8.0028e-18,4,5.00446e-16,0
-1.77265,-1.93093,4.53335e-18,4,5.00446e-16,0
-1.77265,-1.92492,4.53335e-18,4,5.00446e-16,0
-1.77265,-1.91892,8.0028e-18,4,5.00446e-16,0
-1.77265,-1.91291,8.0028e-18,4,5.00446e-16,0
-1.77265,-1.90691,1.24303e-17,4,5.00446e-16,0
-1.77265,-1.9009,1.34684e-17,4,5.00446e-16,0
-1.77265,-1.89489,1.25983e-17,4,5.00446e-16,0
-1.77265,-1.88889,1.24221e-17,4,5.00446e-16,0
-1.77265,-1.88288,1.22459e-17,4,5.00446e-16,0
-1.77265,-1.87688,1.06819e-17,4,5.00446e-16,0
-1.77265,-1.87087,1.16102e-17,4,5.00446e-16,0
-1.77265,-1.86486,1.06535e-17,4,5.00446e-16,0
-1.77265,-1.85886,6.61507e-18,4,-5.54075e-17,0
-1.77265,-1.85285,8.6967e-18,4,-5.54075e-17,0
-1.77265,-1.84685,1.21661e-17,4,-5.54075e-17,0
-1.77265,-1.84084,1.21661e-17,4,-5.54075e-17,0
-1.77265,-1.83483,1.21661e-17,4,-5.54075e-17,0
-1.77265,-1.82883,1.21661e-17,4,-5.54075e-17,0
-1.77265,-1.82282,8.69669e-18,4,-5.54075e-17,0
-1.77265,-1.81682,1.21661e-17,4,-5.54075e-17,0
-1.77265,-1.81081,1.30545e-17,4,-5.54075e-17,0
-1.77265,-1.8048,1.52272e-17,4,-5.54075e-17,0
-1.77265,-1.7988,1.5752e-17,4,-5.54075e-17,0
-1.77265,-1.79279,1.4542e-17,4,-5.54075e-17,0
-1.77265,-1.78679,1.3679e-17,4,-5.54075e-17,0
