x,y,z,p
3,7.75975e-19,8.52816e-19,0.577433
2.997,-0.0003003,-4.64766e-19,0.577433
2.99399,-0.000600601,3.74547e-18,0.577432
2.99099,-0.000900901,9.49979e-18,0.57743
2.98799,-0.0012012,1.30949e-17,0.57743
2.98498,-0.0015015,7.78547e-18,0.577427
2.98198,-0.0018018,1.1964e-17,0.577427
2.97898,-0.0021021,1.75793e-17,0.577426
2.97598,-0.0024024,2.12767e-17,0.577426
2.97297,-0.0027027,2.22714e-17,0.577424
2.96997,-0.003003,2.15586e-17,0.577421
2.96697,-0.0033033,2.39486e-17,0.577421
2.96396,-0.0036036,2.72872e-17,0.57742
2.96096,-0.0039039,2.66637e-17,0.577419
2.95796,-0.0042042,1.99394e-17,0.577419
2.95495,-0.0045045,1.92311e-17,0.577418
2.95195,-0.0048048,1.97232e-17,0.577413
2.94895,-0.00510511,2.62263e-17,0.577413
2.94595,-0.00540541,2.42943e-17,0.577408
2.94294,-0.00570571,2.30221e-17,0.577408
2.93994,-0.00600601,2.30403e-17,0.577403
2.93694,-0.00630631,2.17561e-17,0.577395
2.93393,-0.00660661,2.17299e-17,0.577395
2.93093,-0.00690691,1.66543e-17,0.577389
2.92793,-0.00720721,2.08771e-17,0.577389
2.92492,-0.00750751,1.86697e-17,0.577388
2.92192,-0.00780781,1.22966e-17,0.577388
2.91892,-0.00810811,1.22716e-17,0.577389
2.91592,-0.00840841,1.49402e-17,0.577389
2.91291,-0.00870871,2.17604e-17,0.577388
2.90991,-0.00900901,1.97505e-17,0.577388
2.90691,-0.00930931,2.42409e-17,0.577381
2.9039,-0.00960961,2.37983e-17,0.577381
2.9009,-0.00990991,2.00633e-17,0.577372
2.8979,-0.0102102,1.52907e-17,0.577372
2.89489,-0.0105105,1.09652e-17,0.577369
2.89189,-0.0108108,1.0537e-17,0.577369
2.88889,-0.0111111,1.01335e-17,0.577369
2.88589,-0.0114114,1.41372e-17,0.577369
2.88288,-0.0117117,1.16729e-17,0.57737
2.87988,-0.012012,1.03622e-17,0.57737
2.87688,-0.0123123,8.02971e-18,0.577368
2.87387,-0.0126126,8.1936e-18,0.577368
2.87087,-0.0129129,9.74487e-18,0.577359
2.86787,-0.0132132,1.31021e-17,0.577359
2.86486,-0.0135135,1.52764e-17,0.577349
2.86186,-0.0138138,1.64624e-17,0.577349
2.85886,-0.0141141,1.62758e-17,0.577349
2.85586,-0.0144144,1.54719e-17,0.577346
2.85285,-0.0147147,1.60864e-17,0.577346
2.84985,-0.015015,1.00233e-17,0.577347
2.84685,-0.0153153,1.05364e-17,0.577347
2.84384,-0.0156156,1.16941e-17,0.577347
2.84084,-0.0159159,1.17315e-17,0.577346
2.83784,-0.0162162,1.23822e-17,0.577346
2.83483,-0.0165165,1.1362e-17,0.577343
2.83183,-0.0168168,1.05273e-17,0.577343
2.82883,-0.0171171,1.17004e-17,0.577343
2.82583,-0.0174174,1.14167e-17,0.577343
2.82282,-0.0177177,1.12567e-17,0.577343
2.81982,-0.018018,8.19051e-18,0.57735
2.81682,-0.0183183,7.17281e-18,0.57735
2.81381,-0.0186186,1.14616e-17,0.57735
2.81081,-0.0189189,1.12836e-17,0.577354
2.80781,-0.0192192,1.21549e-17,0.577354
2.8048,-0.0195195,1.00346e-17,0.577354
2.8018,-0.0198198,1.16011e-17,0.577351
