x,y,z,p
-2.9995,-0.0524,-1.82069e-18,1.02193
-2.99649,-0.0526478,1.25742e-18,1.02193
-2.99348,-0.0528957,2.40978e-18,1.05634
-2.99048,-0.0531435,-4.82891e-19,1.09346
-2.98747,-0.0533914,-5.43191e-18,1.13172
-2.98446,-0.0536392,5.27004e-19,1.13172
-2.98145,-0.0538871,-4.46457e-18,1.17033
-2.97845,-0.0541349,6.59145e-19,1.21009
-2.97544,-0.0543828,1.55401e-18,1.21009
-2.97243,-0.0546306,2.77595e-18,1.24972
-2.96942,-0.0548785,3.25564e-18,1.28939
-2.96642,-0.0551263,4.24992e-18,1.28939
-2.96341,-0.0553742,5.38643e-18,1.32996
-2.9604,-0.055622,6.97961e-18,1.36956
-2.95739,-0.0558699,1.13655e-17,1.36956
-2.95438,-0.0561177,1.08021e-17,1.41007
-2.95138,-0.0563656,1.0987e-17,1.4512
-2.94837,-0.0566134,1.07344e-17,1.4512
-2.94536,-0.0568613,1.69427e-17,1.49129
-2.94235,-0.0571091,1.95627e-17,1.49129
-2.93935,-0.057357,2.03764e-17,1.53249
-2.93634,-0.0576048,1.76484e-17,1.5726
-2.93333,-0.0578527,1.54625e-17,1.5726
-2.93032,-0.0581005,1.76596e-17,1.61071
-2.92732,-0.0583483,9.93643e-18,1.61071
-2.92431,-0.0585962,1.68979e-17,1.65026
-2.9213,-0.058844,1.48968e-17,1.65026
-2.91829,-0.0590919,1.4326e-17,1.68813
-2.91528,-0.0593397,1.40339e-17,1.68813
-2.91228,-0.0595876,1.58452e-17,1.72355
-2.90927,-0.0598354,1.80995e-17,1.72355
-2.90626,-0.0600833,1.72954e-17,1.76235
-2.90325,-0.0603311,1.80701e-17,1.76235
-2.90025,-0.060579,2.21491e-17,1.79743
-2.89724,-0.0608268,1.87997e-17,1.79743
-2.89423,-0.0610747,2.27766e-17,1.82671
-2.89122,-0.0613225,2.09792e-17,1.82671
-2.88821,-0.0615704,2.54258e-17,1.86098
-2.88521,-0.0618182,2.66874e-17,1.86098
-2.8822,-0.0620661,3.49567e-17,1.89072
-2.87919,-0.0623139,3.9391e-17,1.89072
-2.87618,-0.0625618,4.13106e-17,1.91343
-2.87318,-0.0628096,4.20871e-17,1.91343
-2.87017,-0.0630575,4.32757e-17,1.94254
-2.86716,-0.0633053,4.53548e-17,1.94254
-2.86415,-0.0635532,5.03957e-17,1.96787
-2.86115,-0.063801,5.40155e-17,1.96787
-2.85814,-0.0640488,6.20517e-17,1.96787
-2.85513,-0.0642967,6.12345e-17,1.97901
-2.85212,-0.0645445,6.1105e-17,1.97901
-2.84911,-0.0647924,5.67869e-17,1.99256
-2.84611,-0.0650402,5.74262e-17,1.99256
-2.8431,-0.0652881,6.25341e-17,1.99256
-2.84009,-0.0655359,6.20821e-17,2.01843
-2.83708,-0.0657838,6.13512e-17,2.01843
-2.83408,-0.0660316,5.94358e-17,2.02296
-2.83107,-0.0662795,6.48904e-17,2.02296
-2.82806,-0.0665273,6.53663e-17,2.02296
-2.82505,-0.0667752,5.98947e-17,2.01702
-2.82205,-0.067023,5.87319e-17,2.01702
-2.81904,-0.0672709,5.71521e-17,2.01913
-2.81603,-0.0675187,5.88821e-17,2.01913
-2.81302,-0.0677666,5.52586e-17,2.01913
-2.81001,-0.0680144,5.88588e-17,2.01978
-2.80701,-0.0682623,5.92955e-17,2.01978
-2.804,-0.0685101,6.26201e-17,2.01978
-2.80099,-0.068758,6.11823e-17,2.01424
-2.79798,-0.0690058,6.44546e-17,2.01424
-2.79498,-0.0692537,6.68351e-17,1.99524
-2.79197,-0.0695015,6.55136e-17,1.99524
-2.78896,-0.0697493,6.22277e-17,1.99524
-2.78595,-0.0699972,6.39732e-17,1.9728
-2.78295,-0.070245,6.28356e-17,1.9728
-2.77994,-0.0704929,6.18054e-17,1.9728
-2.77693,-0.0707407,6.19434e-17,1.95515
-2.77392,-0.0709886,6.21718e-17,1.95515
-2.77091,-0.0712364,6.35317e-17,1.95515
-2.76791,-0.0714843,6.99102e-17,1.93112
-2.7649,-0.0717321,7.18521e-17,1.93112
-2.76189,-0.07198,7.22607e-17,1.93112
-2.75888,-0.0722278,7.34783e-17,1.89528
-2.75588,-0.0724757,6.89811e-17,1.89528
-2.75287,-0.0727235,7.06422e-17,1.89528
-2.74986,-0.0729714,7.49659e-17,1.89528
-2.74685,-0.0732192,7.36842e-17,1.85454
-2.74384,-0.0734671,7.39389e-17,1.85454
-2.74084,-0.0737149,7.58544e-17,1.85454
-2.73783,-0.0739628,7.48622e-17,1.81487
-2.73482,-0.0742106,7.80717e-17,1.81487
-2.73181,-0.0744585,7.61037e-17,1.81487
-2.72881,-0.0747063,7.9283e-17,1.7947
-2.7258,-0.0749542,7.88897e-17,1.7947
-2.72279,-0.075202,7.814e-17,1.7947
