x,y,z,p
2.9995,0.0523,4.13199e-18,0.40853
2.9965,0.0519473,6.23353e-18,0.40853
2.99351,0.0515947,-1.14736e-20,0.408565
2.99051,0.051242,-2.20044e-19,0.408587
2.98751,0.0508894,4.78853e-19,0.408615
2.98451,0.0505367,-1.14683e-20,0.408615
2.98152,0.0501841,-7.64425e-18,0.408644
2.97852,0.0498314,-3.21424e-19,0.408678
2.97552,0.0494788,-1.39924e-18,0.408678
2.97252,0.0491261,-9.03202e-18,0.408711
2.96953,0.0487735,-8.12221e-18,0.408737
2.96653,0.0484208,-7.64424e-18,0.408737
2.96353,0.0480682,6.82433e-19,0.408759
2.96054,0.0477155,-4.56045e-18,0.408781
2.95754,0.0473629,-1.39923e-18,0.408781
2.95454,0.0470102,5.53966e-18,0.408809
2.95154,0.0466576,2.36083e-18,0.408841
2.94855,0.0463049,-2.78701e-18,0.408841
2.94555,0.0459523,-3.59499e-18,0.408874
2.94255,0.0455996,6.82445e-19,0.408874
2.93955,0.0452469,-2.09311e-18,0.40891
2.93656,0.0448943,-2.39252e-18,0.408949
2.93356,0.0445416,-6.25644e-18,0.408949
2.93056,0.044189,1.06568e-18,0.408992
2.92756,0.0438363,4.84579e-18,0.408992
2.92457,0.0434837,1.39704e-17,0.40904
2.92157,0.043131,1.38664e-17,0.40904
2.91857,0.0427784,1.4634e-17,0.409092
2.91558,0.0424257,9.70302e-18,0.409092
2.91258,0.0420731,1.03392e-17,0.409143
2.90958,0.0417204,9.00914e-18,0.409143
2.90658,0.0413678,6.24354e-18,0.409185
2.90359,0.0410151,2.07025e-18,0.409185
2.90059,0.0406625,4.68572e-18,0.409215
2.89759,0.0403098,2.07025e-18,0.409215
2.89459,0.0399572,1.75964e-18,0.409236
2.8916,0.0396045,6.23359e-18,0.409236
2.8886,0.0392519,5.96256e-18,0.40925
2.8856,0.0388992,4.84581e-18,0.40925
2.88261,0.0385465,3.89095e-18,0.409259
2.87961,0.0381939,6.8248e-19,0.409259
2.87661,0.0378412,5.51678e-18,0.409267
2.87361,0.0374886,6.92749e-18,0.409267
2.87062,0.0371359,9.27618e-18,0.409273
2.86762,0.0367833,9.00916e-18,0.409273
2.86462,0.0364306,4.7583e-18,0.409274
2.86162,0.036078,-6.83007e-19,0.409274
2.85863,0.0357253,-4.17473e-18,0.409274
2.85563,0.0353727,-3.30507e-18,0.409271
2.85263,0.03502,-4.17473e-18,0.409271
2.84964,0.0346674,-1.80652e-18,0.409274
2.84664,0.0343147,-2.09306e-18,0.409274
2.84364,0.0339621,-7.64417e-18,0.409274
2.84064,0.0336094,-3.80578e-18,0.40928
2.83765,0.0332568,-3.48083e-18,0.40928
2.83465,0.0329041,-8.79228e-18,0.40928
2.83165,0.0325515,-4.17472e-18,0.40928
2.82865,0.0321988,-5.5625e-18,0.40928
2.82566,0.0318461,-7.16954e-18,0.409269
2.82266,0.0314935,-4.17471e-18,0.409269
2.81966,0.0311408,-5.8148e-18,0.409258
2.81666,0.0307882,-7.02435e-18,0.409258
2.81367,0.0304355,-7.64416e-18,0.409258
2.81067,0.0300829,-8.21543e-18,0.409252
2.80767,0.0297302,-5.56248e-18,0.409252
2.80468,0.0293776,-5.56248e-18,0.409252
2.80168,0.0290249,-5.68169e-18,0.409253
2.79868,0.0286723,-1.39914e-18,0.409253
2.79568,0.0283196,1.36152e-18,0.409261
2.79269,0.027967,2.65041e-18,0.409261
2.78969,0.0276143,2.07031e-18,0.409261
2.78669,0.0272617,6.79288e-18,0.40927
2.78369,0.026909,9.83871e-18,0.40927
2.7807,0.0265564,1.45603e-17,0.40927
2.7777,0.0262037,9.51655e-18,0.409285
2.7747,0.0258511,9.28811e-18,0.409285
2.77171,0.0254984,1.24787e-17,0.409285
2.76871,0.0251457,8.14169e-18,0.409305
2.76571,0.0247931,9.66917e-18,0.409305
2.76271,0.0244404,9.00922e-18,0.409305
2.75972,0.0240878,8.21646e-18,0.409322
2.75672,0.0237351,7.50952e-18,0.409322
2.75372,0.0233825,-1.13382e-20,0.409322
2.75072,0.0230298,2.07033e-18,0.409322
2.74773,0.0226772,8.18395e-18,0.409317
2.74473,0.0223245,8.31534e-18,0.409317
2.74173,0.0219719,4.15201e-18,0.409317
2.73874,0.0216192,1.01285e-17,0.409314
2.73574,0.0212666,1.10909e-17,0.409314
2.73274,0.0209139,1.24787e-17,0.409314
2.72974,0.0205613,1.07384e-17,0.409328
2.72675,0.0202086,1.23459e-17,0.409328
2.72375,0.019856,7.62146e-18,0.409328
2.72075,0.0195033,9.6641e-18,0.409339
2.71775,0.0191507,1.23314e-17,0.409339
2.71476,0.018798,1.24787e-17,0.409339
2.71176,0.0184453,1.38665e-17,0.409339
2.70876,0.0180927,1.61809e-17,0.409267
2.70576,0.01774,1.81727e-17,0.409267
2.70277,0.0173874,2.01115e-17,0.409267
2.69977,0.0170347,1.93818e-17,0.409176
2.69677,0.0166821,2.13917e-17,0.409176
2.69378,0.0163294,2.14993e-17,0.409176
2.69078,0.0159768,2.35809e-17,0.409176
2.68778,0.0156241,2.6041e-17,0.409131
2.68478,0.0152715,3.03236e-17,0.409131
2.68179,0.0149188,3.05198e-17,0.409131
2.67879,0.0145662,2.70504e-17,0.409131
2.67579,0.0142135,3.17346e-17,0.409113
2.67279,0.0138609,3.17843e-17,0.409113
2.6698,0.0135082,3.32954e-17,0.409113
2.6668,0.0131556,3.46832e-17,0.409113
2.6638,0.0128029,3.29899e-17,0.409067
2.66081,0.0124503,3.19017e-17,0.409067
2.65781,0.0120976,3.53771e-17,0.409067
2.65481,0.0117449,3.88279e-17,0.408959
2.65181,0.0113923,4.09058e-17,0.408959
2.64882,0.0110396,4.2316e-17,0.408959
2.64582,0.010687,3.88465e-17,0.408959
2.64282,0.0103343,3.6732e-17,0.408873
2.63982,0.00998168,3.60503e-17,0.408873
2.63683,0.00962903,3.32954e-17,0.408873
2.63383,0.00927638,3.19076e-17,0.408873
2.63083,0.00892372,2.98485e-17,0.408873
2.62784,0.00857107,2.91759e-17,0.408811
2.62484,0.00821842,3.24997e-17,0.408811
2.62184,0.00786577,3.53771e-17,0.408811
2.61884,0.00751311,3.12138e-17,0.408811
2.61585,0.00716046,2.93001e-17,0.408735
