x,y,z,p
0,0.3,5.55112e-18,1.52241
1.97376e-19,0.3,5.55112e-18,1.43021
-0.015015,0.298498,9.94162e-19,1.52239
-0.018018,0.298198,4.26847e-19,1.52239
-0.021021,0.297898,-2.7448e-18,1.52258
-0.024024,0.297598,-5.08722e-18,1.52258
-0.027027,0.297297,-3.67259e-18,1.52258
-0.033033,0.296697,-2.44145e-18,1.52277
-0.036036,0.296396,-1.02609e-18,1.52277
-0.039039,0.296096,-2.84565e-18,1.52277
-0.042042,0.295796,-2.06324e-18,1.52298
-0.045045,0.295495,-9.36359e-19,1.52298
-0.048048,0.295195,2.67177e-18,1.52298
-0.0600601,0.293994,-4.76447e-18,1.52323
-0.0630631,0.293694,-1.70995e-18,1.52323
-0.0660661,0.293393,7.59094e-19,1.52323
-0.0690691,0.293093,-1.39364e-19,1.52358
-0.0720721,0.292793,-9.1115e-19,1.52358
-0.0750751,0.292492,6.01975e-18,1.52358
-0.0780781,0.292192,5.92417e-18,1.52358
-0.0810811,0.291892,4.73929e-18,1.52397
-0.0840841,0.291592,1.15796e-19,1.52397
-0.0870871,0.291291,-1.40391e-18,1.52397
-0.102102,0.28979,-3.31766e-18,1.5244
-0.105105,0.289489,-2.43808e-19,1.5244
-0.108108,0.289189,9.4353e-19,1.5244
-0.111111,0.288889,3.05623e-18,1.52487
-0.114114,0.288589,6.69474e-18,1.52487
-0.117117,0.288288,5.47602e-18,1.52487
-0.12012,0.287988,4.06938e-18,1.52487
-0.123123,0.287688,4.59421e-18,1.52487
-0.126126,0.287387,4.67727e-18,1.52539
-0.129129,0.287087,4.73001e-18,1.52539
-0.132132,0.286787,5.21643e-18,1.52539
-0.234234,0.276577,-2.12287e-18,1.52869
-0.237237,0.276276,-1.09718e-18,1.52869
-0.24024,0.275976,9.69355e-19,1.52869
-0.243243,0.275676,3.03589e-18,1.52869
-0.246246,0.275375,7.03481e-18,1.52948
-0.249249,0.275075,5.64141e-18,1.52948
-0.252252,0.274775,5.98273e-18,1.52948
-0.255255,0.274474,5.97711e-18,1.52948
-0.282282,0.271772,5.49837e-18,1.53047
-0.285285,0.271471,4.93516e-18,1.53047
-0.288288,0.271171,7.38896e-18,1.53047
-0.291291,0.270871,6.72026e-18,1.53047
-0.294294,0.270571,5.70462e-18,1.53047
-0.297297,0.27027,2.41374e-18,1.53166
-0.3003,0.26997,3.58441e-18,1.53166
-0.303303,0.26967,4.92855e-18,1.53166
-0.306306,0.269369,5.92575e-18,1.53166
-0.309309,0.269069,6.92295e-18,1.53166
-0.312312,0.268769,6.30459e-18,1.53166
-0.315315,0.268468,4.26656e-18,1.53166
-0.318318,0.268168,5.35103e-18,1.53166
-0.321321,0.267868,5.04772e-18,1.53166
-0.324324,0.267568,4.13958e-18,1.53285
-0.327327,0.267267,3.51476e-18,1.53285
-0.33033,0.266967,2.4129e-18,1.53285
-0.333333,0.266667,-4.2368e-19,1.53285
-0.336336,0.266366,-1.37762e-19,1.53285
-0.339339,0.266066,-3.79108e-18,1.53285
-0.342342,0.265766,-3.90352e-18,1.53285
-0.345345,0.265465,-4.18944e-18,1.53285
-0.348348,0.265165,-4.47536e-18,1.53285
-0.351351,0.264865,-2.67961e-18,1.53285
-0.354354,0.264565,-5.71898e-18,1.53382
-0.357357,0.264264,-5.44946e-18,1.53382
-0.36036,0.263964,-6.22076e-18,1.53382
-0.363363,0.263664,-2.48179e-18,1.53382
-0.402402,0.25976,3.93355e-18,1.53469
-0.405405,0.259459,5.56978e-19,1.53469
-0.408408,0.259159,6.49849e-19,1.53469
-0.411411,0.258859,3.95776e-19,1.53469
-0.414414,0.258559,1.41702e-19,1.53469
-0.417417,0.258258,2.14423e-18,1.53535
-0.42042,0.257958,3.64141e-18,1.53535
-0.423423,0.257658,5.84944e-19,1.53535
-0.426426,0.257357,3.60001e-18,1.53535
-0.429429,0.257057,2.45174e-18,1.53535
-0.471471,0.252853,3.4833e-18,1.53564
-0.474474,0.252553,3.08406e-18,1.53564
-0.477477,0.252252,2.85828e-18,1.53564
-0.48048,0.251952,2.6325e-18,1.53564
-0.483483,0.251652,2.40673e-18,1.53564
-0.486486,0.251351,2.18095e-18,1.53564
-0.489489,0.251051,-1.61548e-18,1.53569
-0.492492,0.250751,-3.13737e-18,1.53569
-0.495495,0.25045,-2.23065e-18,1.53569
-0.498498,0.25015,-1.67088e-18,1.53569
-0.501502,0.24985,-4.17211e-19,1.53569
-0.504505,0.24955,-1.59216e-18,1.53569
-0.507508,0.249249,1.35764e-18,1.53569
-0.510511,0.248949,2.99132e-19,1.53569
-0.513514,0.248649,-7.81062e-19,1.53569
-0.516517,0.248348,-3.00004e-19,1.53569
-0.51952,0.248048,-5.12836e-19,1.53569
-0.522523,0.247748,1.70294e-18,1.53569
-0.525526,0.247447,2.184e-18,1.53569
