x,y,z,U_0,U_1,U_2
-1.69145,-3,-3.18508e-18,3,2.00959e-16,0
-1.69145,-2.99399,-3.35851e-18,3,2.00959e-16,0
-1.69145,-2.98799,-3.47266e-18,3,-1.67536e-16,0
-1.69145,-2.98198,-9.17158e-19,3,-1.67536e-16,0
-1.69145,-2.97598,-1.8311e-18,3,-1.67536e-16,0
-1.69145,-2.96997,-2.74504e-18,3,-1.67536e-16,0
-1.69145,-2.96396,-1.92425e-18,3,-1.67536e-16,0
-1.69145,-2.95796,-2.01896e-18,3,-1.67536e-16,0
-1.69145,-2.95195,-2.1891e-18,3,-1.67536e-16,0
-1.69145,-2.94595,-1.65468e-18,3,-1.67536e-16,0
-1.69145,-2.93994,-1.8098e-18,3,-1.67536e-16,0
-1.69145,-2.93393,-3.87904e-18,3,-1.67536e-16,0
-1.69145,-2.92793,-4.05247e-18,3,-1.67536e-16,0
-1.69145,-2.92192,-2.49118e-18,3,-1.67536e-16,0
-1.69145,-2.91592,-9.29887e-19,3,-1.67536e-16,0
-1.69145,-2.90991,-2.17224e-18,3,-1.87851e-16,0
-1.69145,-2.9039,-3.78454e-18,3,-1.87851e-16,0
-1.69145,-2.8979,-5.39684e-18,3,-1.87851e-16,0
-1.69145,-2.89189,-7.00914e-18,3,-1.87851e-16,0
-1.69145,-2.88589,-7.33801e-18,3,-1.87851e-16,0
-1.69145,-2.87988,-6.85316e-18,3,-1.87851e-16,0
-1.69145,-2.87387,-6.40596e-18,3,-1.87851e-16,0
-1.69145,-2.86787,-6.89081e-18,3,-1.87851e-16,0
-1.69145,-2.86186,-5.09336e-18,3,-1.87851e-16,0
-1.69145,-2.85586,-5.44027e-18,3,-1.87851e-16,0
-1.69145,-2.84985,-4.05245e-18,3,-1.87851e-16,0
-1.69145,-2.84384,-5.61366e-18,3,-1.87851e-16,0
-1.69145,-2.83784,-6.2549e-18,3,-8.21253e-17,0
-1.69145,-2.83183,-7.87176e-18,3,-8.21253e-17,0
-1.69145,-2.82583,-9.48862e-18,3,-8.21253e-17,0
-1.69145,-2.81982,-9.37076e-18,3,-8.21253e-17,0
-1.69145,-2.81381,-9.25289e-18,3,-8.21253e-17,0
-1.69145,-2.80781,-9.77336e-18,3,-8.21253e-17,0
-1.69145,-2.8018,-8.44369e-18,3,-8.21253e-17,0
-1.69145,-2.7958,-8.14307e-18,3,-8.21253e-17,0
-1.69145,-2.78979,-7.69545e-18,3,-8.21253e-17,0
-1.69145,-2.78378,-7.00152e-18,3,-8.21253e-17,0
-1.69145,-2.77778,-5.44023e-18,3,-8.21253e-17,0
-1.69145,-2.77177,-3.01158e-18,3,-8.21253e-17,0
