x,y,z,U_0,U_1,U_2
-1.63135,-3,-1.21704e-18,3,1.571e-15,0
-1.63135,-2.99399,-1.16135e-18,3,1.571e-15,0
-1.63135,-2.98799,-2.38296e-19,3,1.571e-15,0
-1.63135,-2.98198,2.51079e-19,3,1.571e-15,0
-1.63135,-2.97598,-4.01723e-20,3,1.571e-15,0
-1.63135,-2.96997,-3.31423e-19,3,1.571e-15,0
-1.63135,-2.96396,-6.22674e-19,3,1.571e-15,0
-1.63135,-2.95796,-1.71021e-18,3,1.571e-15,0
-1.63135,-2.95195,-1.7659e-18,3,1.571e-15,0
-1.63135,-2.94595,-1.8216e-18,3,1.571e-15,0
-1.63135,-2.93994,-2.74465e-18,3,1.571e-15,0
-1.63135,-2.93393,-2.4534e-18,3,1.571e-15,0
-1.63135,-2.92793,-1.94531e-18,3,1.571e-15,0
-1.63135,-2.92192,-1.65406e-18,3,1.571e-15,0
-1.63135,-2.91592,-1.45245e-18,3,1.571e-15,0
-1.63135,-2.90991,-2.49324e-18,3,1.571e-15,0
-1.63135,-2.9039,-3.88097e-18,3,1.571e-15,0
-1.63135,-2.8979,-4.92175e-18,3,1.571e-15,0
-1.63135,-2.89189,-6.48296e-18,3,1.571e-15,0
-1.63135,-2.88589,-5.78902e-18,3,1.571e-15,0
-1.63135,-2.87988,-5.44203e-18,3,1.571e-15,0
-1.63135,-2.87387,-6.48282e-18,3,1.571e-15,0
-1.63135,-2.86787,-7.17666e-18,3,1.571e-15,0
-1.63135,-2.86186,-8.21744e-18,3,1.571e-15,0
-1.63135,-2.85586,-7.00309e-18,3,1.571e-15,0
-1.63135,-2.84985,-7.17652e-18,3,1.571e-15,0
-1.63135,-2.84384,-6.13563e-18,3,1.571e-15,0
-1.63135,-2.83784,-5.4417e-18,3,1.571e-15,0
-1.63135,-2.83183,-4.74776e-18,3,1.571e-15,0
-1.63135,-2.82583,-4.92119e-18,3,1.571e-15,0
-1.63135,-2.81982,-5.96197e-18,3,1.571e-15,0
-1.63135,-2.81381,-3.53331e-18,3,1.571e-15,0
-1.63135,-2.80781,-5.5966e-18,3,1.41224e-15,0
-1.63135,-2.8018,-1.12077e-17,3,1.41224e-15,0
-1.63135,-2.7958,-1.12677e-17,3,1.41224e-15,0
-1.63135,-2.78979,-1.47971e-17,3,1.41224e-15,0
-1.63135,-2.78378,-1.48571e-17,3,1.41224e-15,0
-1.63135,-2.77778,-1.49171e-17,3,1.41224e-15,0
